cluster index	parent mass	RTMean
838	174.89605102539062	0.5979053779999999
839	314.2685394332886	8.24737328
840	225.14821014404296	2.72146848
841	379.0996017456055	3.29295045
842	293.2106002807617	7.294413180000001
843	311.2218673751098	7.29684233
844	353.2302536062865	5.38268529
845	536.3693603515625	8.57470548
846	790.5590133757935	10.3147839
847	292.1542510986328	2.236482625
848	336.3266160767415	9.461760599999998
849	455.2253621419271	3.9357937666666665
850	311.2369613647461	10.055312666666667
851	333.2040729539642	6.026390037500001
852	698.5200042724609	10.9039175
853	314.19600677490234	2.97746515
854	632.4416870117187	9.53210788
855	544.3334350585938	3.7664945
856	402.1759643554688	3.29295045
857	314.1232147216797	3.68577395
858	476.2767893473308	6.985517216666668
859	395.2795410236817	7.547772675
860	518.3317565917969	6.57790375
861	429.2351799011231	2.269140725
862	620.5288391328125	11.663358
863	142.08630981445313	2.37396334
864	214.05251821486408	0.5666186616666667
865	727.3000564619751	3.74663805
866	544.4209289663086	9.58103565
867	695.4329376348876	9.98750024
868	493.1329498291016	4.4341167
869	725.4469706217448	9.3017758
870	762.5476938984783	11.469788833333332
871	511.43686930918375	10.704429666666668
872	552.4036254882812	8.3615283
873	373.23236083984375	2.22560405
874	764.5317840599365	10.857354
875	351.2273483276367	3.0253315
876	547.3606964204101	9.12873409
877	595.1646881103516	2.9311706
878	240.19541931152344	3.96707725
879	337.27316453987635	7.4801891
880	333.2069854736328	3.2398081000000003
881	579.3069000244141	3.6538274
882	345.09678649902344	5.5165784
883	300.1800944010417	2.919522066666667
884	309.9742797851562	0.494114416
885	493.3512420730591	8.6255935
886	937.5855224609376	11.6741678
887	594.5108337453125	11.8414262
888	773.192138671875	3.1807524000000003
889	182.1530392964681	1.8193835833333336
890	333.2039886541992	6.29793817
891	409.3456970214844	9.97115698
892	170.1175045446438	1.9670520666666669
893	233.1897392280884	6.588269674999999
894	551.4265950520834	11.192063833333334
895	756.5540466308594	11.9860876
896	238.1800994873047	3.3756208
897	289.2161127726237	9.538142483333331
898	585.4543660481771	10.410892
899	887.4946441650391	8.658720200000001
900	750.515380859375	10.636614
901	229.14321009511312	3.90485825
902	400.37827555338544	8.1673671
903	214.91762084960936	1.45852496
904	433.3108612060547	9.2750146
905	334.1646881103516	3.09851735
906	175.14799118041992	3.75628745
907	759.3909606933594	7.418265000000001
908	628.3812408447266	3.76624835
909	606.4752807657715	10.4503282
910	267.1333465576172	1.731788075
911	256.1895790197754	3.31778735
912	335.2182197630676	7.809193710000001
913	553.2772979736328	7.36753143
914	487.2903747558594	6.57790375
915	366.2273368835449	4.781377125
916	228.1564305817328	2.7132033222222223
917	507.3297920227051	8.245183275
918	291.19535369873046	5.84704409
919	434.2018699661865	2.9028271625
920	235.056640625	0.5701822000000001
921	356.1709849039714	2.6630011
922	433.3108947753906	9.2750146
923	579.298583984375	4.31498115
924	235.14404296875	2.56668765
925	303.19131660539244	1.657062325
926	248.90040397836304	0.50114719375
927	533.4193420410156	11.740092
928	400.3213653564453	9.0756507
929	308.0912109381836	1.44574006
930	276.20666122436523	2.43530975
931	411.2579803466797	4.4973393
932	144.10181045552366	3.4057891
933	182.15364837646484	2.180471975
934	473.1958198547363	3.518715775
935	807.5200347900391	10.5090365
936	500.30672454833984	2.76340095
937	287.1966094983317	0.9914931933333334
938	820.5922546386719	11.665728
939	394.2446899414063	4.22264415
940	595.2925415039062	4.356014350000001
941	184.03713417053223	0.967523725
942	384.2590942382813	3.9034434
943	325.1859130859375	3.1189642
944	629.4019775390625	10.288307
945	288.15911484063724	4.115408625
946	272.1643798828125	4.33391316
947	295.2266601608643	5.03553349
948	279.1802749633789	3.56126435
949	485.2875086500448	8.74677035
950	599.4098785475586	6.70359918
951	474.254020690918	3.0004098
952	470.2966880821229	4.95064685
953	361.1756896972656	1.6602428
954	332.20619202091467	3.0217499
955	500.35913467575074	8.130468800000001
956	400.2543029785156	2.4696383500000003
957	406.3317337036133	7.246480400000001
958	202.1801269542969	1.31366508
959	403.278564453125	4.8369577
960	284.1484069824219	2.689170666666667
961	595.1652018229166	2.5715317666666664
962	257.1897315991394	5.99647038
963	470.2598648071289	3.9823303
964	503.6532745361328	4.1729998
965	549.4106903076172	10.802575833333336
966	362.1592254638672	3.9301994
967	599.4646148681641	11.5659715
968	315.2530059832153	6.525308225
969	703.5754038492838	10.416123833333332
970	964.618408203125	10.023635
971	520.4002304227295	8.197529175
972	652.5516866048177	11.897101166666666
973	655.2497100830078	3.56536655
974	451.27972412109375	2.3282798
975	845.4994140625	8.27029428
976	351.1934936546876	6.604594639999999
977	295.22654113769534	6.23032172
978	775.4228464804687	7.449787033333333
979	757.4718627929688	9.5235353
980	239.16376190185548	5.08152716
981	462.32167053222656	5.5055014
982	591.4990234375	10.756071
983	203.13864680791363	1.786686542857143
984	258.14822170244486	3.854773471428571
985	494.1863810221354	2.2919337333333334
986	284.1471939086914	2.8240506
987	297.2421508789063	8.095951150000001
988	802.5663909912109	10.530005
989	158.0812255859375	0.6213881179999999
990	408.2519073538208	3.194093
991	290.1748695373535	3.3932014500000003
992	252.0866661071777	3.0099200666666666
993	556.3016967773438	3.27328095
994	507.3305816650391	9.01898835
995	353.23075358610026	5.037211688888889
996	343.22686463087155	7.046218379999999
997	316.0795440673828	1.1979313500000002
998	536.3061218261719	2.3228038
999	829.5023406982422	10.090445
1000	212.1647577299728	2.88679755
1001	254.2111434936524	4.384944399999999
1002	317.2071151749878	1.5832879333333334
1003	560.3277587890625	3.0253315
1004	861.4922668457032	8.33946708
1005	301.2164289686415	7.346451099999999
1006	542.31689453125	4.3485154
1007	168.06315231323242	1.3759596
1008	299.25807800531004	8.6609522
1009	665.3137003580729	5.8281673000000005
1010	841.4696045061036	8.649621
1011	663.4538116455078	10.909882200000002
1012	342.227516176941	4.7169472875
1013	374.1441326141357	2.539505275
1014	319.2251892089844	8.454391099999999
1015	328.248558046936	7.277344300000001
1016	995.3147583007812	6.81880645
1017	393.11766052246094	4.58701165
1018	265.25297716177033	9.361095433333334
1019	761.3949076334635	4.966665666666667
1020	692.3840560913086	4.8223232
1021	295.2267059326172	7.921222780000001
1022	718.4714050292969	9.55707765
1023	238.14354197355144	2.6979187166666665
1024	253.1284423828125	2.07515346
1025	954.6143417358398	10.4125325
1026	349.19920603434247	6.776200883333334
1027	449.1076202392578	2.28520215
1028	962.6041259765624	10.163394666666669
1029	343.22277832617186	7.988452574999999
1030	493.1331176757813	3.1567236750000003
1031	456.3152313232422	4.487152
1032	284.2221191415283	4.567121380000001
1033	435.2892883300781	10.087897
1034	374.1955057779948	4.278826466666666
1035	822.5361429913737	8.908414
1036	444.2435150146485	2.90776465
1037	289.2152455647786	9.190204533333334
1038	813.5109313964844	10.510276199999998
1039	453.3579025268554	9.6102427
1040	586.2704162597656	3.3651106
1041	294.2426132255127	6.9353051500000005
1042	486.3793563842773	8.860478950000001
1043	561.4873046875	11.510329
1044	297.2428436335937	10.7754493
1045	601.1309509277344	2.42530525
1046	230.0333995819092	0.5758950899999999
1047	798.5653076171875	10.2799195
1048	269.649528503418	3.53476985
1049	160.18084945678712	1.31586261
1050	333.15147399902344	2.3235934
1051	804.5394287220458	9.9493269
1052	469.1675567626953	2.9756537
1053	277.21620941178384	6.3341459833333325
1054	281.1595153808594	2.80788615
1055	362.1592712402344	3.7092238
1056	208.1333290104004	5.00633363
1057	542.4834238752848	11.747191666666666
1058	428.15501403808594	4.58701165
1059	312.1806182861328	2.1930123
1060	311.19630432128906	1.884687
1061	662.3740158081055	5.41590525
1062	368.1908620198568	3.0361608
1063	442.26471455891925	4.379703533333333
1064	368.1492462158203	4.737466899999999
1065	371.07398986816406	1.7321213749999995
1066	140.10712051496586	0.827821756
1067	319.2244415283203	8.358471329999999
1068	474.4164733886719	10.8862615
1069	120.06578731536864	0.613402285
1070	883.5011779785157	9.67076858
1071	294.16947174368283	3.5314421
1072	964.6218567148436	10.428757999999998
1073	361.17620849609375	5.6059039
1074	800.55126953125	10.623051
1075	303.1389122196045	2.82971605
1076	882.5430094401041	8.654327566666668
1077	333.2042465209961	6.7153895
1078	468.2799987792969	4.5873848
1079	185.16476249694824	1.838837825
1080	1185.5439575195312	9.6417221
1081	582.4425862630209	11.276666333333331
1082	461.3251495361328	9.37742025
1083	306.21727905444334	1.7086487
1084	357.23567635672435	3.457059071428572
1085	649.4064514214845	8.215808619999999
1086	458.2592773457032	3.2094282
1087	673.5009765625	11.3488115
1088	351.21408589786785	7.631911700000001
1089	525.2457275390625	6.57790375
1090	298.09677463172744	2.010991511111111
1091	291.12983322143555	0.66635282
1092	509.2718620322876	6.586342575
1093	598.249267578125	2.026732
1094	160.07535335218157	2.383062028571429
1095	773.4027862602132	7.6129346
1096	234.0976364135742	5.471302230000001
1097	724.3719482421875	5.1896329
1098	242.13863449260256	2.20398091
1099	444.95118713378906	4.0274381
1100	477.1371409098308	3.1547850333333334
1101	156.10193939256592	1.6412056500000003
1102	741.4559020996094	10.4271425
1103	554.4781341552734	11.311764
1104	788.5416763351441	9.9862007
1105	1016.339385986328	3.15301615
1106	244.1179580697388	1.6039498599999995
1107	281.1484909057617	2.34829845
1108	366.22758865356445	3.53771965
1109	461.23577880859375	4.8625134
1110	441.11791229248047	5.300444349999999
1111	727.3507741354574	5.1568453666666665
1112	444.2807159423828	3.1189642
1113	678.4683990693849	9.58580058
1114	316.2844925001953	8.684800749999999
1115	372.2178649902344	4.810626
1116	360.1287672254774	2.041859
1117	731.328857421875	3.28385065
1118	128.14350618672833	1.7684091
1119	447.1502227783203	2.7218708
1120	302.1740417480469	3.93151
1121	777.403350842163	6.670185350000001
1122	472.3109970092773	3.13046305
1123	295.19029693659667	5.772033939999999
1124	723.4285034345703	8.64152296
1125	356.20717366536456	3.1752177
1126	325.23687744421386	6.603144699999999
1127	214.9176008464356	1.3042823666666663
1128	487.2147042628348	3.2837633142857143
1129	626.4983978271484	9.93795935
1130	288.1801696800415	2.51985917
1131	126.0913950605774	2.3184596555555554
1132	387.21295166015625	1.50529275
1133	532.4966430664062	10.355111
1134	706.3628540039062	5.3898523
1135	487.2097778320313	3.821717733333333
1136	191.14279327392572	3.2712412200000003
1137	609.451426188151	8.7893308
1138	485.1028442382813	4.478051
1139	728.4498535167969	8.63404304
1140	579.2348480224609	4.39532875
1141	617.1460723876953	2.9449914
1142	809.5371398925781	11.072348
1143	633.4426025390625	10.285750399999998
1144	416.1702270507813	2.4560457500000004
1145	540.3305053710938	3.5889694
1146	186.1125099197021	0.925362107
1147	358.29582215100095	6.616726900000001
1148	831.5168884277343	9.4958582
1149	461.19883728027344	3.9004507
1150	476.21315511067706	3.6414249
1151	355.2470123351562	6.59315491
1152	843.4850952183106	8.39960254
1153	210.0971328735352	0.6551772760000001
1154	147.0765682221283	0.606837158
1155	776.472021486377	7.779526680000001
1156	600.4160766601562	8.2111802
1157	454.2646789550781	4.881622350000001
1158	788.5425262451172	10.4196023
1159	483.3103828430176	7.669786925
1160	429.23744965179446	2.269140725
1161	441.3570175170898	9.7967425
1162	688.3528442382812	5.61106015
1163	741.4410400390625	9.3556155
1164	559.256103515625	3.1340053
1165	676.4558410663452	9.3488778625
1166	690.369140625	5.163046733333333
1167	740.5224487304688	10.084292
1168	805.5044555664062	9.9567866
1169	695.3245849644165	5.1418461
1170	322.1281967163086	3.289772275
1171	775.4249801635742	7.281096850000001
1172	720.3124287923177	3.755155566666667
1173	831.5277709960938	9.0697529
1174	493.2184829711914	2.73197415
1175	292.2270965576172	5.103825425
1176	650.5359598795573	11.779332666666669
1177	287.0541534423828	2.28520215
1178	178.15871047973633	4.0246925000000005
1179	343.17271423339844	3.7007145
1180	805.5054829915365	10.62404
1181	263.2006378175903	5.84394601
1182	335.1832177300415	5.773606114285713
1183	413.21586610064696	3.2090729500000004
1184	265.20141601745604	3.552267075
1185	734.3788757324219	4.4311845
1186	189.112034797844	3.616762125
1187	773.5159973186767	11.5580811
1188	618.4260533660686	8.02793905
1189	505.3142318725586	8.130468875
1190	650.4391967773438	9.10670689
1191	814.6062316894531	10.935198666666668
1192	792.5618805006836	10.8701527
1193	317.21119537927245	6.257953030000001
1194	456.2803955078125	4.8568016
1195	721.4121704101562	8.9364037
1196	770.4271393050537	7.05734215
1197	214.0476852427368	1.30082484
1198	306.13328552246094	3.6720834
1199	484.40045929974366	9.33685805
1200	657.4330993744629	10.849021
1201	734.4978942926269	9.43622416
1202	314.1357421875	2.93304575
1203	317.2088653564453	7.804551829999999
1204	521.2203063964844	3.0215899
1205	404.1682891845703	3.4219455
1206	359.196533203125	4.2007081
1207	464.3578018188476	8.339829740000003
1208	128.07079162597657	1.84629534
1209	582.5936340332031	10.9712505
1210	632.4441223205566	8.461889266666667
1211	622.5405883789062	11.5132165
1212	502.4983978271485	11.7352915
1213	600.4164123539795	9.312877600000002
1214	721.41494140625	9.0589686
1215	241.15468292321776	1.017637731
1216	845.4977905273438	8.81294604
1217	294.2431462605794	5.467767616666666
1218	356.2276916503906	2.35078285
1219	370.24267578125	3.88944555
1220	342.2431945800781	5.4513355
1221	502.4983418782552	11.7352915
1222	170.11757889007566	1.31111435
1223	364.1754048665365	2.783608116666666
1224	756.5546417283325	10.811282125
1225	370.2032241821289	5.04355145
1226	331.1861953735352	0.855124025
1227	829.5056305008544	8.793295016666667
1228	148.06032486029662	0.622406615
1229	323.2575759920288	9.17882798
1230	674.3277893066406	2.4499020500000004
1231	318.1544418334961	2.1082895125000003
1232	280.15505219500733	2.523206125
1233	258.1413269042969	3.26243205
1234	335.1980743421387	8.239303860000001
1235	318.21629333496094	3.0930122
1236	549.5727081298828	11.458762
1237	281.2475921630859	8.66332195
1238	786.5719604492188	10.933355
1239	303.0497461963501	3.388227
1240	382.70885467529297	3.4340163500000003
1241	363.1557083129883	1.85147795
1242	783.502087404663	11.0346471
1243	326.19608306884766	3.9632795
1244	597.1449279785156	2.96623295
1245	743.2024536132812	2.29065415
1246	382.1856689453125	3.4219455
1247	1049.3097412109375	8.3970792
1248	228.1593644285845	2.0637948285714285
1249	455.11580912445066	0.59741496
1250	223.132861328125	5.134618039999999
1251	439.23038482666016	3.9256536
1252	260.1128946953532	0.7184457700000001
1253	349.19896507377626	5.361259875
1254	502.2856674194336	3.66913305
1255	284.1490585330933	2.14744212
1256	440.3734080019124	8.163238
1257	739.3341674804688	4.65972375
1258	596.3089721679687	7.23243366
1259	693.308837890625	5.35834615
1260	740.5228179967041	10.084292
1261	452.2776336669922	3.33615335
1262	790.5604309242187	10.726992200000002
1263	599.4094982202606	7.2815395875
1264	303.04967498779297	2.99187985
1265	601.1313476606446	2.097786166666667
1266	289.10987091064453	3.4812254
1267	570.3186848958334	3.5526860666666664
1268	296.1853942871094	3.4936356
1269	668.5464294678222	11.3661266
1270	388.1599426269531	2.8461577
1271	131.0490798958252	4.10982018
1272	437.3736892700196	7.41306986
1273	356.1498413085937	3.42422045
1274	622.5425262451172	11.9625355
1275	384.1643295288086	3.31188035
1276	240.1219005603714	2.5457702875
1277	454.2062123616536	2.559889533333333
1278	360.8475850423177	0.4902731966666667
1279	358.29484100604253	7.827027719999999
1280	486.3790130615234	9.21204025
1281	504.3897501627605	8.034838733333332
1282	743.471435546875	10.7865765
1283	166.0862548828125	1.8807166
1284	226.2166168249024	7.49950289
1285	452.2491607666016	4.381184199999999
1286	281.1354751604614	3.9747542
1287	431.1814880371094	3.23918545
1288	867.2129516601562	2.65218185
1289	265.14879608223873	3.47997502
1290	926.5852966308594	10.4117436
1291	734.3793029785156	4.66199775
1292	772.4482116699219	6.669804249999999
1293	376.1748733520508	3.310377925
1294	386.1597137451172	2.6192081000000003
1295	435.3950805664063	9.0629242
1296	455.15228271484375	2.8294922500000004
1297	969.5739807128906	10.00923336
1298	340.21184158325195	4.222988775
1299	423.3464889594727	9.794954075
1300	342.3000778198242	8.36254816
1301	762.4938608805338	10.173725833333332
1302	441.2468872070313	4.024801650000001
1303	203.223248800944	2.021475333333333
1304	639.2983093306641	5.42593562
1305	410.2130203287964	0.60888208
1306	563.3921813985351	10.2092988
1307	652.5512695365165	11.892074857142855
1308	312.25310669150394	5.388040800000001
1309	561.488037109375	11.58064
1310	688.3534393310547	5.47850695
1311	346.1133918762207	2.6439209
1312	691.3294372558594	6.1136589
1313	335.15137481689453	8.947321116666666
1314	326.19664510091144	3.020875833333333
1315	721.3248596191406	5.37270645
1316	560.3788321358817	7.367537142857143
1317	190.0859909057617	4.3538704500000005
1318	444.06620788830566	0.614407025
1319	140.10684280438232	3.58198394
1320	178.0631046295166	1.643156725
1321	138.09155807581178	1.6663023899999998
1322	745.361328125	5.1720164
1323	563.3108825683594	3.9432869
1324	831.4694305487304	9.11320164
1325	268.1539713565267	3.3001544666666667
1326	486.25479888916016	3.6482555
1327	240.15933227539065	3.197730875
1328	345.1517974874024	2.07113928
1329	372.27441864013673	5.8451641
1330	448.1938018798828	2.08632015
1331	639.4024414143066	9.322115060000002
1332	451.2850875854492	9.84535435
1333	362.25169372558594	6.1673834
1334	341.1554374694824	3.618237475
1335	170.11766204953005	1.54096278
1336	338.19593048095703	4.216815275
1337	239.16386159417723	8.171582577777777
1338	258.1345876182048	1.4246357000000005
1339	593.2759368896484	9.64699016
1340	184.13330332499183	1.19674815
1341	822.5909932601726	9.7756408
1342	561.3778076171875	10.3977645
1343	391.1968688964844	2.5924505
1344	583.3012390136719	2.9717194
1345	697.3400115966797	4.8183107
1346	182.9623001098633	0.515703187
1347	460.4011840820313	10.3998615
1348	357.23587472098217	3.457059071428572
1349	1049.8107648729074	8.422981885714286
1350	486.2583808928833	2.4958762
1351	195.06511878967285	3.4597907375
1352	264.1221008300781	2.225112725
1353	336.1448440669251	3.0393179000000003
1354	640.5153747558594	11.1551684
1355	230.11746215820312	3.5788892
1356	318.15366617838544	2.9587727000000004
1357	497.3108037333171	7.365943433333334
1358	652.4773559570312	10.288307
1359	226.1437899271647	2.042230033333333
1360	348.32586669921875	9.5532474
1361	254.1748504658936	3.1430696999999994
1362	697.340236665863	4.984821074999999
1363	124.11212882995603	2.86608979
1364	611.2862548828125	2.9309646
1365	361.22164459228514	7.97405162
1366	450.1964263916016	2.3100874
1367	343.1022084554036	2.045544233333333
1368	309.2270317077637	3.9321749375
1369	577.4840800091146	10.71605377777778
1370	388.1750183105469	4.04466015
1371	339.25196685791013	7.120061840000001
1372	261.22120666503906	7.363863616666666
1373	372.20243072509766	2.8335600000000003
1374	216.1955421447754	4.5090022
1375	327.20130242241754	2.4893152
1376	447.1764831542969	3.0948738
1377	355.28374735514325	8.218184666666666
1378	242.13859303799097	2.425846922222222
1379	595.1657104492188	2.2961333
1380	559.5180236816407	10.9330394
1381	291.09713490804035	3.21453885
1382	478.4985631306966	11.149724
1383	812.5475463979492	10.3071765
1384	469.27870178222656	6.57790375
1385	270.09716796875	3.62055465
1386	452.17600402832034	1.6564981800000005
1387	745.3614501953125	5.0798398
1388	340.2120920858561	4.52932905
1389	366.2268486022949	3.633846
1390	922.2615661621094	2.5717065
1391	413.3625513712565	9.23236675
1392	263.17064666748047	0.7234457216666667
1393	229.1588506775055	2.1941228
1394	739.3348693847656	4.435010549999999
1395	353.2685691864929	7.367408909999999
1396	283.0500920618693	3.615634166666666
1397	386.13700103759766	2.14517075
1398	455.2407938639323	7.057855283333333
1399	460.23862648010254	2.89920725
1400	325.1622238170166	4.481212225
1401	641.3146514892578	5.004511
1402	517.1916809082031	3.5391885
1403	163.03887863234254	2.05350855
1404	127.03914184570311	0.646882516
1405	163.12786483764648	0.8262706675
1406	156.10186157226562	2.32883544
1407	285.15607198079425	3.3999071
1408	608.4487559179688	10.291415166666663
1409	308.0912719726563	1.63194004
1410	369.1325225830078	3.7092238
1411	861.4929626503417	7.68467854
1412	574.5046590199381	11.180524666666663
1413	478.2073287963867	3.94890455
1414	547.2774658203125	2.278768775
1415	427.2228775024414	4.12195865
1416	284.1249491373698	3.117526933333333
1417	452.2278518676758	2.59490425
1418	321.2410572617624	8.558083028571428
1419	275.2005859417968	7.266579640000001
1420	257.1898930867513	6.2156661
1421	751.5349731490886	10.934671333333334
1422	474.2133941650391	4.3870215
1423	404.2069778442383	3.844572
1424	223.1330051443176	2.464581275
1425	642.5261662832235	11.340604666666666
1426	271.16961839668784	6.455369377777779
1427	326.7092361450196	3.3733534166666668
1428	286.16447830200195	1.743001025
1429	449.2355422973633	3.13046305
1430	491.3353754725545	9.267848533333334
1431	539.3190032958985	7.87761866
1432	485.228515625	4.5562223500000005
1433	160.10778299967447	0.8543691766666668
1434	268.1902160644531	3.5788892
1435	302.1957950632324	2.9914712750000003
1436	329.21097259521486	8.337871239999998
1437	408.1808929467529	2.56138646
1438	431.3523422241211	11.7107439
1439	812.5460663077392	8.936440300000001
1440	311.2213745173584	7.02549456
1441	315.0860977172852	5.23794275
1442	438.22801208496094	4.3300708
1443	198.0526741027832	0.582480889
1444	360.179931640625	4.17517695
1445	306.1699676517578	2.60301742
1446	271.6466827392578	3.0766406
1447	371.2789459228516	7.80764545
1448	335.2223561604817	3.37562775
1449	753.5892456114746	9.9750686
1450	433.1127624511719	4.8884878
1451	581.3989868164062	8.381319683333333
1452	294.26386108398435	5.56011517
1453	406.22235616048175	4.039323666666667
1454	197.1009267171224	0.5534040266666667
1455	338.12340927124023	2.4289765
1456	396.2047119140625	8.6726813
1457	418.20605087280273	2.11848815
1458	422.36175537109375	9.75201785
1459	637.4241088867187	9.92560188
1460	259.1735026041667	2.705367966666666
1461	758.569467163086	10.6533332
1462	399.7384719918823	3.1971991499999994
1463	859.4786193874024	8.05628984
1464	393.1846084594727	2.2517961
1465	252.14176432573103	2.9919174333333327
1466	307.2478088378906	6.18269834
1467	380.2795715332031	7.018557
1468	393.2601547272949	7.7440056
1469	577.2823333740234	4.852232849999999
1470	766.5450507425401	11.171753555555554
1471	182.0577971142629	0.6065583149999999
1472	617.4743957519531	11.166149
1473	411.22241973876953	2.6050655000000003
1474	325.1128219604492	0.657937846
1475	168.10199203610836	1.4240142299999998
1476	158.11764373836058	0.922006321
1477	326.2326790991909	4.664367357142857
1478	289.24835510253905	4.85242864
1479	203.15021514892572	0.6328547575
1480	307.2057876586914	6.018249333333333
1481	639.4022399941894	9.322115060000002
1482	262.180419921875	3.7664945
1483	786.4916432698568	9.73882525
1484	494.383290608724	8.318612633333332
1485	794.5773986816406	11.602649799999998
1486	565.4051513671875	9.835183916666669
1487	471.1602630615234	3.314138
1488	481.13111877441406	3.46554875
1489	804.5509948756511	9.451322566666668
1490	333.2042724634277	6.9793467300000005
1491	820.5919311523437	11.0200872
1492	410.2013359069824	3.17455535
1493	340.21199798583984	3.25078945
1494	806.5720825195312	11.030069714285714
1495	729.326904296875	5.1896329
1496	378.1551132202149	2.53713675
1497	448.21806640625	2.54897314
1498	168.10188446149905	1.62915971
1499	365.0837631225586	2.3155978
1500	290.1385192871094	2.50872455
1501	309.6619923937174	3.635906366666667
1502	284.1705093424683	0.9108893525
1503	552.3070373535156	3.6643752
1504	464.35884246826174	9.28682615
1505	344.27923355195924	7.794052189999999
1506	331.186762491862	1.288228266666667
1507	268.2638346354167	9.279517516666663
1508	490.2855796813965	2.9922699500000003
1509	181.1223365783692	5.16509947
1510	318.1685272216797	3.68341518
1511	389.2073440551758	5.6081789
1512	935.2451782226562	2.49587985
1513	712.5352986653646	10.963914166666669
1514	661.3232116699219	3.1261736
1515	322.16463979085285	2.8232485
1516	487.2151107788086	4.71709935
1517	184.1331926981608	1.6865230000000002
1518	408.16552734375	2.97696835
1519	769.4864471467042	10.887947199999996
1520	200.20083618164065	7.15501161
1521	406.1861038208008	3.36056055
1522	335.2196411181641	6.618264139999999
1523	442.3898468017578	10.9557325
1524	806.5770965576172	11.253409
1525	501.2442779541016	4.8964545
1526	358.2071533203125	2.523802055555555
1527	237.22153473138425	8.468186180000002
1528	415.2116806030273	6.517646520000001
1529	314.180461892334	1.8989981375
1530	295.2267318725586	6.61018732
1531	715.392333984375	4.05820905
1532	367.082280476888	1.6870729000000002
1533	163.11158643588692	3.0429926142857147
1534	955.5966491779784	10.780475
1535	251.13888311444472	1.8048919875
1536	528.2712707594239	2.80169814
1537	502.2507286071777	1.383083925
1538	355.1963653638306	2.4434155000000004
1539	374.2900550863709	5.44406912
1540	565.4055938720703	9.435704266666669
1541	355.102278138501	2.29067887
1542	326.2166697184245	2.805978233333333
1543	462.3538436889648	5.23794275
1544	360.1781768798828	3.9194475
1545	599.4090957664184	9.294702325
1546	131.04894638061523	2.9171086
1547	608.5247619628906	11.5773124
1548	940.5990417480468	10.6264662
1549	420.3323654174805	9.37848069
1550	477.3944295247396	10.736124666666669
1551	615.4947967529297	11.6037611
1552	328.2493650706312	7.540385811111111
1553	402.2334213256836	2.7022081
1554	375.2279357910156	1.84251345
1555	292.08143615722656	3.7321341
1556	226.1437530517578	2.0984102166666667
1557	432.2376251220703	3.4215322
1558	280.1534767150879	2.361694675
1559	277.21602021005856	7.074588199999999
1560	711.3614044189453	3.9224089
1561	375.1982116699219	3.8907632
1562	400.21735127766925	2.2319183666666667
1563	332.1859130882568	3.71387345
1564	124.11177498953684	3.365234357142857
1565	189.1276962312134	2.71788349
1566	601.4244777171456	10.227804285714283
1567	396.3849487304688	10.2987685
1568	542.4057210319825	9.163770866666669
1569	652.5506591796875	11.5670885
1570	139.96331481953737	0.4679397749999999
1571	306.16948954264325	2.900271
1572	324.2744110107422	6.181760000000001
1573	256.2633438110352	9.20235105
1574	381.0792922973633	0.6071271599999999
1575	160.09685821533202	1.54009887
1576	939.5484008789062	9.358283983333331
1577	375.2268905639648	2.20860885
1578	313.27273865271	8.776649119999998
1579	519.2437133789062	2.67650995
1580	475.339485168457	9.6124073
1581	719.3443734333845	10.140062
1582	482.259521484375	4.721649300000001
1583	346.1494751004944	2.4349589
1584	394.32913360595705	7.88080635
1585	173.15363845825195	5.55746892
1586	290.1749656702454	2.83340901
1587	564.4828796386719	10.1269425
1588	384.2218910233948	2.86765853
1589	228.1243759306153	0.93953786
1590	265.1546463012695	2.2329779400000005
1591	342.2638656616211	6.965933710000002
1592	931.5399475120676	10.414725857142855
1593	338.19626617596435	4.425307075
1594	148.06047134511718	1.4299518700000002
1595	330.1694844563802	4.08049075
1596	338.19601821899414	3.926859375
1597	765.1848449707031	2.28520215
1598	335.2192977905273	6.403321180000001
1599	611.4288330201822	10.419351999999998
1600	163.03869705238645	2.98879978
1601	448.2903366088867	8.574436519999999
1602	736.5369323730469	11.4479244
1603	316.15431518769526	4.15307616
1604	317.2088287395508	7.92951687
1605	200.1641731262207	0.7251347675
1606	446.2597122192383	2.856365625
1607	600.4170791630249	9.42979014
1608	156.1018310546875	2.2956448300000005
1609	302.654411315918	3.75419545
1610	323.10935974121094	2.96348395
1611	545.3813171386719	10.6335735
1612	265.15452270507814	2.06832851
1613	244.1547134424317	2.4376901400000004
1614	563.5519968668619	9.360292266666669
1615	274.120361328125	3.4668402
1616	335.2194580084717	6.12322409
1617	342.26392669677733	6.71398519
1618	638.5364990234375	11.364476
1619	398.2013702392578	3.06365195
1620	338.06384277522784	1.5153863333333335
1621	306.16999477871366	2.454140355555556
1622	146.16513443004354	1.3086106
1623	379.2490929497613	3.5336145000000005
1624	663.3343811035156	6.474839566666666
1625	294.1097106933594	2.1506082000000006
1626	221.1858901977539	1.5292812666666666
1627	185.164642334432	2.0626486666666666
1628	297.24234772149657	11.514721625000002
1629	314.18068504333496	2.321001225
1630	933.5559326171876	10.7578026
1631	610.5039672851562	11.296614000000002
1632	317.1566975911458	3.2376027
1633	238.1442031881104	2.460198066666667
1634	283.149612429248	3.76814064
1635	961.5844604492188	11.202269
1636	126.09142723083497	2.82966775
1637	303.2317199707031	6.3448625
1638	827.490783695282	9.926150275
1639	603.1320190429688	3.19226175
