CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
591	3283	52	0.9729	-108.096
2417	3397	52	0.9794	23.999
2225	3397	52	0.9838	-2.016
614	955	53	1.0	0.000
1336	1922	55	0.9123	12.000
1596	1922	55	0.9277	12.000
408	905	55	0.9099	12.000
578	905	55	0.9116	-14.015
778	905	55	0.9072	12.000
905	2156	55	0.9099	-12.000
219	408	55	0.9339	-31.969
408	578	55	0.9529	26.015
408	659	55	0.9316	17.953
408	778	55	0.96	-0.000
408	1223	55	0.9198	-18.011
408	2156	55	1.0	0.000
408	2416	55	0.9585	48.000
408	2690	55	0.9277	-42.010
408	2974	55	0.9319	0.001
219	578	55	0.9343	-5.953
578	659	55	0.9163	-8.062
578	778	55	0.9487	-26.016
578	1223	55	0.915	-44.026
578	2156	55	0.9529	-26.015
578	2416	55	0.9626	21.984
578	2974	55	0.9115	-26.014
1370	2690	55	0.91	0.000
164	1423	55	0.9136	42.009
164	2186	55	0.9136	42.010
164	2505	55	0.9228	92.025
164	2951	55	0.9141	2.999
1223	1453	55	0.9401	-42.047
1453	1677	55	0.9295	66.011
1453	2153	55	0.9428	28.031
1453	2975	55	0.9385	-39.011
1453	2993	55	0.9381	50.016
2416	2795	55	0.9312	-56.026
1336	2795	55	0.9197	-15.995
1596	2795	55	0.9421	-15.995
1677	2795	55	0.959	-13.979
1716	2795	55	0.9423	-42.010
1034	2795	55	0.951	20.004
1223	2156	55	0.9198	18.011
2156	2416	55	0.9585	48.000
2156	2690	55	0.9277	-42.010
2156	2974	55	0.9319	0.001
219	2156	55	0.9339	-31.969
659	2156	55	0.9316	-17.953
778	2156	55	0.96	0.000
219	659	55	0.959	-14.016
659	778	55	0.9172	-17.953
659	1012	55	0.929	-14.016
659	1223	55	0.9283	-35.964
659	1867	55	0.9217	-74.977
659	2416	55	0.9278	30.047
659	2974	55	0.9084	-17.952
1223	2416	55	0.9398	66.011
1677	2416	55	0.9441	42.047
1716	2416	55	0.979	14.016
219	2416	55	0.9508	16.031
778	2416	55	0.9521	48.000
219	778	55	0.9275	-31.969
778	1223	55	0.9264	-18.011
778	2690	55	0.9191	-42.010
778	2974	55	0.9151	0.001
1223	1867	55	0.96	-39.013
1867	2975	55	0.9223	-42.045
219	1867	55	0.9247	-88.992
1012	1867	55	0.9079	-60.961
1034	1336	55	0.9245	36.000
1034	1596	55	0.9365	35.999
1034	1677	55	0.9597	33.984
1034	1716	55	0.9343	62.015
2505	2951	55	0.9587	-89.027
2505	2993	55	0.9365	-2.016
1336	2505	55	0.9444	-15.995
1423	2505	55	0.9625	50.016
1596	2505	55	0.9643	-15.995
2186	2505	55	0.9625	50.016
1336	1716	55	0.9126	26.015
1596	1716	55	0.9272	26.016
1677	1716	55	0.966	28.031
1716	2153	55	0.9277	-66.011
219	1012	55	0.9278	-28.032
219	1223	55	0.9436	-49.980
219	2993	55	0.9398	-42.011
1223	2153	55	0.9544	-14.016
2975	2993	55	0.9365	89.026
1677	2993	55	0.962	-15.995
1336	1423	55	0.9379	-66.011
1423	1596	55	0.9498	66.011
1423	2186	55	1.0	0.000
1423	2951	55	0.9666	-39.011
2951	2975	55	0.9062	-2.015
1677	2975	55	0.9227	-105.021
1336	1596	55	0.9539	-0.000
1596	1677	55	0.9389	-2.016
1596	2186	55	0.9498	-66.011
1596	2951	55	0.9435	-105.022
1336	1677	55	0.9289	-2.016
1336	2186	55	0.9379	-66.011
1336	2951	55	0.9318	-105.022
2186	2951	55	0.9666	-39.011
2426	2996	56	0.911	-188.979
1450	1811	56	0.9217	-17.026
600	1811	56	0.9029	-0.000
106	584	56	0.9607	-122.037
106	2996	56	0.9297	-18.011
584	600	56	0.9342	-35.037
600	2996	56	0.9034	139.063
1450	2996	56	0.9251	122.037
584	2996	56	0.9288	104.026
584	1450	56	0.9046	-18.011
3136	3365	57	0.8794	-2.016
3242	3365	57	0.9383	-28.031
3365	3506	57	0.9475	4.031
1680	3365	57	0.8217	-266.260
40	3365	57	0.9257	-6.047
87	3365	57	0.8297	-266.261
291	3365	57	0.7937	-266.260
845	3365	57	0.8865	11.998
87	291	57	0.9259	-0.000
291	845	57	0.7749	-278.259
291	1680	57	0.9439	-0.000
291	2498	57	0.7872	-37.956
291	2540	57	0.9007	0.037
291	3136	57	0.7699	-264.244
291	3242	57	0.8	-238.229
2498	2503	57	0.8389	-246.255
2498	2540	57	0.7521	37.992
2498	3377	57	0.8572	-222.255
2062	2498	57	0.9136	-0.000
223	2498	57	0.898	0.000
2503	3377	57	0.9074	24.000
1680	2503	57	0.8359	-284.211
2062	2503	57	0.8913	-246.255
87	2503	57	0.8354	-284.211
223	2503	57	0.8599	-246.255
40	845	57	0.9014	-18.045
40	1680	57	0.8088	260.213
40	3136	57	0.899	-4.031
40	3242	57	0.9346	21.984
40	3506	57	0.9584	-2.016
87	1680	57	0.9587	-0.000
87	2062	57	0.8317	-37.956
87	2540	57	0.878	0.036
87	2637	57	0.8642	36.924
87	3242	57	0.8397	-238.229
87	3377	57	0.8409	-260.211
87	3506	57	0.8441	-262.230
2540	3136	57	0.7306	-264.281
1680	2540	57	0.9021	0.037
3136	3506	57	0.9019	2.014
3242	3506	57	0.9665	-24.001
1680	3506	57	0.8283	-262.230
845	3506	57	0.9047	16.029
2062	3377	57	0.899	-222.255
3136	3242	57	0.8967	26.015
1680	3242	57	0.8315	-238.229
845	3242	57	0.8841	40.030
1680	3136	57	0.7898	-264.244
845	1680	57	0.8024	278.259
845	3136	57	0.8632	14.015
2529	3223	58	0.9083	-17.965
2375	2439	59	0.9319	-0.000
1612	2375	59	0.9253	-14.016
2113	2375	59	0.8824	-14.016
1535	1612	59	0.9364	-14.016
1535	2004	59	0.954	-0.000
1535	2109	59	0.9309	15.995
1535	2113	59	0.9211	-14.015
1535	3383	59	0.8965	31.990
364	1535	59	0.9321	0.000
2213	3413	59	0.9132	-0.003
1612	2004	59	0.914	14.015
1612	2113	59	0.8884	0.000
1612	2439	59	0.929	-14.016
364	1612	59	0.8977	-14.016
2439	2845	59	0.8909	-72.021
2845	3339	59	0.9195	0.000
2430	3383	59	0.9292	14.016
3383	3413	59	0.9596	26.012
2109	3383	59	0.9473	15.995
2113	3383	59	0.8922	46.005
155	3383	59	0.9113	14.016
509	3383	59	0.9142	-17.026
3413	3505	59	0.9159	-14.015
364	2004	59	0.9184	-0.000
2109	2113	59	0.9118	-30.010
364	2109	59	0.8847	15.995
2430	3505	59	0.9005	26.013
155	2430	59	0.8839	0.000
1079	2430	59	0.954	-48.000
364	2113	59	0.8814	-14.015
1079	3505	59	0.9088	-21.987
289	1128	61	1.0	-0.000
515	3176	63	0.8393	38.014
267	3176	63	0.8694	35.037
2026	2568	63	0.8427	-14.016
2026	3176	63	0.9014	86.073
2568	3176	63	0.8033	100.088
371	826	64	1.0	0.000
826	1335	64	0.903	51.995
826	1824	64	0.9229	11.964
826	2330	64	0.9123	9.948
1335	1799	64	0.9374	-106.042
1571	1799	64	0.9324	30.010
1799	1824	64	0.9581	66.011
1799	1900	64	0.9211	-42.010
1799	2244	64	0.9548	0.000
1799	2330	64	0.935	63.995
128	1799	64	0.9063	39.011
1335	1824	64	0.9372	-40.031
1335	2244	64	0.9354	-106.041
1335	2330	64	0.9478	-42.047
1335	2725	64	0.9121	0.000
371	1335	64	0.903	51.995
1115	2381	64	0.9023	2.077
1327	1571	64	0.9271	-66.010
1327	2924	64	0.9265	0.000
371	1824	64	0.9229	11.964
371	2330	64	0.9123	9.948
1824	2244	64	0.9291	-66.010
1824	2330	64	0.9292	-2.016
1824	2924	64	0.9343	-30.010
1563	2381	64	0.9258	-37.955
1563	2881	64	0.932	-106.042
1571	2244	64	0.9244	30.010
2244	2330	64	0.9461	63.995
128	2244	64	0.905	39.011
1571	2924	64	0.9523	66.010
1510	1563	64	0.9156	-14.017
1563	1900	64	0.9425	14.016
1510	1900	64	0.9164	-0.001
1595	3071	65	0.9216	-329.163
1875	3071	65	0.9323	-328.662
2687	3319	65	0.966	0.000
1595	2687	65	0.9221	7.968
1776	1967	65	0.9471	-44.026
1967	2442	65	0.9404	21.046
1967	2733	65	0.9361	-33.984
1967	2902	65	0.9279	-26.015
1967	3157	65	0.9406	-36.037
1967	3356	65	0.9471	44.027
224	1967	65	0.9433	77.974
324	1967	65	0.933	77.974
3266	3350	65	0.9491	-0.000
2444	3058	65	0.9329	-14.014
2733	3058	65	0.9391	44.026
2852	3058	65	0.9384	26.016
3058	3157	65	0.9385	-46.079
3058	3228	65	0.9331	104.026
3058	3356	65	0.9466	33.984
1776	3058	65	0.9466	-33.984
1874	3058	65	0.9655	1.000
2316	3058	65	0.9329	-14.014
780	3058	65	0.9458	-10.020
1071	3058	65	0.9375	-9.984
2852	3319	65	0.9275	7.969
1776	1874	65	0.9508	-34.984
1874	2133	65	0.9529	105.026
1874	2733	65	0.9513	-43.026
1874	3157	65	0.9428	-45.079
1874	3228	65	0.9634	105.026
1874	3356	65	0.9508	34.985
324	1874	65	0.9436	87.016
354	1874	65	0.9446	-104.990
780	1874	65	0.9456	-11.020
2437	3228	65	0.9441	0.036
2133	2437	65	0.947	-0.036
70	2437	65	0.9417	0.967
354	2437	65	0.9847	-0.000
224	324	65	0.9504	0.000
324	518	65	0.9403	90.028
324	780	65	0.9304	98.037
324	1776	65	0.9507	122.000
324	2733	65	0.9489	43.990
324	3157	65	0.9379	41.937
324	3356	65	0.9507	122.001
1776	2133	65	0.9504	70.042
2133	2391	65	0.9379	-112.088
2133	3228	65	0.984	0.000
2133	3356	65	0.9504	-70.041
70	2133	65	0.9326	1.003
354	2133	65	0.9668	0.036
518	2133	65	0.9507	102.014
2852	3266	65	0.9509	-329.162
1595	3266	65	0.9359	-329.163
2733	3157	65	0.9529	-2.053
3157	3228	65	0.9302	150.105
3157	3356	65	0.9517	80.064
1776	3157	65	0.9517	-80.063
518	3157	65	0.9405	-48.091
780	3157	65	0.931	-56.099
1071	1595	65	0.9671	-36.000
1071	2852	65	0.9658	-36.000
1071	3411	65	0.9355	12.001
70	354	65	0.9519	0.967
2733	2805	65	0.9421	-103.010
2733	2852	65	0.9293	18.010
518	2733	65	0.9398	-46.038
2852	3411	65	0.9258	48.001
1776	3228	65	0.9505	70.042
1776	3356	65	1.0	0.001
224	1776	65	0.9441	122.001
518	1776	65	0.9512	31.972
354	3228	65	0.9615	0.036
224	780	65	0.9384	98.037
518	780	65	0.9412	8.009
780	3228	65	0.9341	94.006
2316	2444	65	1.0	0.000
2805	2852	65	0.9348	121.020
1595	2852	65	0.9631	-0.000
224	518	65	0.935	90.028
224	2902	65	0.9239	51.959
224	3356	65	0.9441	122.001
1595	2805	65	0.9281	-121.020
518	3228	65	0.9437	102.014
518	3356	65	0.9512	31.973
1595	2014	65	0.9234	-148.052
3228	3356	65	0.9505	-70.041
2014	3171	65	0.9554	0.000
2849	3330	66	0.929	26.015
3289	3330	66	0.9228	26.015
731	2849	66	0.9104	-0.001
731	3289	66	0.9086	-0.000
2466	2849	66	0.916	329.162
2507	2849	66	0.9062	329.163
2849	3289	66	0.9756	0.000
2466	2507	66	0.9293	-0.000
2466	3289	66	0.9062	329.163
63	1036	67	0.8391	48.000
166	1036	67	0.8684	-15.995
252	1036	67	0.8352	12.037
290	1036	67	0.8099	-30.014
597	1036	67	0.8454	-1.978
963	1036	67	0.8725	26.016
1036	1991	67	0.8739	-35.928
63	290	67	0.841	78.014
166	290	67	0.8852	14.019
190	290	67	0.878	12.004
252	290	67	0.8479	42.051
290	597	67	0.8704	-28.036
290	952	67	0.8686	-56.067
290	1906	67	0.8662	-33.988
290	1991	67	0.8414	-65.942
1906	1991	67	0.901	-31.954
1991	3101	67	0.8489	1.942
166	1991	67	0.9107	-51.923
190	1991	67	0.9048	-53.938
252	1991	67	0.8629	-23.891
597	1991	67	0.877	-37.906
952	1991	67	0.8811	-9.875
963	1991	67	0.8896	-9.911
63	166	67	0.8801	63.995
63	190	67	0.8784	66.010
63	252	67	0.8502	35.963
63	597	67	0.871	49.978
63	952	67	0.878	21.947
63	963	67	0.9101	21.983
63	1906	67	0.8827	44.026
166	963	67	0.9482	-42.011
190	963	67	0.9403	-44.027
252	963	67	0.915	-13.979
597	963	67	0.9265	-27.994
952	963	67	0.9383	0.037
963	1906	67	0.9457	22.042
963	3101	67	0.8838	-7.969
166	597	67	0.9418	-14.017
190	597	67	0.9067	-16.033
252	597	67	0.894	14.015
597	952	67	0.9268	-28.031
597	1906	67	0.929	-5.952
166	252	67	0.9319	-28.032
190	252	67	0.9172	-30.048
252	952	67	0.9246	-14.016
252	1906	67	0.9262	8.063
1906	3101	67	0.8837	-30.011
166	1906	67	0.9565	-19.969
190	1906	67	0.9577	-21.985
952	1906	67	0.9422	22.079
166	190	67	0.9556	2.016
166	952	67	0.9506	-42.048
190	952	67	0.9355	-44.064
952	3101	67	0.8493	-7.932
190	3101	67	0.9204	-51.996
2307	3149	68	0.9429	-162.053
2361	3149	68	0.9355	15.995
1808	2182	68	0.9303	28.030
1845	2182	68	0.9391	44.025
1030	2182	68	0.9506	44.026
3067	3299	68	0.9499	-162.052
104	3067	68	0.9414	14.014
172	3067	68	0.9264	28.031
744	3067	68	0.9085	132.043
877	3067	68	0.9443	146.057
2412	2491	68	0.9095	-30.011
2412	2711	68	0.9452	-44.026
2412	3299	68	0.9763	-15.995
2412	3409	68	0.9299	-44.026
2307	2412	68	0.9559	28.031
2711	3299	68	0.9329	28.031
3299	3409	68	0.9213	-28.031
2307	3299	68	0.9446	12.036
877	3299	68	0.92	-15.995
1030	1808	68	0.9288	15.996
1030	1845	68	0.9762	0.000
1030	2352	68	0.9368	-470.162
1030	2361	68	0.9307	-308.110
1030	2711	68	0.9261	-146.058
1030	3409	68	0.9137	-146.058
1808	1845	68	0.9051	-15.995
1845	2352	68	0.9347	-470.162
1845	2361	68	0.9366	-308.111
1845	2711	68	0.933	-146.058
172	1845	68	0.9021	-15.994
2307	2491	68	0.9182	-1.980
2307	2711	68	0.968	-15.995
2307	3409	68	0.9537	-15.995
172	2352	68	0.9033	-486.156
172	2361	68	0.9257	-324.105
172	2711	68	0.9492	-162.052
172	3409	68	0.9644	-162.052
2867	3409	68	0.9097	132.042
2491	3409	68	0.9432	-14.015
2711	3409	68	0.9566	0.000
2352	3409	68	0.9322	324.104
2361	3409	68	0.9435	162.052
104	2491	68	0.9169	-162.054
2491	2711	68	0.9185	-14.015
2352	2711	68	0.9458	324.104
2361	2711	68	0.9695	162.052
744	877	68	0.9524	-14.014
2352	2361	68	0.9476	162.051
761	877	68	0.908	14.017
2494	3018	73	0.9286	2.016
2494	2648	73	0.8809	-2.016
2648	2960	73	0.9154	14.016
2648	3055	73	1.0	0.000
298	2648	73	0.8644	-14.016
2494	3055	73	0.8809	-2.016
2960	3055	73	0.9154	-14.016
298	3055	73	0.8644	-14.016
2494	2960	73	0.8834	12.000
298	2960	73	0.9428	0.000
2198	3551	74	1.0	0.000
1576	3194	75	1.0	-0.000
240	3162	76	1.0	0.000
2547	2943	78	0.7597	-17.026
2743	2943	78	0.9235	-17.026
328	792	78	0.9025	0.000
792	834	78	0.899	17.063
792	1153	78	1.0	0.000
792	2521	78	0.7377	17.026
792	2972	78	0.9037	0.038
2521	2547	78	0.7066	-160.016
2547	2743	78	0.8592	-0.000
328	834	78	0.8369	17.063
328	1153	78	0.9025	0.000
328	2521	78	0.7626	17.026
328	2972	78	0.7963	0.038
834	1153	78	0.899	-17.063
834	2521	78	0.8484	-0.036
834	2972	78	0.8328	-17.025
1153	2521	78	0.7377	17.026
1153	2972	78	0.9037	0.038
1415	2040	79	0.902	105.021
1780	2040	79	0.9303	15.994
1936	2040	79	0.9695	-26.016
2040	2848	79	0.9041	40.032
2040	2886	79	0.923	-66.013
2040	2918	79	1.0	0.000
2040	2931	79	0.9686	12.000
1795	2450	79	0.9203	-39.011
1795	2886	79	0.9595	2.014
1780	1936	79	0.9354	42.010
1936	2848	79	0.9076	14.016
1936	2918	79	0.9695	-26.016
1936	2931	79	0.976	-14.016
2848	2918	79	0.9041	-40.031
2886	2918	79	0.923	66.013
2918	2931	79	0.9686	11.999
1415	2918	79	0.902	105.022
1780	2918	79	0.9303	15.995
2848	2931	79	0.9157	-28.032
2886	2931	79	0.9038	78.013
1780	2931	79	0.9396	27.994
2848	3032	79	0.9101	-48.000
1415	2886	79	0.964	39.008
1415	2450	79	0.9431	-2.016
2625	3276	82	1.0	-0.003
965	3276	82	1.0	-0.003
965	2625	82	1.0	0.000
209	274	83	0.7437	-39.014
1672	2640	84	0.8895	33.026
686	2640	84	0.9172	-129.043
1435	1954	84	0.9321	-44.965
1435	3022	84	0.9407	10.041
292	1435	84	0.9079	60.959
2302	2588	84	0.888	104.047
1130	2302	84	0.9057	-108.021
292	1277	84	0.8948	-91.051
292	1954	84	0.8851	15.994
292	2573	84	0.9191	-25.078
292	3022	84	0.9105	71.000
1954	2022	84	0.9492	0.001
2022	2588	84	0.9011	55.006
2022	3022	84	0.9027	55.005
1954	2096	84	0.9305	12.001
1954	2588	84	0.9282	55.007
1954	3022	84	0.9393	55.007
1130	1954	84	0.9503	-58.981
2096	2588	84	0.9077	43.006
2096	3022	84	0.9118	43.005
686	932	84	0.9283	-0.000
1130	1241	84	0.8948	-74.975
1130	2588	84	0.938	-3.974
1130	3022	84	0.9577	-3.974
1277	1672	84	0.8982	148.036
1672	2588	84	0.93	14.016
1672	3022	84	0.9153	14.016
1672	3092	84	0.9119	-14.015
2588	3022	84	0.9788	-0.000
1277	2588	84	0.9042	162.052
1344	2588	84	0.8929	291.147
1344	3022	84	0.9138	291.147
1277	3022	84	0.9068	162.052
1277	3092	84	0.8833	134.021
634	1075	85	0.8874	106.116
844	1075	85	0.8706	50.091
2033	2449	86	1.0	-0.000
3451	3486	88	0.8639	0.000
618	945	89	0.9222	287.153
2386	3258	90	0.9838	0.000
1476	3258	90	0.9859	0.000
2207	3258	90	0.8808	-14.015
228	786	90	0.9499	-0.035
194	830	90	0.8936	0.006
830	2897	90	0.9422	0.000
1252	1589	90	0.9204	31.989
1252	2237	90	0.8832	-26.015
1252	2580	90	0.9026	15.995
114	1252	90	1.0	-0.000
478	1252	90	0.9026	-15.995
1476	2580	90	0.8843	-86.000
1589	2580	90	0.9134	-15.994
114	2580	90	0.9026	15.995
228	2580	90	0.8874	-15.993
478	2580	90	1.0	0.000
1106	2580	90	0.8842	0.000
1589	2237	90	0.9149	-58.004
114	1589	90	0.9204	31.988
228	1589	90	0.917	0.000
478	1589	90	0.9134	15.994
114	2237	90	0.8832	-26.016
478	1106	90	0.8842	0.000
114	478	90	0.9026	15.995
228	478	90	0.8874	-15.993
478	1476	90	0.8843	86.000
2207	2310	90	0.8866	-15.995
2310	2378	90	0.9479	0.039
194	2378	90	0.8818	-15.994
194	2310	90	0.8896	-16.033
194	2897	90	0.9226	0.006
1476	2386	90	0.986	0.000
1644	1757	92	0.9083	-0.000
1980	2364	93	0.8237	18.010
422	1338	95	0.9205	-0.002
1905	2676	96	0.9669	-0.000
1905	3230	96	0.9326	-477.214
814	1905	96	0.9856	0.000
529	617	96	0.9333	-0.002
529	3188	96	0.9433	-0.000
529	3230	96	0.9308	-477.214
814	2676	96	0.9603	-0.000
814	3230	96	0.9455	-477.214
617	3188	96	0.9446	0.002
1603	2978	97	0.9257	26.015
1603	3262	97	0.931	0.000
2978	3262	97	0.9368	-26.015
1198	2978	97	0.902	15.994
1325	2978	97	0.9483	-21.985
472	2978	97	0.9108	72.020
725	2978	97	0.9091	28.031
1982	3262	97	0.9241	15.996
1325	3262	97	0.9081	-48.000
616	3262	97	0.9092	42.047
2562	2649	100	0.8882	-40.031
457	713	103	0.7221	32.026
506	713	103	0.7672	467.303
713	1123	103	0.7475	0.000
713	1301	103	0.7672	-467.303
713	1691	103	0.7481	-63.069
506	1301	103	1.0	-0.001
457	1691	103	0.7954	-31.043
1123	1691	103	0.7158	-63.069
457	1123	103	0.7526	32.026
283	916	104	0.9434	-42.044
283	1146	104	0.9865	0.000
283	1685	104	0.9433	-28.031
283	1828	104	0.9434	-42.047
283	1894	104	0.9703	0.000
283	1931	104	0.9212	-196.219
283	1940	104	0.9865	0.000
283	2134	104	0.9865	0.000
283	3074	104	0.9433	-42.047
1685	1894	104	0.9745	28.031
1828	1894	104	0.9591	42.047
1894	1931	104	0.9453	-196.219
1894	1940	104	0.9679	0.000
1894	2134	104	0.9679	0.000
1894	3074	104	0.9705	-42.047
1894	3139	104	0.9446	-40.031
916	1894	104	0.9591	42.044
1146	1894	104	0.9679	0.000
3074	3139	104	0.9731	2.016
3074	3516	104	0.9584	-19.968
1685	3074	104	0.9716	-14.016
1690	3074	104	0.9612	-2.016
1828	3074	104	0.9648	-0.000
1931	3074	104	0.9468	154.172
1940	3074	104	0.9416	-42.047
2134	3074	104	0.9416	-42.047
916	3074	104	0.9648	-0.003
1146	3074	104	0.9416	-42.047
916	1146	104	0.9306	42.044
1146	1685	104	0.9398	-28.031
1146	1828	104	0.9306	-42.047
1146	1940	104	1.0	0.000
1146	2134	104	1.0	0.000
1146	3139	104	0.9229	-40.031
1685	1940	104	0.9398	28.031
1828	1940	104	0.9306	42.047
1940	2134	104	1.0	0.000
1940	3139	104	0.9229	-40.031
916	1940	104	0.9306	42.044
2953	3133	104	0.9589	21.984
2953	3516	104	0.9271	14.016
2953	3536	104	0.9589	21.984
916	1685	104	0.9547	14.013
916	1690	104	0.932	2.013
916	1828	104	1.0	-0.003
916	1931	104	0.9416	-154.176
916	2134	104	0.9306	42.044
916	3139	104	0.9362	2.013
1685	1828	104	0.9547	-14.016
1690	1828	104	0.932	-2.016
1828	1931	104	0.9416	-154.173
1828	2134	104	0.9306	42.047
1828	3139	104	0.9362	2.016
1685	1690	104	0.9538	-12.000
1690	3139	104	0.9778	-0.000
1690	3516	104	0.9724	-21.984
3133	3536	104	1.0	0.000
3139	3516	104	0.9878	-21.984
1685	3139	104	0.9601	-12.000
2134	3139	104	0.9229	-40.031
1685	3516	104	0.9577	-33.984
1685	1931	104	0.9502	-168.188
1931	2131	104	0.9295	-26.015
1685	2134	104	0.9398	28.031
3211	3501	106	0.7457	2.017
648	3211	106	0.7867	2.016
1613	3091	107	0.9533	2.017
1613	3419	107	0.9406	42.047
19	1613	107	0.9481	19.968
140	1613	107	0.9354	154.172
474	1613	107	0.9311	180.188
793	1613	107	0.9215	-42.047
1098	1613	107	0.9533	-2.016
19	474	107	0.9316	-160.220
140	474	107	0.9368	-26.015
474	793	107	0.9046	222.235
474	1098	107	0.9279	182.204
474	3091	107	0.9279	182.204
474	3419	107	0.9203	222.235
3091	3419	107	0.9537	40.031
19	3419	107	0.841	62.015
140	3419	107	0.9234	196.219
793	3419	107	0.9747	0.000
1098	3419	107	0.9537	40.031
19	3091	107	0.9836	21.985
140	3091	107	0.9194	156.189
793	3091	107	0.9347	-40.031
1098	3091	107	1.0	0.001
19	140	107	0.9261	-134.204
140	793	107	0.9051	196.219
140	1098	107	0.9194	156.188
19	1098	107	0.9836	21.984
793	1098	107	0.9347	-40.031
2291	2560	108	0.9012	-43.990
2347	2560	108	0.9131	121.020
410	2291	108	0.9071	-14.011
2824	2944	110	0.8651	-1.003
2824	3499	110	0.8537	-0.409
2944	3499	110	0.8485	0.593
8	627	111	1.0	0.000
627	1878	111	0.7395	-0.000
8	1878	111	0.7395	-0.000
2105	2946	114	1.0	0.003
1460	2484	119	0.8105	-13.012
456	1460	119	0.8019	27.882
671	1460	119	0.7921	35.989
456	2484	119	0.7891	14.869
456	671	119	0.7767	-8.108
1052	2654	121	0.8587	0.036
1044	1628	126	0.8095	0.000
2475	3293	126	0.8128	-14.016
3179	3293	126	0.8908	-136.162
3280	3293	126	0.8218	-28.031
1211	3293	126	0.8395	-15.995
1670	3293	126	0.8536	-44.027
149	3293	126	0.8829	-45.058
1042	3293	126	0.8305	-152.157
149	1042	126	0.8361	107.098
149	1211	126	0.8138	-29.063
149	1628	126	0.8389	296.235
149	1670	126	0.8978	-1.032
149	3178	126	0.8429	296.236
149	3179	126	0.9258	91.104
149	3280	126	0.886	-17.027
1628	3178	126	0.9227	0.000
1670	3179	126	0.8817	92.135
1670	3280	126	0.8874	-15.996
1042	1670	126	0.839	-108.130
1211	3179	126	0.8137	120.167
2475	3179	126	0.8231	122.146
3179	3280	126	0.8849	-108.131
1042	3179	126	0.8311	-15.995
1042	3280	126	0.8028	-124.125
288	2570	129	1.0	-0.000
413	1671	131	0.9632	146.104
471	1212	132	0.8593	-0.051
471	1221	132	0.8593	-0.051
1212	1221	132	1.0	0.000
1212	1798	132	0.8263	0.000
1221	1798	132	0.8263	-0.000
2370	2492	134	0.9269	15.994
2492	2663	134	0.9315	2.015
1663	2492	134	0.924	-28.031
2160	2492	134	0.8739	-84.057
1446	1788	134	0.8984	-26.016
1694	1788	134	0.918	-12.000
1788	1841	134	0.8804	40.031
1788	2370	134	0.9144	-2.013
1788	2663	134	0.9179	15.995
559	1788	134	0.8818	-14.018
1446	1663	134	0.9115	15.995
1663	2160	134	0.8774	56.026
1663	2663	134	0.9221	-26.016
2370	3048	134	0.8825	84.056
1446	2370	134	0.939	-28.029
1609	2370	134	0.8648	33.986
1694	2370	134	0.9427	-14.013
1841	2370	134	0.9347	-42.045
1446	3048	134	0.9056	56.026
1694	3048	134	0.893	70.042
1841	3048	134	0.9255	42.011
2160	3048	134	0.9495	-15.995
1446	1841	134	0.9521	14.015
1694	1841	134	0.9422	28.031
1841	2160	134	0.8862	58.006
1446	1694	134	0.9444	-14.016
1446	2160	134	0.8607	72.021
559	2663	134	0.8762	1.977
1694	2160	134	0.8641	86.037
1501	2160	134	0.8694	148.051
2160	2663	134	0.8606	-82.042
126	568	136	0.7289	292.243
568	1617	136	0.7563	-13.979
2083	2258	138	0.8396	222.056
2083	2261	138	0.8712	148.038
2083	2264	138	0.7699	296.075
2083	2293	138	0.8851	74.019
2258	2264	138	0.8194	74.019
2261	2264	138	0.8106	148.037
2264	2293	138	0.7886	-222.056
2258	2261	138	0.84	-74.018
2258	2293	138	0.8276	-148.036
2261	2293	138	0.9156	-74.018
2261	2311	138	0.7072	239.083
2101	2125	138	0.7761	-91.046
2101	2311	138	0.7115	-74.019
2125	2311	138	0.7779	17.027
2293	2311	138	0.7035	313.102
460	2152	139	0.8519	0.000
460	3517	139	0.8203	0.000
2152	3517	139	0.7665	-0.000
1528	1704	140	0.857	-17.027
1704	1785	140	0.9362	-28.031
1704	1852	140	0.9316	-14.016
1528	1785	140	0.8978	-45.058
1785	1852	140	0.9697	14.015
1528	1852	140	0.8726	-31.042
94	901	141	0.8509	0.000
94	1717	141	0.763	57.010
901	1717	141	0.7595	57.010
3004	3161	142	0.8498	36.023
821	3004	142	0.8336	7.967
1150	3004	142	0.8667	8.004
2551	2735	142	0.9133	13.979
2612	2735	142	0.9436	40.031
2704	2735	142	0.9311	-1.032
2735	3040	142	0.8971	-15.995
2735	3161	142	0.9208	-48.000
1619	2735	142	0.9425	14.015
445	2735	142	0.9557	28.031
787	2735	142	0.9058	-14.016
813	2735	142	0.8998	42.046
1150	2735	142	0.9338	92.027
445	787	142	0.895	42.047
787	813	142	0.8666	-56.062
787	1619	142	0.8766	-28.031
787	2551	142	0.8698	-27.995
787	3040	142	0.8583	-30.011
787	3161	142	0.8538	-62.016
445	1150	142	0.9135	-63.996
813	1150	142	0.8853	-49.981
1150	1619	142	0.9009	78.012
1150	2551	142	0.8896	78.048
1150	2612	142	0.925	51.996
1150	2704	142	0.9019	93.059
1150	2708	142	0.8728	30.011
1150	3161	142	0.9404	44.027
2551	2704	142	0.8835	15.011
2612	2704	142	0.9135	41.063
2704	3040	142	0.8847	-17.027
2704	3161	142	0.8704	-49.032
