CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
4262	4310	37	0.8647	16.032
4265	4310	37	0.8114	16.032
1118	4083	37	1.0	0.000
4083	4261	37	0.7463	91.044
4083	4306	37	0.8699	17.024
1185	4180	37	0.7998	-166.048
1460	4180	37	1.0	-0.000
4169	4180	37	0.8525	149.033
4180	4193	37	0.9011	-74.019
794	4180	37	0.8229	165.064
1043	4180	37	0.8072	239.082
794	1043	37	0.9195	-74.018
831	1043	37	0.8422	-313.102
1043	1109	37	0.8191	296.075
1043	1460	37	0.8072	239.083
1043	4131	37	0.9261	-222.057
1043	4193	37	0.8705	165.064
1043	4277	37	0.8387	60.002
4131	4193	37	0.8384	387.120
4131	4261	37	0.7641	331.111
4131	4306	37	0.7946	257.091
794	4131	37	0.9181	-296.075
1185	4223	37	0.9353	-0.000
1465	4223	37	0.9339	-0.000
4170	4223	37	0.894	0.000
4221	4223	37	0.8409	0.001
4223	4262	37	0.8514	-0.001
4223	4265	37	0.8138	-0.001
1185	1460	37	0.7998	-166.048
1185	1465	37	0.968	0.000
1185	4170	37	0.894	-0.000
1185	4221	37	0.8346	-0.001
1185	4262	37	0.8665	-0.001
1185	4265	37	0.8159	-0.001
1460	4193	37	0.9011	-74.019
4169	4193	37	0.833	75.014
794	4193	37	0.8989	91.045
1118	4306	37	0.8699	17.025
4261	4306	37	0.7552	-74.020
1453	1482	37	0.9546	0.000
1453	1490	37	0.7409	-74.019
1453	1499	37	0.9629	0.000
1453	4173	37	0.9497	-0.000
1453	4276	37	0.9629	0.000
1482	1499	37	0.9619	-0.000
1490	1499	37	0.773	74.019
1499	4173	37	0.9571	-0.000
1499	4276	37	1.0	0.000
4207	4221	37	0.7645	74.018
4207	4261	37	0.7927	-222.057
1465	4170	37	0.8923	-0.000
4170	4221	37	0.8706	-0.001
4170	4262	37	0.8408	-0.001
4170	4265	37	0.8012	-0.001
1482	1490	37	0.7531	-74.019
1490	4173	37	0.7535	74.019
1490	4276	37	0.773	74.019
1118	4261	37	0.7463	91.044
3069	4004	37	0.7516	88.035
3069	4162	37	0.7711	-117.990
3069	4238	37	0.781	88.035
1109	3069	37	0.8337	-14.016
831	3069	37	0.8242	-31.043
1465	4265	37	0.8139	-0.001
4221	4265	37	0.8202	0.000
4262	4265	37	0.8222	-0.000
1465	4262	37	0.8676	-0.001
4221	4262	37	0.8231	0.000
1460	4169	37	0.8525	-149.033
4062	4169	37	0.8035	-57.984
4162	4169	37	0.7875	-74.020
1482	4276	37	0.9619	0.000
4173	4276	37	0.9571	0.000
794	4277	37	0.8741	-14.016
794	831	37	0.8283	239.083
794	1460	37	0.8229	165.065
831	1109	37	0.9368	-17.027
831	4162	37	0.8171	-149.033
831	4238	37	0.8222	56.992
1109	4162	37	0.7742	-132.006
4162	4238	37	0.7718	206.025
1443	4004	37	0.7094	102.050
1482	4173	37	0.9635	-0.000
1465	4221	37	0.8412	-0.001
4004	4238	37	0.8297	0.000
1065	1611	38	0.9309	23.001
1065	1747	38	0.9283	65.012
1065	2600	38	0.9385	35.037
2951	3446	38	0.8502	-39.120
3307	3446	38	0.8225	162.052
1761	2415	38	0.8955	-111.055
1761	2481	38	0.8955	-111.055
61	802	38	0.9424	-14.016
302	802	38	0.9529	14.016
489	802	38	0.9529	14.016
541	802	38	1.0	-0.001
1976	2951	38	0.8325	15.047
2631	2739	38	0.9207	-162.053
2739	2836	38	1.0	0.000
61	2739	38	0.9303	-0.000
136	2739	38	0.9516	-162.053
593	2739	38	0.9076	-148.037
2415	3202	38	0.9391	-2.030
2481	3202	38	0.9391	-2.030
2741	3202	38	0.9474	-121.089
3128	3202	38	0.9593	-94.078
1581	1600	38	0.9353	-0.000
302	489	38	1.0	-0.000
302	541	38	0.9529	14.016
2800	2830	38	0.9248	35.037
2800	3092	38	0.9248	35.037
2800	3806	38	1.0	0.000
1130	2800	38	1.0	0.001
61	136	38	0.946	162.053
136	2631	38	0.9432	0.000
136	2836	38	0.9516	-162.053
2378	3228	38	0.9342	-3.011
2956	3228	38	0.9276	0.000
3228	3238	38	0.887	-26.088
3228	3307	38	0.8837	-26.088
121	3228	38	0.9342	-3.010
2378	2956	38	0.918	-3.011
2378	3238	38	0.8514	-29.099
2378	3307	38	0.8466	-29.099
2378	4096	38	0.8724	-179.079
121	2378	38	1.0	0.000
15	25	38	0.9902	0.000
15	185	38	0.9668	82.021
15	386	38	0.9544	0.000
15	1253	38	0.9793	0.000
15	2655	38	0.9634	65.030
15	2664	38	0.9902	0.000
15	2670	38	0.9634	65.030
15	2848	38	0.9634	65.030
290	431	38	0.8533	-5.974
431	483	38	0.9241	15.995
431	2951	38	0.8402	256.074
25	386	38	0.9543	0.000
290	386	38	0.9496	-15.995
386	1253	38	0.9589	-0.000
386	2664	38	0.9557	0.000
386	2727	38	0.9524	256.073
386	3029	38	0.9492	96.036
386	3193	38	0.9524	256.073
386	3542	38	0.9492	96.037
25	185	38	0.9673	82.021
25	1253	38	0.984	0.000
25	2655	38	0.9634	65.030
25	2664	38	0.9935	0.000
25	2670	38	0.9634	65.030
25	2848	38	0.9634	65.030
1746	2830	38	0.9232	-15.995
1746	3092	38	0.9232	-15.995
519	1746	38	1.0	0.000
2631	2836	38	0.9207	-162.053
61	2836	38	0.9303	0.000
593	2836	38	0.9076	-148.037
121	2956	38	0.918	-3.010
121	3238	38	0.8514	-29.098
121	3307	38	0.8466	-29.099
121	4096	38	0.8724	-179.079
2272	4096	38	0.8739	0.000
663	4096	38	0.8739	0.000
663	2272	38	1.0	-0.000
26	185	38	0.9626	-174.053
185	1253	38	0.9664	-82.021
185	1909	38	0.9626	174.053
185	2655	38	0.9839	-16.990
185	2664	38	0.968	-82.020
185	2670	38	0.9839	-16.990
185	2848	38	0.9839	-16.990
185	3128	38	0.9748	-31.006
2244	2727	38	0.96	0.000
2727	3193	38	1.0	0.000
1909	2727	38	0.974	0.000
26	2727	38	0.974	0.000
847	2727	38	0.9743	0.000
1011	1299	38	0.8678	-15.995
1425	2701	38	0.9364	-17.026
1581	2701	38	0.9387	-81.007
1611	2701	38	0.9436	-23.001
2453	2606	38	1.0	-0.001
1062	2606	38	0.9164	82.057
519	2830	38	0.9232	-15.995
519	3092	38	0.9232	-15.995
1299	2415	38	0.8873	138.046
1299	2481	38	0.8873	138.046
1299	2631	38	0.9334	162.053
1229	1984	38	0.8623	18.010
366	1984	38	0.8356	32.026
3191	3320	38	0.8754	14.053
3238	3320	38	0.8975	-13.980
3307	3320	38	0.8556	-13.980
2741	2830	38	0.9521	18.011
2830	3029	38	0.9412	-0.000
2830	3092	38	1.0	-0.000
2830	3542	38	0.9412	0.001
2830	3806	38	0.9248	-35.037
1130	2830	38	0.9248	35.038
2415	2481	38	1.0	-0.000
2956	3307	38	0.8531	-26.088
3191	3307	38	0.8748	28.032
3238	3307	38	0.9224	-0.000
2655	2664	38	0.9644	-65.030
2664	2670	38	0.9644	65.030
2664	2848	38	0.9644	65.030
1253	2664	38	0.9859	0.000
1747	2631	38	0.9167	-129.058
61	2631	38	0.9179	162.053
1229	2947	38	0.8484	-52.031
1229	2951	38	0.9163	-15.995
366	1229	38	0.9624	14.016
2741	3029	38	0.9587	18.010
2741	3092	38	0.9521	18.010
2741	3128	38	0.9558	-27.011
2741	3542	38	0.9587	18.011
2956	3238	38	0.8505	-26.088
1253	2655	38	0.9612	65.030
1253	2670	38	0.9612	65.030
1253	2848	38	0.9612	65.030
2244	3193	38	0.96	0.000
1909	3193	38	0.974	0.000
26	3193	38	0.974	0.000
847	3193	38	0.9743	0.000
3092	3806	38	0.9248	-35.037
1130	3806	38	1.0	0.001
3029	3542	38	1.0	0.001
3092	3542	38	0.9412	0.001
1747	1919	38	0.939	-42.011
2655	2670	38	1.0	0.000
2655	2848	38	1.0	-0.000
2655	3128	38	0.988	-14.016
1909	2655	38	0.9646	-191.043
26	2655	38	0.9646	-191.043
3191	3238	38	0.9185	28.032
61	541	38	0.9424	-14.015
489	541	38	0.9529	14.016
290	1062	38	0.9118	-15.995
1062	2453	38	0.9164	82.058
1909	2244	38	0.9729	0.000
26	2244	38	0.9729	0.000
847	2244	38	0.9623	0.000
366	483	38	0.9147	-242.058
1130	3092	38	0.9248	35.038
2670	3128	38	0.988	-14.016
2848	3128	38	0.988	-14.016
1909	3128	38	0.9626	-205.059
26	3128	38	0.9626	-205.059
3029	3092	38	0.9412	-0.000
2670	2848	38	1.0	-0.000
1909	2670	38	0.9646	-191.043
26	2670	38	0.9646	-191.043
1909	2848	38	0.9646	-191.043
26	2848	38	0.9646	-191.043
26	1909	38	1.0	0.000
847	1909	38	0.97	0.000
26	847	38	0.97	0.000
184	4028	39	0.954	0.000
216	4028	39	0.9539	0.000
672	4028	39	0.8844	-18.010
818	4028	39	0.8904	-18.010
3121	3190	39	0.9232	18.010
3131	3190	39	0.9382	0.000
3160	3190	39	0.8831	18.010
3190	3204	39	0.8848	2.016
3190	3279	39	0.8658	-18.011
3190	3309	39	0.9548	0.000
3190	3415	39	0.9548	0.000
3190	3936	39	0.8616	114.068
3190	4045	39	0.8658	-18.011
3190	4113	39	0.8616	114.068
3106	4019	39	0.9036	-0.000
3107	4019	39	0.9086	18.010
3116	4019	39	0.9271	28.031
3184	4019	39	0.9084	14.015
3187	4019	39	0.867	-17.027
3188	4019	39	0.8921	0.984
3313	4019	39	0.8683	-17.027
3110	3166	39	0.9152	-28.031
3110	3225	39	0.9196	17.027
3052	3219	39	0.8998	17.027
3186	3219	39	0.8968	-18.010
3121	3131	39	0.9259	18.010
3131	3160	39	0.8626	-18.010
3131	3204	39	0.9125	2.016
3131	3309	39	0.939	0.000
3131	3415	39	0.939	0.000
184	672	39	0.8931	18.010
216	672	39	0.8908	18.010
672	818	39	0.9565	0.000
672	1139	39	0.8643	17.027
3052	3186	39	0.9096	35.037
3106	3107	39	0.9107	-18.011
3106	3116	39	0.9297	-28.031
3106	3136	39	0.902	28.031
3106	3159	39	0.8624	-46.042
3106	3184	39	0.9093	-14.015
3106	3188	39	0.9265	-0.984
3106	4022	39	0.902	28.031
3204	3521	39	0.8627	0.000
3494	3521	39	1.0	0.000
3136	3209	39	0.8782	-15.996
3209	4022	39	0.8782	15.996
3107	3184	39	0.9134	3.995
3116	3184	39	0.937	14.016
3159	3184	39	0.9195	32.027
3184	3187	39	0.876	31.042
3184	3188	39	0.9037	13.031
3184	3313	39	0.8754	31.042
3107	3187	39	0.8765	35.038
3187	3188	39	0.8813	-18.011
1139	3936	39	0.8844	38.016
3309	3936	39	0.8807	114.068
3415	3936	39	0.8807	114.068
3476	3936	39	0.9683	-0.000
3936	4113	39	1.0	0.000
3121	3309	39	0.9311	18.010
3160	3309	39	0.8818	18.010
3204	3309	39	0.8867	-2.016
3279	3309	39	0.877	18.011
3309	3415	39	1.0	0.000
3309	4045	39	0.877	-18.011
3309	4113	39	0.8807	114.068
3121	3415	39	0.9311	18.010
3160	3415	39	0.8818	18.010
3204	3415	39	0.8867	-2.016
3279	3415	39	0.877	18.011
3415	4045	39	0.877	-18.011
3415	4113	39	0.8807	114.068
3204	3225	39	0.8944	-18.011
3204	3494	39	0.8627	0.000
3204	4360	39	0.862	-28.031
1139	1219	39	0.866	0.000
1139	4113	39	0.8844	38.016
3107	3188	39	0.9192	17.026
3116	3188	39	0.9182	27.047
3121	3188	39	0.8719	-180.064
3121	3160	39	0.8902	0.000
3121	3279	39	0.9087	-0.000
3121	4045	39	0.9087	-0.000
3476	4113	39	0.9683	-0.000
3160	3279	39	0.8996	-0.000
3279	4045	39	1.0	0.000
184	216	39	0.9547	0.000
216	818	39	0.8998	18.010
184	818	39	0.905	18.010
3107	3116	39	0.9219	-10.021
3107	3159	39	0.8731	-28.031
3052	3136	39	0.9131	18.011
3052	4022	39	0.9131	18.011
3116	3159	39	0.8989	-18.011
3160	4045	39	0.8996	-0.000
3136	4022	39	1.0	0.000
1327	2022	40	0.9113	-11.964
2015	2022	40	0.9825	0.000
1	2022	40	0.9755	0.000
7	2022	40	0.9796	0.000
47	2022	40	0.9717	0.000
115	2022	40	0.9185	15.994
143	2022	40	0.9749	-0.000
394	2022	40	0.8921	15.995
1	7	40	0.9816	-0.000
7	47	40	0.9772	0.000
7	115	40	0.9361	-15.994
7	143	40	0.9787	0.000
7	394	40	0.8918	-15.995
7	461	40	0.8467	-42.010
7	1327	40	0.9148	11.964
7	2015	40	0.9745	0.000
1	47	40	0.9767	0.000
1	115	40	0.9338	-15.994
1	143	40	0.9816	0.000
1	394	40	0.8906	-15.995
1	1327	40	0.9133	11.964
1	2015	40	0.9731	0.000
47	394	40	0.8769	-15.995
115	394	40	0.9205	-0.000
143	394	40	0.9043	-15.995
394	2015	40	0.8861	15.995
47	143	40	0.9765	0.000
115	143	40	0.9294	15.995
143	1327	40	0.9122	11.964
143	2015	40	0.9725	-0.000
47	115	40	0.9287	-15.994
47	1327	40	0.9087	11.964
47	2015	40	0.9698	0.000
461	2015	40	0.8408	42.010
1327	2015	40	0.9037	-11.964
115	2015	40	0.9211	15.994
2685	3008	41	1.0	-0.000
2169	3008	41	0.902	0.000
5	3008	41	0.902	-0.000
1532	1547	41	0.9614	-146.058
1532	2169	41	0.9766	-15.995
1532	2731	41	0.9532	-15.992
1532	2999	41	0.9358	-30.011
1532	3259	41	1.0	0.001
1532	3807	41	0.9358	-30.010
1532	3812	41	0.9226	-162.052
5	1532	41	0.9766	15.995
49	1532	41	1.0	-0.000
207	1532	41	0.9297	162.052
39	207	41	0.947	15.996
49	207	41	0.9297	-162.052
207	1547	41	0.9229	15.994
207	2099	41	0.947	-15.996
207	2277	41	0.947	-15.995
207	3259	41	0.9297	162.053
1119	2169	41	0.9192	162.054
2099	2169	41	0.9483	162.053
2169	2277	41	0.9483	-162.053
2169	2685	41	0.902	0.000
2169	2731	41	0.9511	0.003
2169	3259	41	0.9766	15.995
5	2169	41	1.0	-0.000
39	2169	41	0.9483	162.053
49	2169	41	0.9766	-15.995
5	2685	41	0.902	0.000
5	39	41	0.9483	-162.053
39	2099	41	1.0	-0.000
39	2277	41	1.0	0.000
39	2454	41	0.9241	-162.052
39	2731	41	0.9386	162.056
39	3829	41	0.9241	-162.053
1119	3812	41	0.936	15.996
5	1119	41	0.9192	-162.054
2277	3829	41	0.9241	-162.053
2454	3829	41	1.0	-0.001
2099	3829	41	0.9241	-162.053
5	49	41	0.9766	15.995
5	2099	41	0.9483	-162.053
5	2277	41	0.9483	-162.053
5	2731	41	0.9511	0.003
5	3259	41	0.9766	15.995
2277	2731	41	0.9386	162.056
2731	2999	41	0.9269	-14.019
2731	3259	41	0.9532	15.992
2731	3807	41	0.9269	-14.019
2099	2731	41	0.9386	162.056
49	2731	41	0.9532	-15.992
2277	2454	41	0.9241	-162.052
2099	2277	41	1.0	0.000
1547	3259	41	0.9614	146.058
1547	3812	41	0.9554	-15.994
49	1547	41	0.9614	-146.058
2999	3259	41	0.9358	30.011
3259	3807	41	0.9358	-30.011
3259	3812	41	0.9226	-162.053
49	3259	41	1.0	0.001
2099	2454	41	0.9241	-162.052
49	3812	41	0.9226	-162.052
2999	3807	41	1.0	0.000
49	3807	41	0.9358	-30.011
49	2999	41	0.9358	-30.011
549	1427	42	0.9546	0.001
549	1436	42	0.9286	0.000
549	1644	42	0.8253	-288.063
549	1879	42	0.9205	-288.063
549	2027	42	0.8316	-576.126
549	2119	42	0.9211	0.001
549	2806	42	0.9205	-288.063
549	2885	42	1.0	0.000
549	3025	42	0.8316	-576.126
549	3790	42	0.8316	-576.126
549	3832	42	0.8253	-288.063
2806	3790	42	0.9092	-288.064
2885	3790	42	0.8316	-576.126
3025	3790	42	1.0	0.000
1427	3790	42	0.8184	-576.127
1644	3790	42	0.8417	-288.063
1879	3790	42	0.9092	-288.063
2027	3790	42	1.0	0.000
2119	3790	42	0.8138	-576.127
3790	3832	42	0.8417	288.063
1427	1879	42	0.9026	-288.063
1436	1879	42	0.8788	-288.063
1644	1879	42	0.8739	0.000
1879	2027	42	0.9092	-288.064
1879	2119	42	0.8744	288.064
1879	2806	42	1.0	0.000
1879	2885	42	0.9205	288.063
1879	3025	42	0.9092	-288.063
1879	3832	42	0.8739	0.000
1427	1644	42	0.8341	-288.064
1644	2027	42	0.8417	-288.063
1644	2806	42	0.8739	0.000
1644	2885	42	0.8253	288.063
1644	3025	42	0.8417	-288.063
1644	3777	42	0.8074	0.001
1644	3832	42	1.0	0.000
438	1069	42	0.7651	-290.080
1427	2027	42	0.8184	-576.127
2027	2119	42	0.8138	576.127
2027	2806	42	0.9092	288.064
2027	2885	42	0.8316	576.126
2027	3025	42	1.0	0.000
2027	3832	42	0.8417	288.064
1069	1427	42	0.8194	-15.994
1069	1436	42	0.7998	-15.994
1069	2119	42	0.8046	-15.994
1069	2702	42	0.795	0.001
2806	2885	42	0.9205	288.063
2806	3025	42	0.9092	-288.064
2806	3832	42	0.8739	-0.000
1427	2806	42	0.9026	-288.063
1436	2806	42	0.8788	-288.063
2119	2806	42	0.8744	-288.064
3777	3832	42	0.8074	-0.001
2885	3025	42	0.8316	-576.126
2885	3832	42	0.8253	-288.063
1427	2885	42	0.9546	-0.001
1436	2885	42	0.9286	-0.000
2119	2885	42	0.9211	-0.001
3025	3832	42	0.8417	288.063
1427	3832	42	0.8341	-288.063
1427	1436	42	0.9143	-0.000
1436	2119	42	0.9373	0.001
1427	2119	42	0.9136	0.000
1427	3025	42	0.8184	-576.127
2119	3025	42	0.8138	-576.127
3051	3582	43	1.0	0.000
2139	3890	44	1.0	-0.000
2840	3867	46	0.9934	-0.012
2843	3867	46	0.9934	-0.012
3843	3867	46	1.0	-0.002
3853	3867	46	1.0	-0.023
3867	3868	46	1.0	0.021
3867	3928	46	0.9934	0.002
3867	3932	46	0.9934	0.021
3867	3943	46	0.9874	0.002
3867	3944	46	0.9874	0.024
152	3867	46	1.0	-0.012
152	2840	46	0.9934	0.000
152	2843	46	0.9934	0.000
152	3843	46	1.0	-0.010
152	3853	46	1.0	0.012
152	3868	46	1.0	0.009
152	3928	46	0.9934	-0.010
152	3932	46	0.9934	0.010
152	3943	46	0.9874	-0.010
152	3944	46	0.9874	0.012
2840	2843	46	1.0	0.000
2840	3843	46	0.9934	-0.010
2840	3853	46	0.9934	0.012
2840	3868	46	0.9934	0.009
2840	3928	46	1.0	-0.010
2840	3932	46	1.0	0.010
2840	3943	46	0.9851	-0.010
2840	3944	46	0.9851	0.012
2843	3843	46	0.9934	-0.010
2843	3853	46	0.9934	0.012
2843	3868	46	0.9934	0.009
2843	3928	46	1.0	-0.010
2843	3932	46	1.0	0.010
2843	3943	46	0.9851	-0.010
2843	3944	46	0.9851	0.012
3843	3943	46	0.9874	0.000
3853	3943	46	0.9874	-0.021
3868	3943	46	0.9874	-0.019
3928	3943	46	0.9851	0.000
3932	3943	46	0.9851	-0.020
3943	3944	46	1.0	0.022
3843	3853	46	1.0	0.022
3853	3868	46	1.0	-0.002
3853	3928	46	0.9934	-0.021
3853	3932	46	0.9934	-0.002
3853	3944	46	0.9874	0.000
3843	3868	46	1.0	0.020
3868	3928	46	0.9934	-0.019
3868	3932	46	0.9934	0.000
3868	3944	46	0.9874	0.003
3843	3928	46	0.9934	0.000
3843	3932	46	0.9934	0.020
3843	3944	46	0.9874	0.022
3928	3932	46	1.0	0.020
3928	3944	46	0.9851	0.022
3932	3944	46	0.9851	0.002
272	822	47	0.8428	18.010
336	822	47	0.8745	-56.063
562	822	47	0.8846	-2.016
822	1462	47	0.8846	2.016
822	2933	47	0.8436	44.063
822	3554	47	0.8745	56.063
147	272	47	0.8612	-2.016
147	872	47	0.968	-0.000
147	2527	47	0.9298	-0.000
147	3941	47	0.9298	-0.000
1390	2933	47	0.901	-0.000
1390	3078	47	1.0	0.000
1390	3094	47	1.0	0.000
1390	3554	47	0.8503	12.000
1390	3720	47	0.8908	0.000
336	1390	47	0.8503	-12.000
2933	3094	47	0.901	0.000
3078	3094	47	1.0	0.000
3094	3554	47	0.8503	12.000
3094	3720	47	0.8908	0.000
336	3094	47	0.8503	-12.000
2933	3554	47	0.8866	12.000
3078	3554	47	0.8503	12.000
1865	3554	47	0.8647	12.000
1981	3554	47	0.8664	12.000
3538	3554	47	0.8664	12.000
3554	3720	47	0.8585	-12.000
336	3554	47	1.0	0.000
1865	1981	47	0.8804	0.000
1981	2933	47	0.8751	-0.000
1981	3538	47	1.0	0.000
1981	3720	47	0.8607	-0.000
336	1981	47	0.8664	-12.000
1865	3538	47	0.8804	0.000
336	1865	47	0.8647	-12.000
2343	2802	47	0.8902	-42.057
1122	2343	47	0.9431	0.010
1545	2343	47	0.8713	-28.022
17	2343	47	0.958	0.010
83	2343	47	0.9338	14.025
137	2343	47	0.9422	56.072
297	2343	47	0.8931	-28.022
457	2343	47	0.8902	42.057
478	2343	47	0.9514	0.010
2933	3078	47	0.901	0.000
2933	3538	47	0.8751	0.000
2933	3658	47	0.8575	-18.010
2933	3720	47	0.9173	0.000
336	2933	47	0.8866	-12.000
2712	3713	47	0.8944	0.000
3658	3713	47	0.9145	0.000
3667	3713	47	0.8944	0.000
17	457	47	0.8829	-42.047
83	457	47	0.8913	-28.031
137	457	47	0.9032	14.016
297	457	47	0.8732	-70.078
457	478	47	0.8879	42.047
457	1122	47	0.9073	42.047
457	1545	47	0.8694	70.078
457	2802	47	1.0	0.000
2527	3941	47	1.0	0.000
872	3941	47	0.9339	0.000
982	3941	47	0.8428	-2.016
2712	3667	47	1.0	-0.000
3658	3667	47	0.9166	0.000
272	775	47	0.9244	28.031
478	775	47	0.8752	17.026
775	1122	47	0.8627	-17.026
1122	2802	47	0.9073	-42.047
1545	2802	47	0.8694	-70.078
17	2802	47	0.8829	-42.047
83	2802	47	0.8913	-28.031
137	2802	47	0.9032	14.016
297	2802	47	0.8732	-70.078
478	2802	47	0.8879	-42.047
17	83	47	0.9407	-14.015
17	137	47	0.9298	-56.062
17	297	47	0.8815	28.032
17	478	47	0.9502	0.000
17	1122	47	0.9344	0.000
17	1545	47	0.8717	28.032
2712	3658	47	0.9166	-0.000
3078	3720	47	0.8908	0.000
336	3078	47	0.8503	-12.000
272	872	47	0.8735	2.016
872	2527	47	0.9339	0.000
982	2527	47	0.8428	-2.016
3538	3720	47	0.8607	-0.000
336	3720	47	0.8585	-12.000
83	137	47	0.936	-42.047
83	478	47	0.9484	14.016
83	1122	47	0.9318	14.016
83	1545	47	0.8927	42.047
1122	1545	47	0.8763	28.031
137	1545	47	0.8767	84.094
297	1545	47	0.8997	0.000
478	1545	47	0.8822	28.031
137	297	47	0.8981	84.094
297	478	47	0.8984	-28.031
297	1122	47	0.8941	-28.031
137	478	47	0.9375	56.063
137	1122	47	0.926	56.063
478	1122	47	0.9459	0.000
336	3538	47	0.8664	-12.000
562	1462	47	1.0	-0.000
1239	4010	48	0.782	0.000
3137	3172	49	0.8812	18.011
3137	3221	49	0.8454	0.000
3137	3222	49	0.8727	18.011
3172	3385	49	0.8944	0.000
3221	3385	49	0.8588	18.010
3222	3385	49	0.9064	-0.000
3172	3221	49	0.8664	-18.010
3221	3222	49	0.8848	18.010
3172	3222	49	0.9191	0.000
2273	2433	50	1.0	0.000
1159	2273	50	1.0	-0.000
1159	2433	50	1.0	-0.000
1530	2134	51	0.741	-63.068
2134	2151	51	0.8214	-14.016
2134	3794	51	0.741	63.068
358	399	51	0.7505	23.999
358	648	51	0.8058	2.014
1530	3794	51	1.0	-0.000
399	1530	51	0.7974	467.301
399	3794	51	0.7974	467.300
399	4116	51	0.7199	-0.012
389	534	52	0.796	215.101
552	703	53	0.8522	-18.011
3130	3813	54	0.7459	0.017
1352	3813	54	0.7599	-16.998
1937	3813	54	0.9827	0.028
166	3813	54	0.9827	0.028
211	3813	54	0.7599	-16.998
905	3813	54	0.903	1.032
166	905	54	0.9168	-1.004
905	1937	54	0.9168	1.004
905	3130	54	0.8397	1.015
166	211	54	0.7791	17.026
211	1352	54	1.0	0.000
211	1937	54	0.7791	-17.026
211	3130	54	0.9039	-17.015
1352	3130	54	0.9039	-17.015
1937	3130	54	0.786	0.011
166	3130	54	0.786	0.011
1352	1937	54	0.7791	-17.026
166	1352	54	0.7791	17.026
166	1937	54	1.0	0.000
652	4090	55	1.0	0.000
1473	4311	56	0.7931	0.000
287	4311	56	0.7931	-0.000
287	1473	56	1.0	-0.000
3229	3439	57	0.7847	-1.980
3105	3229	57	0.7025	-177.100
2831	3105	57	0.8569	-0.000
3105	3315	57	0.8712	0.000
2831	3315	57	0.8149	0.000
4364	4379	58	0.871	-14.015
254	4364	58	0.7391	-31.043
636	4364	58	0.871	14.015
967	4364	58	0.8255	-0.000
1142	1262	58	0.8169	45.058
1142	1372	58	0.8349	14.016
254	4379	58	0.7339	-45.058
636	4379	58	1.0	-0.000
967	4379	58	0.8457	-14.016
254	608	58	0.9153	-14.016
254	636	58	0.7339	-45.058
254	967	58	0.825	-31.042
254	1262	58	0.8155	-118.063
254	1544	58	0.9153	-14.016
1262	1372	58	0.8142	-31.042
967	1372	58	0.7301	-118.063
636	967	58	0.8457	14.016
1262	1544	58	0.7424	104.048
608	1544	58	1.0	0.000
608	1262	58	0.7424	-104.048
2943	3749	59	1.0	-0.001
510	2551	61	1.0	-0.000
2215	2991	62	1.0	0.000
1447	3018	63	1.0	-0.001
1880	2047	64	1.0	0.000
1880	2048	64	1.0	0.000
1880	2828	64	1.0	-0.000
2047	2048	64	1.0	-0.000
2048	2828	64	1.0	-0.000
2047	2828	64	1.0	-0.000
3272	3314	65	0.8516	28.031
3299	3314	65	0.849	42.010
3314	3342	65	0.8536	17.027
3272	3435	65	0.8544	35.037
3343	3435	65	0.931	0.000
3352	3435	65	0.9019	18.010
3393	3435	65	0.8654	-28.031
3403	3435	65	0.8846	28.032
3272	3329	65	0.8532	-42.011
3272	3343	65	0.8677	35.037
3272	3352	65	0.8444	17.027
3343	3352	65	0.9119	-18.010
3343	3393	65	0.8512	28.031
3343	3403	65	0.9001	-28.031
3342	3352	65	0.8879	-28.031
3342	3393	65	0.8932	18.010
3299	3329	65	0.8433	-28.031
2405	3926	67	0.9138	99.076
2582	3926	67	0.8396	-19.914
3880	3926	67	0.8752	29.034
41	3926	67	0.8836	-36.029
99	3926	67	0.9847	0.007
404	3926	67	0.9116	-10.002
473	3926	67	0.9183	-33.977
2046	2052	67	1.0	0.000
2046	4014	67	0.9655	0.011
46	2046	67	0.9409	-0.011
58	2046	67	0.9409	0.000
871	1829	67	0.7725	15.995
871	2113	67	0.8156	15.995
33	41	67	0.9333	18.010
41	99	67	0.8989	-36.036
41	234	67	0.9443	-0.036
41	404	67	0.9137	-26.027
41	1264	67	0.8839	-16.042
41	1525	67	0.8741	-26.026
41	3049	67	0.9346	-18.004
41	3960	67	0.9226	-18.010
41	3965	67	0.8918	0.000
80	383	67	0.8251	214.230
80	1276	67	0.8722	-56.062
80	2563	67	0.8251	214.230
80	3767	67	0.9094	0.000
80	4196	67	0.975	0.000
80	4296	67	0.8154	59.964
80	4377	67	0.8722	-56.062
1400	1407	67	0.8566	88.053
1407	1423	67	0.912	-44.026
1407	4199	67	0.955	-0.000
1407	4202	67	0.9296	-44.027
1407	4205	67	0.8566	-88.053
1407	4234	67	0.7946	-132.079
1407	4237	67	0.8414	14.014
1407	4242	67	0.8214	14.009
1407	4258	67	0.8944	17.026
1407	4338	67	0.7971	14.010
1197	1275	67	0.9	-14.015
1197	1512	67	0.8877	-14.015
1197	4258	67	0.7968	-42.047
1197	4271	67	0.9214	0.000
977	1197	67	0.8627	3.011
1518	1542	67	0.8007	-0.001
1542	4178	67	1.0	0.000
1542	4291	67	0.8007	-0.000
1542	4298	67	0.792	-0.005
1542	4319	67	0.8398	-0.005
1542	4338	67	0.7695	-44.032
