row ID,row m/z,row retention time,intensity_measure,Blank_202404241731_EB_dbgi_mapp_blk_pre02.mzML Peak area,Blank_202404241731_EB_dbgi_mapp_blk_pre03.mzML Peak area,Blank_202404241731_EB_dbgi_mapp_blk_pre01.mzML Peak area,Blank_202404241731_EB_dbgi_mapp_blk_pre04.mzML Peak area,Erythroxylum_coca_202404241731_EB_dbgi_003208_01_01_Luca.mzML Peak area,Erythroxylum_coca_202404241731_EB_dbgi_003208_02_01_Luca.mzML Peak area,Brugmansia_insignis_202404241731_EB_dbgi_003224_02_01_Luca.mzML Peak area,Brugmansia_insignis_202404241731_EB_dbgi_003224_01_02_Luca.mzML Peak area,Erythroxylum_australe_202404241731_EB_tp24_000007_02_02_Luca.mzML Peak area,Erythroxylum_australe_202404241731_EB_tp24_000007_01_01_Luca.mzML Peak area,Unnamed: 13
1709,224.16433715820312,3.040077533333333,area,0.0,0.0,0.0,0.0,19265.74170336884,7617.90311960735,10521540.606291495,5555003.253335834,86184699.0561575,1520290600.6120613,
1710,854.2861022949219,3.9861637,area,0.0,0.0,0.0,0.0,0.0,0.0,4676616.785711145,8518789.538618516,0.0,0.0,
1711,254.1597490310669,1.7629625624999998,area,65633.09512818171,72183.61004855281,66405.89226945686,68215.54717552775,0.0,0.0,66998.33279549102,30740.35260577577,763559.5073038508,101116.34813707037,
1712,585.4297164927613,10.2028955,area,6092.609545195229,5645.890851701277,13512.063281498506,3074.6446001588183,2479912.13945345,3531787.562107072,3662558.775601871,5562550.973300593,27487.9620779304,254684.0765786735,
1713,284.2947494506836,10.0485799,area,45226.11451072332,144820.27959365546,43607.58966345685,154735.28166856276,14492016.995777778,14896184.828652628,10984111.05347028,14730942.266453812,17082706.369495336,16570187.976533884,
1714,355.1726837172852,3.535497225,area,0.0,449.6455650750538,0.0,0.0,0.0,46491.029566711615,0.0,0.0,734185.1552289196,1268593.8920985565,
1715,278.24791526992794,6.767782250000001,area,0.0,0.0,502.4142031641384,832.7559112573233,5108014.040991182,6527600.644057515,4561045.247171943,5803173.061545759,5844554.403893425,4817971.103620961,
1716,312.1804847717285,3.29461875,area,0.0,0.0,0.0,0.0,0.0,0.0,167176507.7120035,94951893.20286304,30727.780916356183,407930.1934565004,
1717,172.13314514160157,3.0650432699999994,area,213098.2885127344,214383.3482040056,205546.82168741035,214798.43670693767,275334.2213939289,217304.4128601097,677174.2779027667,872987.3904094126,1854985.195410997,279760.06005756994,
1718,560.3273773193359,4.1924342,area,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446717.3705282015,4304201.369982658,
1719,469.3524627685547,9.23907535,area,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006851.0104845598,51420.47158199416,
1720,195.9772834777832,0.5729262075,area,0.0,0.0,0.0,0.0,42771.43807775605,0.0,908052.1415373542,6530563.965318461,0.0,75932.32713038285,
1721,629.2733978271484,10.6501209,area,98270.12473464842,107931.44082433528,146271.91937349606,40623.39414925722,712963.4020340396,1688176.735819234,175264.94100228575,253971.57164021523,106155.08110409278,423258.917773122,
1722,198.0973678588867,1.4119677899999998,area,46949.2915751206,39639.050955062274,42667.49132115931,29910.99329960085,4226338.91313394,5261745.166590565,463366.11053754494,583308.5551200939,338932.6684729807,1745185.0601886087,
1723,300.64959716796875,3.13092045,area,0.0,0.0,0.0,0.0,0.0,0.0,1177152.323786982,1459123.7256262198,0.0,0.0,
1724,937.5854217529296,11.6809328,area,124944.07000679451,112085.55728953144,56305.605525584855,104515.18150309566,11500704.653318416,9974674.833202548,8755237.044356197,10878092.918079328,1587792.235717326,1476299.32685998,
1725,398.20184020996095,2.10048652,area,0.0,0.0,0.0,0.0,0.0,8355.649202437384,152238.60641933235,182701.7305138477,345275.8390856412,177802.74507907525,
1726,562.3432312011719,3.64450645,area,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6347425.757392277,1621974.59915138,
1727,592.2599182128906,3.54324895,area,0.0,0.0,0.0,0.0,0.0,0.0,390392.7222972346,259468.65473386116,0.0,0.0,
1728,552.4985911051432,11.495037000000002,area,0.0,0.0,0.0,0.0,1088121.173175939,1205922.1798086972,1101251.1595887432,1106701.653958613,86281.30140269441,669939.1922082445,
1729,331.16529846191406,3.102805,area,0.0,0.0,0.0,0.0,0.0,0.0,374655772.9450343,411896508.9142848,0.0,0.0,
1730,439.3823669433594,11.1006575,area,135595.92274710757,124867.1148500384,127331.40362947276,118299.98521652124,99647.84160615358,109491.37203773449,98507.00913439652,102412.25361210832,599154.9183618812,124466.5234265062,
1731,277.6466598510742,3.32356185,area,0.0,0.0,0.0,0.0,0.0,0.0,4236035.756684558,9241056.209817717,0.0,0.0,
1732,954.6148407012452,10.8430488,area,60645.40591851554,67680.68112610262,89423.85642884673,52688.33074992124,17043443.88091853,16353021.53002475,13037255.778155692,17790377.5001333,3783084.91792775,12743796.958131708,
1733,813.5108245849609,10.1190389,area,169644.47361820313,218524.13609871297,212122.3887352729,197561.04802482543,5381078.995713363,9555097.927962532,2022623.987139952,3774053.1534758266,60465.77970884762,4990390.237361286,
1734,181.12233734348143,9.6926472,area,9805.17129106518,7683.652976269803,10361.756553407124,5678.434093456456,1079141.6195360995,1073959.7301499862,20055415.045259006,24797875.523492742,82523.07016434988,1171513.065209777,
1735,200.16413243729653,0.8428043316666667,area,0.0,0.0,0.0,0.0,744227.1501988745,715687.9544315939,9854206.102280896,7952460.411868973,46937.10859352305,293075.534364534,
1736,328.2326329557088,2.2953845333333334,area,58443.49075609524,59405.23331469124,59196.50538015296,62278.729600898565,0.0,0.0,0.0,0.0,501176.5685745143,23995.586842030512,
1737,126.09152374357907,1.0594241489999998,area,20369.030086298444,20056.23389526629,18650.07768745716,17842.556330262665,6595784.334966301,8329639.870459163,1107177.5599207638,657887.2468987138,5034682.786156705,8115171.694066854,
1738,248.12543869018555,2.3282798,area,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2197967.2347365697,1693598.40588561,
1739,328.8978627522786,0.5061465333333333,area,0.0,0.0,0.0,0.0,4097784.7111243727,4440465.589039414,8196063.171788012,95040.555832003,763812.5760042603,2699657.6644791714,
1740,272.1857325284424,2.879382383333333,area,2468.736037077392,432.9587582643889,1594.8524352426386,427.64606962867686,0.0,0.0,0.0,0.0,147097.59740681332,2829567.164346563,
1741,663.4536590576172,11.559667200000002,area,320938.1778320971,251295.73891734597,372713.4863842926,302988.4423809372,366280.4113649929,414344.0406039893,264200.0171213722,300164.277641726,470364.7789560926,728621.468792114,
1742,427.6466369628906,3.9861637,area,0.0,0.0,0.0,0.0,0.0,0.0,839523.3807168845,1333621.916225314,0.0,0.0,
1743,569.4012756347656,9.100069525,area,0.0,0.0,0.0,0.0,19688.159492446648,12470.835144148425,0.0,0.0,532643.2012123496,130287.77216004382,
1744,589.4850464001465,10.487308166666669,area,0.0,0.0,0.0,0.0,64968.431260020014,55987.377872167424,10873.197404838664,16695.683614321722,7338.382644989633,3764524.325634149,
1745,377.17034912109375,2.0024582,area,0.0,0.0,0.0,0.0,0.0,0.0,1108524.6938537338,1972304.399849881,0.0,0.0,
1746,276.1593780517578,2.636200525,area,0.0,0.0,0.0,0.0,0.0,5754.016118437377,0.0,16750.035580663567,344977550.0229931,39358972.26317059,
1747,126.09146709513092,2.75519198,area,12560.259847675758,12697.61789877836,13382.09274719348,12882.663161778066,355619.2770158198,445433.5938321543,232030.85327548545,149130.1845716014,881289.2153672111,1181223.141444093,
1748,212.1495418548584,1.7601646875,area,58253.546599042966,60555.05555842948,58333.11601306046,69554.32959803366,0.0,0.0,141017.00328676138,149538.98992713794,416557.60831372463,115315.21392858372,
1749,492.2236709594727,4.27952735,area,0.0,0.0,0.0,0.0,0.0,0.0,13579263.161599752,41338060.04248046,0.0,0.0,
1750,298.1859300401476,2.0764095444444446,area,13681.64730543738,31160.607832266192,38004.59007549665,37079.77114079298,3060.9825386471484,0.0,13449.199470723666,23925.471936465925,427839.91402040696,67335.28283319714,
1751,736.5332824796386,11.4487384,area,87449.30288472891,17223.875783674004,137788.94301990134,101794.49584300688,13326318.74493572,13697470.77479528,12203756.149796387,5847701.40294294,2693327.49672726,4935671.077729294,
1752,434.27490692138673,8.57238135,area,75090.31501342746,76325.44569891479,54931.25947798759,57818.63303801436,86591.27848621702,138791.26135523742,107500.87509064333,106757.44928989436,582823.6014168573,53923.54893958445,
1753,659.2276088267997,9.482486642857143,area,0.0,0.0,802.6793792210512,1797.416004849507,840392.0653928848,843544.68917489,41660.11765466563,217589.7372764545,0.0,281506.7652078494,
1754,293.06529235839844,4.58701165,area,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55643.0131686327,650652.4682575533,
1755,738.3885956102295,4.9512751,area,0.0,0.0,0.0,0.0,0.0,0.0,714.8880341454654,0.0,0.0,555220.2294650315,
1756,244.15435791087123,3.2209990857142854,area,4795.562421676051,4318.994995842797,4657.658189788351,3436.850356618984,0.0,0.0,40628.39537029129,26703.93891619949,491807.6327552954,0.0,
1757,220.11800166742816,1.9456332428571428,area,0.0,429.9658002257058,906.4950771335596,1336.0739431750396,0.0,0.0,1299658.6447025842,1106667.6607451004,54962.44276711147,143885.62725539933,
1758,121.06505881415472,1.0373746777777777,area,155770.1012518973,152777.45930267478,157494.75690216655,156286.46088009956,1229935.6743377433,1467111.2664306113,57981061.02849439,78903893.9952464,5496.682100402356,0.0,
1759,372.3469848632813,7.88081113,area,80477.37124008375,80068.77655037018,84217.64493178684,87474.41260723847,577659.8082039629,330935.7343421485,483079.51753022085,627923.7273559709,958259.5531837692,208047.6404606342,
1760,337.2349548339844,7.238447120000001,area,36913.52924236564,40014.47040208745,37109.245884967226,36063.58940242367,89809.39780622869,91688.16914542632,82975.56088923427,91118.37908265323,3437845.776838085,156211.158522889,
1761,408.34727478027344,7.84975035,area,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1013547.1599812936,1411152.2757314537,
1762,319.2252014177735,8.492581849999999,area,1676.1927533194878,609.1902006790057,576.7226897586609,1518.80380056808,1881.0619715215423,4177.399840648645,16265.868108338807,12630.829727697692,1024382.0029474358,134193.66380997433,
1763,240.8662376403809,0.603433145,area,0.0,0.0,0.0,0.0,0.0,0.0,3236094.8145730905,1810860.8866527583,0.0,0.0,
1764,826.5178476969401,10.147795333333333,area,0.0,0.0,0.0,0.0,809740.4087749217,771492.1465361585,227276.9326256288,219487.22944768067,5318.032717060119,129336.3591053167,
1765,479.3111572265625,3.1222424,area,0.0,0.0,0.0,0.0,0.0,0.0,533345.3585451345,171767.49341894116,0.0,0.0,
1766,773.5195861816406,10.1280374,area,0.0,0.0,0.0,0.0,522834.3728300929,763451.2046745658,150345.76304085666,270920.3584824634,0.0,434042.21383277606,
1767,507.2167816162109,3.73348695,area,0.0,0.0,0.0,0.0,1900563.1602587823,2278319.405915297,0.0,0.0,0.0,0.0,
1768,308.2066345221557,3.4476095333333334,area,5083.648908984664,4979.739050836,5125.064467658166,7070.326873588646,0.0,0.0,0.0,0.0,2033836.2557032544,50848.80542766213,
1769,277.2167175292969,7.807401,area,10124.13152978894,12470.335498340264,9049.821696528255,6839.969579040516,48282.44147556533,22403.21021683236,242826.4040426565,261504.03345676465,2541052.411689374,435256.199186532,
1770,304.1541519165039,2.627296916666667,area,0.0,0.0,0.0,0.0,342140.0592922615,12410.326333069366,39269918.88092033,33871582.30243577,241643.8979324299,41520206.59027827,
1771,409.2739059548829,8.20390646,area,3938.077644942516,942.7340176340388,5704.502402342165,531.9114230083704,5565526.630130884,7299192.898469087,8374732.728634138,14741924.379345547,67217.75259952093,1991894.6401984617,
1772,270.2789169311524,9.47428427,area,40052.70073469935,36994.28006486224,43691.11406782933,44675.09692149498,6237769.677887032,5401444.526159504,6050581.308032239,5410943.989051874,6407356.813264304,6807111.776294434,
1773,551.2601013183594,3.14737765,area,0.0,0.0,0.0,0.0,0.0,0.0,342623.13662615634,909146.6608137804,0.0,0.0,
1774,535.1077575683594,3.52043525,area,0.0,0.0,0.0,0.0,357299.29099997017,643899.7277829449,0.0,0.0,0.0,0.0,
1775,207.1589601304796,3.8238053333333335,area,62981.45414133359,72320.57317611304,65967.17690999439,71338.08570857169,393277.4880472928,438544.4640494714,186665.0870483022,157897.12759139115,518393.51515698,0.0,
1776,270.170137407898,2.813486,area,0.0,814.5867192348977,401.3561599343346,0.0,4184408.7687513614,5037775.800881506,4413459.170777066,5775460.269846856,425362.1724973838,1949686.8649822397,
1777,279.2319610608032,8.95054343,area,14511.288634435734,10505.925143572911,13646.00645707238,13259.11287513416,332013.6984297675,267297.91633591097,3005793.8720686957,10790976.873361737,653552.5326145058,156553.70209949606,
1778,554.3218917973022,3.70838585,area,0.0,0.0,0.0,0.0,0.0,0.0,12679728.722402629,18143242.70215936,56461.01734534704,12448.593286990808,
1779,284.1281280517578,3.8333877,area,0.0,0.0,0.0,0.0,0.0,0.0,881246.6078494677,278051.9963790121,0.0,0.0,
1780,338.19566345495605,3.4991287666666664,area,0.0,0.0,0.0,0.0,0.0,0.0,789345.9230706469,594955.866545587,0.0,15431.75698075485,
1781,643.2524261474609,9.475229639999998,area,76166.12679283123,72708.13102069781,94278.8713356741,65446.90753198652,11630786.50478698,12315729.258793827,858712.5367938495,4736882.456820665,77227.92367041306,6003968.715830889,
1782,188.12807235765385,2.87555287,area,124884.86536620135,132060.82812398492,132157.60514644335,127635.3672433361,213925.34583338196,146285.75392681608,55443.01775043153,154979.02993210533,2524546.8658425035,272476.46914391546,
1783,269.2103012084961,7.277268049999999,area,23662.668360781696,23525.667380381765,24609.902610325204,25526.21598992455,53546.91305764873,54049.63080958639,67069.48191961231,58606.44243903467,1284257.0489475422,223832.55996794064,
1784,759.4295593261719,7.88466668,area,0.0,0.0,0.0,0.0,39130.7775877039,42058.7968792156,15317.594296839776,0.0,813.367271456632,2730936.4810586995,
1785,460.26929473876953,6.51855568,area,49527.30523085209,61547.758114131226,50236.62511889707,49325.611764908375,1605081.1632904715,1964533.296365156,1589409.7233397395,1560018.1812502854,4684464.508976925,1147341.625706446,
1786,514.4118454037718,8.8822492,area,11689.118592864375,11538.787992172656,11323.005202272212,12902.013300105782,4404.800604143875,2945.6752469137327,8121.100134308552,4320.3563250547295,1303669.1188127894,29207.8206306357,
1787,278.24796295166016,8.497326483333334,area,0.0,0.0,0.0,0.0,549160.3314986093,469954.64290892,560489.0437722717,467335.2361537039,539501.5424961229,625720.303724322,
1788,284.6547546386719,3.3728698999999995,area,0.0,0.0,0.0,0.0,0.0,0.0,1165643292.5951445,1597767417.120812,0.0,0.0,
1789,617.1465110796204,3.2493348,area,2583.5814874966027,2679.6520496335165,3162.9984606368853,3353.8658693177445,3949953.6200021,4153841.734916781,0.0,0.0,10272.680793796697,82876.20823703424,
1790,340.10565185546875,2.2478481,area,0.0,0.0,0.0,0.0,0.0,0.0,999641.1471865803,0.0,0.0,0.0,
1791,300.2170047773285,3.53569355,area,870.9131233769449,0.0,879.7017961450149,0.0,0.0,0.0,0.0,0.0,440579.37691265385,907461.1058232348,
1792,343.123388671875,0.65246685,area,98785.13396049384,108779.70501041294,100420.07840031384,107468.46330336688,5795037.951111262,7503548.262694048,3657643.975110524,3474226.934511487,2389689.0101252296,5260856.17583566,
1793,903.2188415527344,2.58274915,area,0.0,0.0,0.0,0.0,0.0,0.0,793112.1455727378,857709.4108851159,0.0,0.0,
1794,623.2814093695747,10.104420222222222,area,52098.69892122815,40745.14525767648,57423.00703640679,36968.44769627949,479452.6952439266,825746.6886869472,46686.32919933086,115669.98637875056,0.0,7925306.837021716,
1795,390.2282257080078,4.315522,area,0.0,0.0,0.0,0.0,0.0,0.0,3728581.864823729,8284976.65992821,0.0,0.0,
1796,439.3436279296875,9.37047655,area,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4657797.025862792,136584.29352103017,
1797,306.17002360026044,3.0331130666666666,area,0.0,0.0,0.0,0.0,0.0,0.0,969207.9887672048,551588.7078915035,449340.0689692272,0.0,
1798,502.4983825683594,11.748794833333337,area,0.0,0.0,0.0,0.0,1442666.5523511283,1556459.1594946869,865055.7367333509,951667.371385599,2762282.7622696976,2251560.2303435206,
1799,276.15943908691406,2.74133508,area,0.0,0.0,0.0,0.0,0.0,9001.517513250063,179891898.40856522,93196410.97354607,5421105.123016675,531251.1010984224,
1800,600.4156494140625,8.083800816666667,area,0.0,0.0,0.0,0.0,56861.525564491385,60161.28217467033,295334.76989686483,220760.471881577,15640.763072308302,63581.81076717828,
1801,309.2423477172852,11.1716,area,0.0,0.0,0.0,0.0,12780.86783327584,14729.412041242513,642008.433617933,672568.3165878997,0.0,0.0,
1802,311.2571685818604,9.26304627,area,27793.20821586028,23569.665695933232,25132.579886167423,25406.038880386302,1310.110044819444,16142.17240549104,14056.80998807042,38349.64673996373,1410398.9058155674,83258.02435219807,
1803,336.1706314086914,4.4018835,area,0.0,0.0,0.0,0.0,1063555.769129834,1261779.5621524197,0.0,0.0,0.0,0.0,
1804,635.4865875244141,10.288307,area,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610405.6729984682,9066.682371460796,
1805,208.13313369801023,2.72430887,area,54274.547216985,50706.23744675137,54866.4043386709,57094.06819582397,14979.166206120994,21797.401963770768,18197068.075089976,21286618.864097506,344484.43872506294,387480.9618973824,
1806,524.2282409667969,4.75460455,area,0.0,0.0,0.0,0.0,0.0,0.0,7055162.13049494,9890761.52148522,0.0,0.0,
1807,633.1417579650879,3.0179825125,area,11349.553528720391,11341.23745984823,10648.449659057376,7752.567567023409,2086493.0996599284,1717179.1938500176,0.0,0.0,65988.08010187793,1433435.0805249475,
1808,477.1375045776367,4.5330958,area,0.0,0.0,0.0,0.0,336932.6555892185,682711.7569756551,0.0,0.0,8393.76378468816,98311.82378247716,
1809,426.13126373291016,4.25001185,area,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214179.9067111076,1298269.3435255345,
1810,613.48271484375,11.2356629,area,68085.9888964461,63742.54495142059,141505.46361540025,69819.53035432554,12753480.160211854,13150482.874109508,10490004.906064069,12431507.487782683,4654426.670452998,9066819.15869737,
1811,450.1391677856445,4.89076275,area,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203743.45268980088,2496166.58947919,
1812,504.2650680541992,3.0353189,area,75986.23912857391,76132.70374371037,79008.05098570403,85900.98995173283,0.0,0.0,0.0,0.0,506559.3953025388,95149.32310786082,
1813,344.2434936523438,5.85501091,area,90017.30375013988,93850.06450573838,98365.91017821868,91820.37007372091,97241.49118763636,85853.43731034927,285052.26959254284,520250.2634675682,17340535.22656648,789014.6501849251,
1814,691.4019744873046,8.80608076,area,276655.0426681325,266706.1619168849,274978.60882909613,250102.6089126985,1691891.1229569805,2365532.3391491645,2532125.964569571,2353726.238610213,58110.48976487119,613227.9129759046,
1815,288.18034193446186,2.6777475222222225,area,9144.665058537266,7094.6633871829945,9567.201231397285,6764.339861209944,0.0,2601.361743159612,66881.17005745339,215360.44683131028,2208307.452284821,6651133.535889816,
1816,537.3035675048828,7.517359880000001,area,42828.191542870285,37734.10008263565,45396.6011083833,38234.13482887946,5426097.595089217,5409347.378652045,3919070.2327433727,10392862.821913812,148097.12695464937,145489.83432659126,
1817,181.1223510746582,9.85509256,area,2264.612209031785,3623.999242188117,5149.918267028734,6074.722885152725,546513.0573020861,631721.2190366973,6854119.973189133,7626707.042991435,36852.78547809795,561486.1796157627,
1818,332.1337127685547,1.8656106500000005,area,633.0336775825392,2142.306699727301,2465.618828872559,3201.753590988663,42926.411777519446,54080.221738294895,192501.3192473786,402521.4455658592,1256420.4675553115,217825.01934318105,
1819,963.6006591966064,11.6026683,area,2657.727822934423,13675.563828801249,24468.12314110129,8544.231962702455,1410298.672625972,1389613.706126367,588274.5877851548,561982.5525177009,967527.0646542152,887043.3461141619,
1820,757.1968383789062,3.59799855,area,0.0,0.0,0.0,0.0,0.0,0.0,536185.0658715466,908289.6540506792,0.0,0.0,
1821,354.16868591308594,3.6923792,area,0.0,0.0,0.0,0.0,0.0,0.0,1368506.9419971467,410674.8323406799,0.0,0.0,
1822,566.3801778157552,8.255118433333333,area,0.0,0.0,0.0,0.0,0.0,0.0,1851381.459097456,4549746.268449893,17987.936395856326,0.0,
1823,292.15458424886066,2.6395944,area,0.0,0.0,0.0,0.0,297566.2984387148,312446.8150732091,16668473.780646795,14844288.424994908,7948741.794287993,3292061.501366287,
1824,210.1488479626465,3.0497950200000004,area,0.0,388.8937282591619,0.0,0.0,0.0,0.0,168515045.22811747,30072610.683806915,72281861.63244884,95391818.5114282,
1825,639.1910705566406,3.4320615,area,0.0,0.0,0.0,0.0,189492.54671475032,577431.8073217168,0.0,0.0,46336.17864898976,152268.20230159076,
1826,259.2051900310059,9.033261344444444,area,466.09512558189647,0.0,1556.1393377232812,1469.0083894827485,448801.2778747024,673911.0123655304,1173597.864219715,1323139.6357959858,538812.1835143319,5475406.617689434,
1827,519.2411193847656,4.34576845,area,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123882.27982019034,6855822.262728698,
1828,228.1593388178711,2.8575274714285714,area,941.5562509090566,813.5415822875862,0.0,444.2174016540668,0.0,0.0,14720.987577274967,51769.55206181398,477504.4015938472,3160003.2053930988,
1829,393.0581512451172,2.27495085,area,0.0,0.0,0.0,0.0,13586315.055396829,16501705.657518445,0.0,0.0,0.0,0.0,
1830,538.2070770263672,4.56616605,area,0.0,0.0,0.0,0.0,0.0,0.0,1314285.127142994,1323885.611962612,0.0,0.0,
1831,338.2679946899414,6.315095380000001,area,97065.07848664415,95839.12433128252,104896.66532912097,94360.42465106312,217698.9304278177,213822.14053954475,189890.6063302273,202056.91310371296,904570.2921663529,181419.23248801107,
1832,568.4280548095703,10.2866792,area,114166.13163621209,94018.38486199648,240204.1402608416,60396.46392773568,28275811.807175394,37263271.50107815,30785554.03815124,35249084.203189075,4870462.281965887,12602694.796688829,
1833,242.1384696999756,2.04444005,area,2564.50940670813,4378.266940237399,3496.556152364445,2851.4279662265467,391010.9780861799,280130.0797346345,19037414.08778862,16517347.849824753,366548.007778718,860537.0498049381,
1834,342.2634506225586,6.200851779999999,area,18820.297100182623,18904.12873998074,19272.333862435877,19391.54964074738,53851.60162802919,26075.85271741212,102109.82863644615,56366.12228556934,320843.67929244775,53557.47830738671,
1835,250.14388943347927,3.5374392625,area,4214.267103089312,4461.354592992569,4902.443748209853,5625.897050122861,0.0,0.0,2711363.63265948,2058749.215094612,2785.4955927670712,3646.1844637375375,
1836,515.3210983276367,7.3640436,area,0.0,0.0,0.0,0.0,40585.90312734389,39642.10426206642,632782.1325243071,3024049.544464666,0.0,0.0,
1837,163.1117413843282,9.6992033,area,0.0,0.0,0.0,0.0,51371.27682626378,29478.23281525748,1795551.9019537102,2250892.3734788517,30424.512973936256,80971.43002822282,
1838,373.2530670166016,7.187459325,area,768.4804715316852,0.0,2529.9675337485914,0.0,1436062.4294005374,1830316.183628861,1954573.2465248208,3828021.318729599,35072.91743638632,232567.2119767704,
1839,268.1177902233887,1.729641725,area,0.0,0.0,0.0,0.0,0.0,0.0,20763.37952537547,16045.932384364043,3746824.6976629,4236079.1684333,
1840,649.4065475463867,8.3237191,area,0.0,0.0,0.0,0.0,94118.45735098889,81592.86228421572,812392.7886378745,935731.5494198469,0.0,0.0,
1841,264.63907623291016,2.7820853000000003,area,0.0,0.0,0.0,0.0,0.0,0.0,7562527.614286689,15721665.89148919,0.0,0.0,
1842,716.2896118164062,3.0773403000000004,area,0.0,0.0,0.0,0.0,265460.97431456385,440978.7612782812,0.0,0.0,0.0,0.0,
1843,181.12220306684569,8.20206066,area,8492.655406080623,8798.642280836293,12560.276375893784,8386.887108310859,1326417.3249846036,1393345.0007023348,8170975.401997348,10394968.772606917,131843.28863024295,556910.9292119476,
1844,296.2584518445557,7.54556714,area,9025.27089274568,12808.82759648378,12514.392714160776,13717.244125963116,4651986.694047144,5655590.9225398805,3670944.5590878576,4411869.834964034,6975462.589886949,3757255.475292957,
1845,493.132568359375,4.13247865,area,0.0,0.0,0.0,0.0,5205891.169983455,7409439.086176789,0.0,0.0,549128.4066013517,5452043.007199864,
1846,969.3971557617188,3.9377307,area,0.0,0.0,0.0,0.0,0.0,0.0,765410.9680378994,1280178.7806336507,0.0,0.0,
1847,153.05471801757812,2.863801933333333,area,0.0,0.0,0.0,0.0,105374.66175373236,110552.1805848688,33963.491774208414,58639.71112609602,18273.89630529536,374607.3880458697,
1848,437.36334228515625,9.4837633,area,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1268260.119053607,49077.6018456793,
1849,198.1251966839735,1.4332176444444444,area,1033.598519094708,2892.0275757696486,485.0282465837498,1344.5736906983464,345175.46128728497,512220.8074657965,0.0,34774.35105713512,428148.2676768159,3520443.70879922,
1850,637.2646675189819,10.064189125,area,641.9709825147218,594.8868275683299,813.0700237425752,0.0,311025.11547375284,787399.4547421784,5030.127947175555,76947.21737706655,0.0,3195.6951711627576,
1851,162.06806818829344,0.9864278966666667,area,0.0,0.0,1845.8586591107207,523.4257747397533,787579.8414739643,1074720.119442239,0.0,0.0,681662713.7679342,962974990.5750558,
1852,446.2539581298828,6.5181013000000005,area,37629.44994274256,36003.3104473306,31125.69565118621,33158.89131685569,1419500.6779601164,1744631.6513575374,1495777.30675782,1624641.586238929,4143896.306025409,1013709.0021081456,
1853,360.1482442220052,2.609191816666667,area,0.0,0.0,0.0,0.0,102323.80579652904,143751.87423210454,73321.20927422741,41197.63586678359,1314025.0571040837,1880632.8555613493,
1854,189.12731170654297,2.91367605,area,0.0,0.0,0.0,0.0,0.0,0.0,601266.479933579,832839.7174361644,0.0,0.0,
1855,568.3986206054688,8.13267145,area,0.0,0.0,0.0,0.0,0.0,0.0,323065.1280562415,821738.397716948,0.0,0.0,
1856,340.2850906395996,7.922690269999999,area,4015.0653010619344,3751.904530539854,2144.3555768835954,2572.869210310588,6678.384866669559,9955.885652663126,15414.787272030664,22312.8193168228,982766.0522389452,103293.27586091874,
1857,383.1936874389648,0.59788839,area,0.0,0.0,0.0,0.0,0.0,0.0,2799010.5524923624,104248.445525334,0.0,0.0,
1858,262.1433296203613,3.3320329500000003,area,0.0,0.0,0.0,0.0,84678652.3243977,76615896.57967933,0.0,0.0,2849285.8861984373,48888825.481943175,
1859,469.1314442970988,2.807457566666667,area,0.0,0.0,459.4876979981566,495.045861980733,7359161.264308287,8476390.380880475,0.0,0.0,2685731.281545294,1116891.043809591,
1860,374.3028717041016,8.937434683333334,area,0.0,0.0,0.0,0.0,347994.58908625384,385288.4064713598,1024383.4706148262,982361.1727681136,1029020.5124364606,456387.2918600264,
1861,668.2695922851562,3.0384558666666663,area,0.0,0.0,0.0,0.0,8280053.050444841,10816549.803000962,26027.767529847966,0.0,0.0,0.0,
1862,282.20576172490235,3.22465898,area,0.0,0.0,0.0,0.0,0.0,10737.541859496338,148580126.62302524,172030676.9754299,6999.81345678593,122739.97859037896,
1863,590.2826843261719,3.4573735,area,0.0,0.0,0.0,0.0,0.0,0.0,2121233.2276403783,2434719.543431913,0.0,0.0,
1864,629.2732482910156,10.7327367,area,101281.04252835926,84392.40194809591,108501.67640112294,70275.62951771478,825440.7377482184,1395473.119687028,153555.72763810342,196808.1433965512,22426.178704394377,319361.91266988526,
1865,540.2233734130859,4.4757083,area,0.0,0.0,0.0,0.0,0.0,0.0,1786899.124311003,2703783.1663451563,0.0,0.0,
1866,254.10226535851288,1.55724215,area,0.0,0.0,0.0,0.0,3420259.0161608057,3294623.829152337,0.0,0.0,5202.543054946266,2427581.4725909918,
1867,403.1881866644287,2.948565425,area,0.0,0.0,0.0,0.0,0.0,0.0,2368255.973469512,5384828.369306793,2650.816231108109,3505.921092553647,
