CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
2073	2168	14	0.8888	17.027
133	1546	14	0.9488	0.032
517	1197	14	0.9677	-0.000
261	3401	14	0.8262	24.000
1109	3987	14	0.9361	-130.026
1279	2168	14	0.8473	-23.016
2533	3308	14	0.9025	45.058
3107	4105	14	0.8451	-0.039
1459	3827	14	0.8286	-146.004
887	2131	14	0.8562	9.000
359	449	14	0.9035	0.000
862	3241	14	0.8224	-14.051
1469	3459	14	0.8851	0.000
3401	4135	14	0.8908	-24.000
1459	2932	14	0.9233	15.000
3229	3241	14	0.9411	0.000
370	1212	14	0.8268	14.016
832	2479	14	0.8982	18.011
584	2314	14	0.9678	-45.050
1197	3049	14	0.8509	17.023
1751	4401	14	1.0	0.011
1160	3524	14	0.8887	-18.011
1906	3229	14	0.8331	0.000
2007	4105	14	0.9219	-0.000
133	3401	14	0.8424	-17.978
1546	3156	14	0.9568	-0.000
584	1691	14	0.9708	-85.991
804	3348	14	0.8849	-130.026
1545	3957	14	0.8381	18.011
2314	3541	14	0.9749	-86.000
1640	1760	14	0.9464	15.000
2932	3248	14	0.9509	-131.010
2179	3248	14	0.952	-130.027
133	2168	14	0.8265	-41.978
370	3248	14	0.8584	-148.037
1160	1212	14	0.838	14.016
1990	3241	14	0.9458	18.011
160	2179	14	0.8911	116.011
804	862	14	0.8795	18.010
2073	2142	14	0.8642	-15.995
1109	3524	14	0.8469	-14.016
357	1459	14	0.8406	0.995
793	3248	14	0.87	29.993
49	1691	14	0.9849	-86.000
2007	4401	14	0.9219	0.011
1546	2987	14	0.9758	-0.012
1990	2131	14	0.9776	-0.000
1990	3172	14	0.8722	-9.000
370	3524	14	0.9175	-18.011
49	138	14	0.9717	-144.043
160	3248	14	0.9099	-14.016
3059	3156	14	0.9352	0.021
160	2932	14	0.8915	116.995
832	1109	14	0.9356	-14.015
3059	3107	14	0.9351	0.028
1279	3047	14	0.947	0.000
887	3241	14	0.8302	27.011
359	3467	14	0.8788	-75.018
1197	1545	14	0.9687	0.000
49	2131	14	0.8299	162.052
2142	3578	14	0.8728	15.995
2131	3241	14	0.9362	18.011
1820	2452	14	0.9806	15.995
56	2543	14	0.9135	0.000
370	2179	14	0.8922	-18.011
261	4135	14	0.946	0.000
49	2314	14	0.9764	-45.058
133	3156	14	0.9638	0.032
2543	3467	14	0.8231	-49.003
2073	4135	14	0.8992	17.027
852	2987	14	0.94	-2.033
449	2452	14	0.8497	-18.010
49	584	14	0.9767	-0.009
3248	3987	14	0.906	14.016
3248	3827	14	0.8725	-29.993
517	3957	14	0.8229	18.011
3341	3578	14	0.8738	0.028
887	3229	14	0.8253	27.011
933	3401	14	0.868	-9.036
261	2073	14	0.906	-17.027
1064	3107	14	0.8226	0.039
1459	3248	14	0.9315	-116.011
1160	2179	14	0.8817	-18.011
1279	3231	14	0.9771	0.000
933	2452	14	0.9605	15.995
1533	1760	14	0.8327	131.011
160	357	14	0.8478	101.000
3592	3623	14	0.8559	-45.058
1469	2051	14	0.9292	0.000
887	1990	14	0.8612	9.000
2168	3578	14	0.9109	-17.027
3049	3592	14	0.935	-130.027
2168	4135	14	0.9788	0.000
261	3578	14	0.919	-17.027
801	2650	14	0.9854	-0.012
584	2131	14	0.8212	162.061
3248	3524	14	0.9223	130.027
2543	2593	14	0.9026	-0.000
133	3107	14	0.8975	0.039
138	1691	14	0.9745	58.043
3107	3156	14	0.8547	-0.007
2051	3459	14	0.9194	0.000
584	3541	14	0.9658	-131.049
160	1459	14	0.8984	101.995
133	2987	14	0.9145	0.020
2452	3401	14	0.874	-25.031
2768	4401	14	0.854	14.027
829	2941	15	0.7052	-18.010
1207	2417	16	0.7921	26.014
1220	2721	16	0.9155	28.032
211	2721	16	0.9518	-26.016
1220	2572	16	0.8848	30.048
211	1011	16	0.963	-28.032
2721	2839	16	0.876	54.047
1011	2683	16	0.8742	224.250
1220	2417	16	0.8559	58.078
1220	1798	16	0.8874	12.036
5	2721	16	0.8723	18.010
5	211	16	0.8918	44.026
1220	3473	16	0.8616	56.063
822	2683	16	0.8682	252.281
2185	3473	16	0.8818	18.011
211	2839	16	0.9068	28.031
1798	3473	16	0.858	44.027
2417	2572	16	0.8511	-28.030
2721	3473	16	0.8777	28.031
5	2839	16	0.8855	72.057
211	3473	16	0.898	2.015
822	3473	16	0.8883	58.078
1011	2572	16	0.9066	4.032
822	1011	16	0.9459	28.031
1011	1220	16	0.9135	-26.016
1011	3473	16	0.9007	30.047
1011	2839	16	0.9087	56.063
5	1798	16	0.8753	2.014
5	3473	16	0.89	46.041
822	2572	16	0.868	32.063
5	2683	16	0.8603	240.245
1207	2721	16	0.8835	-4.032
5	2185	16	0.8896	28.030
822	1798	16	0.8862	14.051
211	2572	16	0.9059	-24.000
1220	2839	16	0.8712	82.079
1011	1798	16	0.916	-13.980
1798	2417	16	0.8632	46.042
211	822	16	0.9472	-56.063
2417	3226	16	0.8375	-56.062
2572	2721	16	0.9436	-2.016
822	2721	16	0.9206	30.047
2185	2839	16	0.8657	44.027
1082	1207	16	0.8229	18.011
211	1798	16	0.9159	-42.012
1207	2572	16	0.9011	-2.015
211	2683	16	0.8825	196.219
822	1220	16	0.9194	2.015
5	1220	16	0.8639	-10.022
5	822	16	0.8946	-12.037
1011	2721	16	0.9461	2.016
2683	2839	16	0.8673	-168.188
5	1011	16	0.8996	15.994
1798	2572	16	0.9161	18.012
211	1220	16	0.9161	-54.048
1518	3473	16	0.8656	16.031
1798	2721	16	0.9256	15.995
1207	1798	16	0.8665	-20.027
822	2839	16	0.8958	84.094
2839	3473	16	0.8956	-26.016
2668	2928	17	0.9075	9.985
453	3734	18	0.7571	2.016
453	4116	18	0.8823	-56.063
453	1595	18	0.7956	4.031
1595	3397	18	0.8045	24.000
1595	4116	18	0.807	-60.094
1595	3734	18	0.7516	-2.015
453	3397	18	0.8325	28.031
3397	4116	18	0.8467	-84.093
690	2036	20	0.9391	-15.995
1681	3130	20	0.8507	32.028
1681	2036	20	0.8582	24.058
1439	2259	20	0.7331	64.031
303	1779	20	0.9171	32.005
1439	3856	20	0.787	38.015
2122	3064	20	0.8658	0.000
818	3130	20	0.7128	16.033
1439	4345	20	0.7319	48.035
690	3736	20	0.7132	-82.064
1125	4140	20	0.7158	21.988
97	288	20	0.7981	-110.074
1779	2036	20	0.9025	-62.016
288	1681	20	0.7759	64.031
574	3130	20	0.8837	-0.035
690	1779	20	0.9335	46.021
574	2036	20	0.8826	-8.005
303	690	20	0.9706	-14.015
2971	3736	20	0.7017	-206.116
3130	4140	20	0.8475	-40.032
3130	3856	20	0.8057	-40.033
2036	3856	20	0.821	-32.063
303	574	20	0.8874	-22.006
288	4140	20	0.7791	56.026
97	1681	20	0.8449	-46.043
2036	4140	20	0.8995	-32.063
3064	4345	20	0.7588	40.030
1581	3736	20	0.8677	14.015
2036	3130	20	0.8791	7.970
1222	2301	20	0.7617	-122.996
97	2036	20	0.8765	-21.985
574	690	20	0.8792	7.990
2301	4140	20	0.7249	38.938
1681	4140	20	0.8176	-8.005
574	1779	20	0.9303	54.011
97	4140	20	0.8518	-54.047
1439	2573	20	0.8507	38.088
1439	2906	20	0.7907	67.989
2573	3856	20	0.7624	-0.073
1439	2969	20	0.8656	0.000
2036	2301	20	0.7273	-71.001
690	4140	20	0.914	-48.058
690	4345	20	0.7051	-38.038
288	2036	20	0.8007	88.089
690	2259	20	0.7561	-22.042
716	2330	21	1.0	-0.000
2202	2225	22	0.9735	15.996
1287	2038	22	0.7666	-44.027
1394	2038	22	0.9604	-15.996
2038	2468	22	0.8169	30.011
1287	2202	22	0.9187	-14.015
2038	2202	22	0.958	30.012
1394	2225	22	0.953	30.012
1085	2893	23	0.8735	-45.058
1085	1179	23	0.8235	-44.986
