CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
474	1627	52	0.9038	-1.996
1627	4303	52	0.9335	1.981
277	1613	52	0.8347	-189.118
383	474	52	0.8743	14.016
383	4303	52	0.8927	14.001
277	474	52	0.8957	27.995
310	474	52	0.8383	75.944
474	3029	52	0.8791	-59.967
474	4303	52	0.9109	-0.015
3029	4303	52	0.8526	59.952
277	3029	52	0.8761	-31.973
310	3029	52	0.8552	15.977
277	4303	52	0.9315	27.980
2031	4303	52	0.8853	-0.015
277	2031	52	0.866	27.995
1075	1223	54	0.8863	319.105
1075	2013	54	0.8142	333.121
1075	2113	54	0.8321	364.162
1075	2708	54	0.8449	364.163
1223	1679	54	0.8747	30.010
1238	1679	54	0.9495	-45.058
1358	1679	54	0.9417	-45.058
1679	2957	54	0.8435	14.017
1679	3826	54	0.9313	59.074
1223	2013	54	0.8285	14.016
2013	2113	54	0.7875	31.042
703	2538	54	0.7919	32.026
1156	2538	54	0.7891	-89.026
1238	1358	54	0.9789	0.000
1238	2113	54	0.8956	-30.011
1238	2708	54	0.9227	-30.011
1238	3826	54	0.9691	14.016
140	1156	54	0.9209	-0.000
578	1156	54	0.8668	91.043
1156	2113	54	0.792	-153.079
1156	2717	54	0.8207	55.006
140	578	54	0.8432	-91.043
1358	2113	54	0.9032	-30.011
1358	2708	54	0.9249	-30.011
1358	3826	54	0.9774	14.016
1223	2113	54	0.943	45.057
1223	2708	54	0.8746	45.058
2113	2708	54	0.8997	0.000
192	1905	55	0.8577	24.000
2811	3563	55	0.8508	14.002
131	3563	55	0.8513	14.016
1098	3563	55	0.868	-0.000
3388	3563	55	0.8372	13.998
177	527	55	0.8416	195.063
2811	3388	55	0.8499	0.004
131	3388	55	0.8897	0.018
527	3388	55	0.8306	34.002
1098	3388	55	0.8697	-13.998
131	527	55	0.9134	-33.984
131	1098	55	0.9335	14.016
131	2811	55	0.9241	0.013
1512	2894	55	0.8343	-16.031
527	1098	55	0.8873	48.000
1098	2811	55	0.9247	-14.002
1086	2894	55	0.8454	-2.052
37	195	55	0.9072	-0.000
195	408	55	0.8756	-76.052
195	423	55	0.8974	0.000
192	1086	55	0.8582	16.032
192	2207	55	0.8472	-0.000
192	4043	55	0.8838	-33.984
428	873	55	0.8948	162.053
37	408	55	0.8819	-76.052
408	423	55	0.8513	76.053
408	873	55	0.8544	109.063
408	4274	55	0.8287	-24.124
527	4043	55	0.8309	18.010
1086	4043	55	0.8208	-50.016
527	873	55	0.8427	-15.995
527	2811	55	0.9001	33.997
37	423	55	0.9099	0.000
620	1293	56	0.7492	14.016
136	1467	57	0.8338	176.031
379	1467	57	0.8082	194.043
646	1622	57	0.829	-14.015
456	2607	57	0.8551	0.000
1129	2917	57	0.8437	-0.001
329	2917	57	0.8339	-26.015
2147	2917	57	0.8286	-28.031
329	1254	57	0.8071	-0.002
379	1254	57	0.8211	-17.029
1254	2147	57	0.824	2.018
329	2147	57	0.9096	2.016
456	2147	57	0.8331	-9.985
329	456	57	0.9182	12.001
456	646	57	0.8401	28.031
329	379	57	0.8641	17.027
329	646	57	0.8404	40.031
60	622	58	0.93	-45.058
60	2174	58	0.9613	-0.000
60	3783	58	0.8255	-31.042
60	3803	58	0.8025	-45.015
622	3803	58	0.8101	0.043
125	2174	58	0.807	45.057
622	2174	58	0.9408	45.058
2174	2870	58	0.9057	0.001
2174	3556	58	0.9336	-45.058
2174	4149	58	0.8663	0.001
2174	4334	58	0.9479	0.000
125	622	58	0.8182	-0.000
125	2870	58	0.8136	45.058
622	2870	58	0.8945	45.058
622	3556	58	0.9451	0.000
622	3783	58	0.885	14.016
2870	4334	58	0.9049	-0.000
2870	4149	58	0.8583	-0.000
338	2294	60	0.8882	14.016
2317	3220	60	0.9457	-56.063
3220	3887	60	0.8796	-44.026
3220	4050	60	0.8871	-14.016
3220	4113	60	0.9216	28.031
1131	3220	60	0.7983	14.015
2317	4050	60	0.9057	-70.078
3036	4050	60	0.8534	14.016
3887	4050	60	0.7978	30.011
4050	4113	60	0.912	42.047
1131	4050	60	0.8005	-0.000
2471	2980	60	0.8724	-44.026
11	2471	60	0.92	-84.094
386	2471	60	0.878	-140.157
2317	4113	60	0.9443	-28.032
1131	2317	60	0.8087	70.078
2980	3497	60	0.9217	140.156
386	3497	60	0.8725	-44.026
1074	2341	60	0.8262	79.101
1074	4138	60	0.8801	-12.948
1131	2254	60	0.9289	-0.000
2294	3036	60	0.8598	64.104
1685	3036	60	0.8265	-5.974
886	1685	60	0.8745	-14.016
918	2294	60	0.8855	-28.031
2341	2782	60	0.8875	-0.000
11	2782	60	0.8533	-10.907
705	2782	60	0.8752	-97.052
1002	2782	60	0.8426	32.933
1009	2782	60	0.8384	91.065
2110	2782	60	1.0	-0.000
11	386	60	0.9098	56.063
11	2110	60	0.8533	-10.907
705	2110	60	0.8752	-97.052
1002	2110	60	0.8426	32.933
1009	2110	60	0.8384	91.065
2110	2341	60	0.8875	0.000
515	2980	60	0.8887	-18.010
1685	2980	60	0.8824	-46.042
1002	1670	60	0.8655	-41.018
1002	2341	60	0.789	32.933
1002	2823	60	0.7902	49.980
2733	3785	61	0.7072	197.090
3205	3785	61	0.7072	197.090
2733	3205	61	1.0	0.000
1040	3716	62	1.0	0.000
2831	2973	63	0.8853	95.085
1755	2973	63	0.8972	30.010
2331	3963	63	0.9246	80.048
2566	3963	63	0.9525	18.011
2984	3963	63	0.9514	206.071
27	3963	63	0.9281	94.064
176	3963	63	0.9131	378.168
230	3963	63	0.918	158.058
907	3963	63	0.9082	224.080
3721	3963	63	0.9595	18.011
1180	3963	63	0.9805	0.000
1755	3963	63	0.9086	186.053
176	1752	63	0.9125	-15.995
1752	1755	63	0.8947	208.109
1752	2831	63	0.8853	143.035
2331	2984	63	0.9537	-126.022
2566	2984	63	0.9363	-188.060
2984	3721	63	0.9474	188.060
27	2984	63	0.9554	-112.007
176	2984	63	0.9339	172.097
827	2984	63	0.9222	4.059
907	2984	63	0.923	18.010
1180	2984	63	0.941	-206.070
1213	2984	63	0.9359	-2.955
21	827	63	0.9192	13.951
21	907	63	0.9662	0.000
21	1180	63	0.8971	224.080
27	1213	63	0.9403	-109.052
176	1213	63	0.9158	175.052
810	1213	63	0.9204	-63.994
827	1213	63	0.9261	7.014
1213	1348	63	0.9177	-27.996
1213	1615	63	0.9184	78.010
1213	2331	63	0.9392	123.067
1213	3470	63	0.9177	-27.995
1213	3721	63	0.9132	185.105
2831	3470	63	0.9063	20.016
176	3470	63	0.911	147.057
827	3470	63	0.9099	-20.982
907	3470	63	0.8969	-7.031
1348	3470	63	1.0	0.000
1755	3470	63	0.9103	-45.058
827	907	63	0.9186	-13.951
907	1348	63	0.8969	-7.031
907	3721	63	0.9031	206.070
27	1615	63	0.9271	-31.042
810	1615	63	0.9613	14.016
1615	2331	63	0.9352	45.057
2331	2566	63	0.941	62.037
2566	3721	63	0.9723	0.000
27	2566	63	0.9424	76.052
176	2566	63	0.9199	360.157
1180	2566	63	0.9502	-18.011
2331	3721	63	0.9429	62.038
27	3721	63	0.9445	76.053
176	3721	63	0.9255	360.157
827	3721	63	0.9031	192.119
1180	3721	63	0.9508	-18.010
27	176	63	0.9475	-284.104
27	810	63	0.9536	-45.058
27	827	63	0.9334	-116.066
27	2331	63	0.98	14.015
1180	1755	63	0.8946	-186.053
1348	1755	63	0.9103	45.058
1755	2805	63	0.8967	-237.172
1755	2831	63	0.9114	-65.074
176	810	63	0.9196	239.046
810	2331	63	0.9428	59.073
1348	2831	63	0.9063	-20.016
176	2331	63	0.9436	298.119
1180	2331	63	0.9241	-80.048
827	1348	63	0.9099	-20.982
176	1348	63	0.911	147.056
230	1180	63	0.9091	158.058
726	1844	65	1.0	0.000
2577	4394	66	0.8974	-0.057
1995	2010	66	1.0	0.000
2010	4394	66	0.945	0.000
1995	4394	66	0.945	0.000
301	2990	67	0.7238	-0.000
330	3567	68	0.8351	21.984
367	3567	68	0.8335	-14.016
396	3567	68	0.8537	1.979
3432	3567	68	0.8292	0.000
3542	3567	68	1.0	0.000
3567	3764	68	0.899	0.000
330	3764	68	0.8345	21.984
367	3764	68	0.8619	-14.016
396	3764	68	0.8444	1.979
3432	3764	68	0.8312	0.000
3542	3764	68	0.899	0.000
330	3542	68	0.8351	21.984
367	3542	68	0.8335	-14.016
396	3542	68	0.8537	1.979
3432	3542	68	0.8292	0.000
367	3432	68	0.8182	-14.016
58	2299	70	0.7605	-1.998
502	1938	71	0.8166	-0.071
1909	1938	71	0.8932	-0.000
1938	2806	71	0.8065	0.984
1938	3067	71	0.9158	-0.985
502	1909	71	0.8263	-0.071
502	3067	71	0.8045	-1.056
1909	3067	71	0.8702	-0.985
841	3297	72	0.955	0.000
160	357	74	0.8478	101.000
160	1459	74	0.9083	101.995
160	2179	74	0.8983	116.011
160	2932	74	0.8915	116.995
160	3248	74	0.9099	-14.016
160	3524	74	0.8841	116.011
804	832	74	0.8684	-14.016
832	1109	74	0.934	-14.015
832	2479	74	0.8982	18.011
887	3172	74	0.8766	-0.000
1990	3172	74	0.8722	-9.000
2131	3172	74	0.8595	-9.000
370	1212	74	0.8476	14.016
1109	1212	74	0.9138	18.011
1160	1212	74	0.8525	14.016
1212	2479	74	0.8836	14.015
370	1160	74	0.961	0.000
1160	1459	74	0.8552	-32.026
1160	2179	74	0.8896	-18.011
1160	2932	74	0.8837	-17.027
1160	3248	74	0.8657	-148.037
1160	3524	74	0.9033	-18.011
862	1906	74	0.8464	-14.052
1906	1990	74	0.8621	-18.010
1906	2131	74	0.8541	-18.011
1906	3241	74	0.8484	0.000
2932	3827	74	0.8555	-161.003
3248	3827	74	0.8849	-29.993
793	3827	74	0.9709	-0.000
3524	3827	74	0.8421	-160.019
2179	3827	74	0.8808	-160.019
370	1459	74	0.859	-32.026
370	2179	74	0.908	-18.011
370	2932	74	0.8752	-17.027
370	3524	74	0.9162	-18.011
2932	3248	74	0.9509	-131.010
3248	3524	74	0.9317	130.027
3248	3987	74	0.919	14.016
357	3248	74	0.8657	-115.016
793	3248	74	0.8735	29.993
1459	3248	74	0.9381	-116.011
2179	3248	74	0.9579	-130.027
357	1459	74	0.8518	0.995
357	2932	74	0.8659	15.995
804	862	74	0.8944	18.010
804	3348	74	0.894	-130.026
1109	2179	74	0.9001	-14.016
1109	3524	74	0.8753	-14.016
1109	3987	74	0.9361	-130.026
887	2131	74	0.8562	9.000
1990	2131	74	0.9792	-0.000
2131	3229	74	0.9413	18.011
2131	3241	74	0.9362	18.011
793	2179	74	0.8727	160.019
793	2932	74	0.8408	161.003
2932	3524	74	0.9228	-0.984
1459	2932	74	0.9233	15.000
2179	2932	74	0.9545	0.984
1459	3524	74	0.9037	14.016
2179	3524	74	0.9511	-0.000
862	3241	74	0.8504	-14.051
3229	3241	74	0.9411	0.000
1990	3229	74	0.946	18.010
1459	2179	74	0.9196	14.016
887	1990	74	0.8612	9.000
1990	3241	74	0.9458	18.011
3581	4035	77	0.8877	14.016
3581	4253	77	0.8405	-54.047
4035	4253	77	0.8157	-68.063
134	1406	79	0.8486	28.031
134	2705	79	0.8829	28.031
1145	1406	79	0.9466	-30.010
1406	2550	79	0.8896	30.010
1406	2705	79	0.9574	-0.000
1145	1317	79	0.8665	40.032
1317	1347	79	0.9543	15.995
1317	1945	79	0.8568	30.011
1317	2550	79	0.8441	-40.031
2550	2705	79	0.8652	-30.010
2705	2867	79	0.861	13.979
1145	2705	79	0.932	-30.010
451	1347	79	0.8428	28.031
1145	1347	79	0.8577	56.027
1145	2550	79	0.9128	0.000
2437	3485	80	0.8906	-82.989
3485	3769	80	0.8888	83.001
2437	3769	80	0.9722	0.011
3135	3769	80	0.8323	8.005
597	3184	82	0.7748	38.016
2482	2728	82	0.8321	206.079
2482	3184	82	0.7875	44.026
1573	2482	82	0.9235	14.016
2728	2790	82	0.7948	-76.053
2790	3184	82	0.8016	-86.000
1413	2790	82	0.9672	-0.018
1413	2728	82	0.7632	76.035
1413	3184	82	0.765	-86.018
1573	2728	82	0.7692	220.095
1573	3184	82	0.763	58.042
2728	3184	82	0.9378	-162.053
1185	1192	84	0.9257	0.000
118	3603	85	0.9816	-2.016
415	3603	85	0.9827	-52.978
3603	4213	85	0.9839	6.046
1416	3603	85	0.9827	-28.031
1921	3603	85	0.9875	-26.015
1941	3603	85	0.9839	-6.046
2081	3603	85	0.9837	-4.031
2559	4205	85	0.9864	-54.995
3645	4205	85	0.9815	26.013
3739	4205	85	0.9827	-54.994
4205	4319	85	0.9864	54.995
1416	4205	85	0.9808	-2.016
1785	4205	85	0.9815	26.013
2206	4205	85	0.9853	21.984
2215	4205	85	0.9859	-0.001
2559	3739	85	0.9879	-0.001
2559	4213	85	0.9857	-74.964
2559	4260	85	0.9879	-0.000
2559	4319	85	1.0	-0.000
415	2559	85	0.9862	28.032
1921	2559	85	0.9891	54.995
1941	2559	85	0.9857	74.964
2081	2559	85	0.9857	76.979
2206	2559	85	0.9865	76.979
2215	2559	85	0.989	54.994
1416	1921	85	0.9849	-2.016
1416	1941	85	0.982	-21.985
1416	2081	85	0.9826	-24.000
1416	2206	85	0.9845	-24.000
1416	2215	85	0.9887	-2.015
1416	4213	85	0.982	-21.985
118	2206	85	0.9839	2.015
1169	2206	85	0.983	2.015
2081	2206	85	0.9829	0.000
2206	2215	85	0.9881	21.985
2206	3012	85	0.984	262.229
2206	4319	85	0.9865	76.979
415	1801	85	0.9875	0.001
1801	1921	85	0.9866	-26.963
1801	3739	85	0.9815	28.031
1801	4070	85	0.9844	-0.000
1801	4371	85	1.0	0.000
415	1921	85	0.9888	-26.962
415	3739	85	0.9833	28.032
415	4070	85	0.9864	0.000
415	4260	85	0.9839	28.032
415	4319	85	0.9862	28.032
415	4371	85	0.9875	0.001
118	3501	85	0.9853	0.002
2081	3501	85	0.9814	-2.013
3739	4070	85	0.9832	-28.031
4070	4371	85	0.9844	0.000
1025	3739	85	0.9846	-32.064
3739	4260	85	0.9845	0.000
3739	4319	85	0.9879	0.001
3739	4371	85	0.9815	-28.031
1785	3645	85	1.0	-0.000
2215	3645	85	0.9862	-26.014
118	1169	85	0.9804	0.001
1785	2215	85	0.9862	26.014
1921	2215	85	0.988	0.001
1941	2215	85	0.9855	19.970
2081	2215	85	0.986	21.985
2215	4213	85	0.9855	-19.970
2215	4319	85	0.989	54.994
1921	4371	85	0.9866	26.963
265	1697	85	0.9745	30.047
1480	1697	85	0.972	-26.016
1697	3410	85	0.9796	-2.015
3012	3040	85	0.9841	-4.031
3040	3410	85	0.9802	26.016
1310	3040	85	0.986	19.968
1921	1941	85	0.9887	-19.969
1921	4213	85	0.9887	-19.969
1921	4319	85	0.9891	54.995
118	4260	85	0.982	78.994
4213	4260	85	0.9825	74.964
4260	4319	85	0.9879	0.000
1941	4260	85	0.9825	74.964
2081	4260	85	0.983	76.978
3012	3410	85	0.9809	21.985
265	3012	85	0.9784	6.047
1310	3012	85	0.9845	23.999
4213	4319	85	0.9857	74.964
1941	4319	85	0.9857	74.964
2081	4319	85	0.9857	76.979
118	2081	85	0.9815	2.015
1310	3410	85	0.9828	45.984
2819	3410	85	0.9764	24.001
1941	4213	85	1.0	-0.000
265	3410	85	0.9819	28.032
2297	2398	86	0.7208	2.015
949	1391	86	0.7087	-467.306
949	1575	86	0.7107	-63.068
949	3159	86	0.7087	-467.301
949	4164	86	0.7438	0.000
1183	1391	86	0.7411	21.980
1183	3159	86	0.7411	21.985
342	2023	86	0.7131	2.016
1575	4164	86	0.7292	63.069
2023	2398	86	0.71	-0.000
2023	2541	86	0.7163	-14.016
1391	3159	86	1.0	0.006
1575	2023	86	0.734	31.990
1531	2336	87	0.9222	0.000
3611	3705	87	0.9161	-0.000
3705	4075	87	0.8674	-18.010
3705	4430	87	0.9224	-0.000
1140	3705	87	0.9348	18.010
1175	3705	87	0.887	18.010
2427	3611	87	0.8667	0.000
1140	3611	87	0.882	18.011
1175	3611	87	0.8622	18.011
994	1175	87	0.8881	-0.984
1140	1175	87	0.8697	0.000
1175	2336	87	0.8619	18.011
1175	4430	87	0.892	18.010
2186	3252	87	0.8722	-0.001
4075	4430	87	0.8658	18.010
1140	4075	87	0.8902	0.000
4341	4430	87	0.8688	18.010
1140	4430	87	0.9338	18.010
1140	3252	87	0.8626	0.984
150	2119	88	0.8742	-301.101
104	1610	89	0.9646	0.000
104	2868	89	1.0	0.000
1610	2868	89	0.9646	-0.000
2676	2889	91	0.9172	-0.000
365	2889	91	0.9172	-0.000
588	2889	91	0.8971	-0.000
1325	2889	91	0.9089	-0.000
1538	2889	91	0.7007	54.010
1871	2889	91	0.9184	-0.000
2198	2889	91	0.8962	0.000
365	588	91	0.9314	-0.000
588	1325	91	0.9296	0.000
588	1871	91	0.9037	0.000
588	2198	91	0.9007	-0.000
588	2676	91	0.9314	0.000
365	2676	91	1.0	0.000
1325	2676	91	0.9425	0.000
1871	2676	91	0.9437	0.000
2198	2676	91	0.9199	0.000
365	1325	91	0.9425	0.000
1325	1871	91	0.9157	0.000
1325	2198	91	0.9245	-0.000
267	3435	91	0.7678	86.073
267	3601	91	0.7071	14.052
1381	3435	91	0.7052	44.026
1381	3601	91	0.8505	-27.995
1538	3435	91	0.7842	56.026
365	2198	91	0.9199	-0.000
1538	2198	91	0.7154	54.010
1871	2198	91	0.9226	-0.000
365	1871	91	0.9437	0.000
1538	1871	91	0.7006	54.011
668	3981	94	1.0	-0.001
187	4370	95	0.8534	0.095
187	1166	95	0.882	0.000
187	1478	95	0.8816	0.000
187	1750	95	0.8134	0.000
1478	1750	95	0.8418	0.000
1166	1478	95	0.9196	0.000
1166	3684	95	0.9294	-0.000
1018	2072	96	0.8452	13.956
2072	2148	96	0.9672	-0.000
2072	2410	96	0.8546	2.018
2072	2548	96	0.8546	2.018
2072	2729	96	0.8686	15.995
2410	2548	96	1.0	0.000
598	2410	96	0.9027	-0.000
880	2410	96	0.9028	-0.000
2148	2410	96	0.8584	2.018
598	2548	96	0.9027	-0.000
880	2548	96	0.9028	-0.000
2148	2548	96	0.8584	2.018
2148	4353	96	0.8697	-13.956
2148	2886	96	0.8706	-13.956
2148	2729	96	0.8776	15.995
598	880	96	0.952	0.000
335	467	97	0.8311	2.015
394	467	97	0.7688	-7.932
467	1504	97	0.8983	21.984
467	1763	97	0.7911	-4.031
467	3848	97	0.7394	-6.046
335	1504	97	0.8383	23.999
394	1504	97	0.7816	14.052
1504	1763	97	0.8336	-26.015
1504	3848	97	0.8217	-28.030
394	3906	97	0.7964	-28.030
335	3848	97	0.7846	-4.031
1763	3848	97	0.7818	-2.015
335	1763	97	0.775	-2.016
394	1763	97	0.7019	-11.964
335	394	97	0.7442	9.947
2544	2696	98	0.8409	14.016
2696	3058	98	0.9422	-0.000
660	2696	98	0.8403	14.016
1255	2696	98	0.8252	14.016
1463	2696	98	0.8494	14.016
1804	2696	98	0.8086	69.890
772	3484	98	0.8783	-0.000
48	1369	98	0.8467	129.958
812	1369	98	0.8932	-0.000
1369	1653	98	0.8948	-15.972
1369	1804	98	0.9239	-18.011
1369	2140	98	0.8802	-41.027
1369	3448	98	0.8021	-113.980
1369	4089	98	0.8932	0.000
126	1727	98	0.8941	-165.064
687	1727	98	0.9068	-59.037
890	1727	98	0.9485	-30.010
1448	1727	98	0.9723	-0.000
1523	1727	98	0.9482	-176.069
1727	2090	98	0.9422	162.053
1727	2501	98	0.905	3.012
1727	3387	98	0.9086	179.080
1727	4282	98	0.9319	-192.041
1727	4322	98	0.9185	-120.041
1363	1689	98	0.9433	-1.001
1689	3673	98	0.948	1.037
1689	3733	98	0.8723	-0.996
1689	4153	98	0.9433	1.001
236	3232	98	0.8272	141.101
236	3277	98	0.8971	-57.970
2501	3387	98	0.9083	176.068
132	3387	98	0.8931	35.038
687	3387	98	0.9303	120.043
3387	4282	98	0.913	-371.121
3387	4322	98	0.8956	-299.121
1448	3387	98	0.934	179.080
1523	3387	98	0.9606	3.011
1720	3387	98	0.921	-130.026
2090	3387	98	0.9537	17.027
91	126	98	0.8621	-30.010
91	1285	98	0.914	30.010
375	1843	98	0.9694	23.016
943	1843	98	0.9694	23.016
1043	1843	98	0.8107	23.016
1049	1843	98	0.8084	64.043
1771	1843	98	0.9294	95.970
1843	1863	98	0.8847	18.011
1843	1911	98	0.8755	-41.026
1843	3695	98	0.8107	-23.016
2276	3695	98	0.8854	0.000
375	3695	98	0.8288	0.000
943	3695	98	0.8288	0.000
1043	3695	98	1.0	0.000
1771	3695	98	0.8316	72.954
48	3396	98	0.8499	-98.003
536	3396	98	0.8592	-72.954
3396	3448	98	0.8595	113.981
1211	3396	98	0.9139	15.978
1043	2276	98	0.8854	0.000
375	943	98	1.0	0.000
375	1043	98	0.8288	0.000
375	1049	98	0.8305	-41.027
375	1363	98	0.8078	-2.033
375	1771	98	0.9505	-72.954
375	1863	98	0.8331	41.027
375	1911	98	0.9061	-18.011
375	2140	98	0.8405	-15.978
375	4153	98	0.8078	-2.033
653	674	98	0.8578	-13.979
653	1311	98	0.8332	22.021
653	1552	98	0.8418	-13.980
653	3426	98	0.847	-13.979
943	1863	98	0.8331	41.027
536	3679	98	0.8304	15.978
1771	3679	98	0.8303	-41.027
1911	3679	98	0.8418	-95.970
687	1448	98	0.9267	-59.037
890	1448	98	0.9498	-30.010
1448	1523	98	0.9673	176.068
1448	2090	98	0.9679	162.053
1448	2501	98	0.9104	3.012
1448	2877	98	0.9052	58.059
1448	4282	98	0.9423	-192.042
1448	4322	98	0.9218	-120.041
660	772	98	0.8924	-15.995
660	782	98	0.8972	-18.011
660	1255	98	0.976	0.000
660	1311	98	0.8436	5.990
660	1463	98	0.9898	0.000
660	2544	98	0.9712	-0.000
660	4171	98	0.8927	-18.011
48	2140	98	0.9352	88.931
812	2140	98	0.8091	-41.027
943	2140	98	0.8405	-15.978
1211	2140	98	0.8256	202.912
1804	2140	98	0.9634	-23.016
2140	3448	98	0.9443	-72.954
2140	4089	98	0.8091	41.027
2140	4302	98	0.8963	-15.972
2609	3146	98	0.9152	18.010
2609	3426	98	0.9442	18.010
2609	4148	98	0.8958	18.010
674	2609	98	0.9375	-18.010
1379	2609	98	0.9798	0.000
1552	2609	98	0.9493	-18.010
1720	2609	98	0.9713	0.000
2045	2609	98	0.9278	0.000
2090	2609	98	0.9074	147.053
772	1255	98	0.8962	15.995
772	1463	98	0.8983	15.995
772	2544	98	0.8768	15.995
48	4120	98	0.8677	-129.958
3448	4120	98	0.8292	-145.935
1211	4120	98	0.8719	-15.977
812	4089	98	1.0	0.000
1653	4089	98	0.821	15.973
1804	4089	98	0.8529	18.011
943	1043	98	0.8288	0.000
943	1049	98	0.8305	-41.027
943	1363	98	0.8078	-2.033
943	1771	98	0.9505	-72.954
943	1911	98	0.9061	-18.011
943	4153	98	0.8078	-2.033
48	536	98	0.8068	-25.049
48	1211	98	0.9003	-113.980
48	1804	98	0.9275	111.947
48	3448	98	0.9684	15.978
544	674	98	0.8707	0.000
674	1379	98	0.9349	-18.011
674	1552	98	0.9764	-0.000
674	1720	98	0.9024	-18.011
674	2045	98	0.8766	-18.011
674	3146	98	0.935	-0.000
674	3426	98	0.9843	0.000
674	4148	98	0.9064	0.000
1446	3328	98	0.8719	28.031
1285	3328	98	0.8873	-197.090
72	613	98	0.949	133.038
496	613	98	0.9261	116.011
508	613	98	0.9012	343.094
613	782	98	0.9869	-0.000
613	890	98	0.9091	-309.106
613	1255	98	0.8937	18.011
613	1463	98	0.8934	18.011
613	1637	98	0.9439	-147.053
613	2544	98	0.8991	18.010
613	4171	98	0.9695	-0.000
812	1653	98	0.821	-15.973
1653	4302	98	0.8316	-41.027
2544	4171	98	0.9036	-18.011
72	4171	98	0.9315	133.037
496	4171	98	0.9344	116.011
508	4171	98	0.8954	343.094
782	4171	98	0.9685	0.000
890	4171	98	0.8993	309.106
1463	4171	98	0.8933	-18.011
1637	4171	98	0.9268	147.053
3146	4148	98	0.9014	0.000
544	4148	98	0.8621	0.000
3426	4148	98	0.9027	0.000
1379	4148	98	0.8879	18.011
1552	4148	98	0.8962	0.001
2045	4148	98	0.8642	18.011
1043	1771	98	0.8316	-72.954
1049	1771	98	0.8562	-31.927
1771	1911	98	0.9045	54.943
1771	3448	98	0.8132	-15.978
72	1637	98	0.9908	-14.016
496	1637	98	0.9527	-31.043
508	1637	98	0.972	196.041
782	1637	98	0.934	-147.053
890	1637	98	0.9658	162.053
1285	1637	98	0.8253	-33.022
1637	2090	98	0.9345	-30.010
1637	3232	98	0.8648	51.033
812	1804	98	0.8529	-18.011
1211	1804	98	0.8124	225.928
1804	3058	98	0.8048	69.889
1804	3448	98	0.9222	-95.970
3146	3426	98	0.9267	0.000
544	3146	98	0.8449	-0.000
1379	3146	98	0.9115	18.010
1552	3146	98	0.9182	0.000
1720	3146	98	0.9046	18.010
2045	3146	98	0.8683	18.010
544	1552	98	0.8577	-0.000
544	3426	98	0.877	0.000
1379	1552	98	0.9444	18.010
1552	1720	98	0.9117	-18.010
1552	2045	98	0.8803	-18.010
1552	3426	98	0.9807	0.000
1379	1720	98	0.9675	0.000
1523	1720	98	0.9135	133.037
1720	2045	98	0.9305	0.000
1720	2090	98	0.9304	-147.053
1720	3426	98	0.9096	18.011
2544	3058	98	0.8373	14.016
1463	3058	98	0.8334	14.016
132	687	98	0.8819	-85.005
132	2501	98	0.8585	-141.030
132	2877	98	0.8872	-85.982
132	4282	98	0.8912	-336.083
132	4322	98	0.8696	-264.083
72	3232	98	0.8676	37.017
496	3232	98	0.8349	19.991
508	3232	98	0.8508	247.074
1285	3232	98	0.9365	18.012
2501	4322	98	0.8674	-123.053
2877	4322	98	0.8804	-178.101
687	4322	98	0.9186	-179.078
4282	4322	98	0.9162	72.000
1523	4322	98	0.927	-296.110
2090	4322	98	0.9185	-282.094
687	1523	98	0.9392	117.031
687	2090	98	0.9318	103.016
687	2501	98	0.9063	-56.025
687	2877	98	0.8778	-0.978
687	4282	98	0.912	-251.078
3225	3673	98	0.9365	23.052
3225	4153	98	0.932	23.016
616	3225	98	0.8502	1.910
1363	3225	98	0.932	-23.016
72	890	98	0.9613	-176.069
496	890	98	0.9135	-193.096
508	890	98	0.9517	33.988
782	890	98	0.8993	-309.106
890	3277	98	0.9477	14.016
2501	4282	98	0.8846	-195.053
126	2501	98	0.8608	-162.052
1523	2501	98	0.9109	-173.057
616	3733	98	0.8093	22.929
3673	3733	98	0.8874	-2.033
3733	4153	98	0.899	1.997
1363	3733	98	0.899	-1.997
72	496	98	0.9439	17.027
496	508	98	0.9141	-227.083
496	782	98	0.9234	116.011
3277	4227	98	0.8066	-14.014
3673	4153	98	0.9775	-0.036
1363	3673	98	0.9775	0.036
1911	3673	98	0.8365	16.013
2877	4282	98	0.8965	-250.101
1523	4282	98	0.9421	-368.110
2090	4282	98	0.9357	-354.094
72	508	98	0.9639	-210.057
508	1285	98	0.8119	229.062
1363	4153	98	1.0	-0.000
1911	4153	98	0.8374	15.978
782	1463	98	0.9006	18.011
1255	1463	98	0.9712	0.000
1463	2544	98	0.9644	-0.000
1379	3426	98	0.9417	18.011
2045	3426	98	0.8854	18.011
1379	2045	98	0.942	0.000
1523	2090	98	0.9824	-14.016
536	3448	98	0.8404	41.027
72	782	98	0.9381	133.037
782	1255	98	0.8993	18.011
782	2544	98	0.9081	18.011
72	1285	98	0.8326	19.006
72	1523	98	0.9376	-30.010
1211	3448	98	0.8865	129.958
1049	1911	98	0.839	23.016
1363	1911	98	0.8374	-15.978
1255	2544	98	0.9725	-0.000
272	3937	100	0.9105	162.050
509	3937	100	0.9033	-14.016
815	3937	100	0.7839	120.042
815	2706	100	0.7601	120.041
1097	2706	100	0.7182	32.026
272	509	100	0.8544	176.065
509	815	100	0.7806	-134.057
