"feature_id","feature_id_full","feature_id_full_annotated","feature_mz","feature_rt","sample_Biscutella laevigata_control_NA_vs_sample_Biscutella laevigata_treatment_no_p_value","sample_Biscutella laevigata_control_NA_vs_sample_Biscutella laevigata_treatment_yes_p_value","sample_Biscutella laevigata_treatment_no_vs_sample_Biscutella laevigata_treatment_yes_p_value","sample_Biscutella laevigata_control_NA_vs_sample_Biscutella laevigata_treatment_no_p_value_minus_log10","sample_Biscutella laevigata_control_NA_vs_sample_Biscutella laevigata_treatment_yes_p_value_minus_log10","sample_Biscutella laevigata_treatment_no_vs_sample_Biscutella laevigata_treatment_yes_p_value_minus_log10","sample_Biscutella laevigata_treatment_no_vs_sample_Biscutella laevigata_treatment_yes_fold_change","sample_Biscutella laevigata_control_NA_vs_sample_Biscutella laevigata_treatment_yes_fold_change","sample_Biscutella laevigata_control_NA_vs_sample_Biscutella laevigata_treatment_no_fold_change","sample_Biscutella laevigata_treatment_no_vs_sample_Biscutella laevigata_treatment_yes_fold_change_log2","sample_Biscutella laevigata_control_NA_vs_sample_Biscutella laevigata_treatment_yes_fold_change_log2","sample_Biscutella laevigata_control_NA_vs_sample_Biscutella laevigata_treatment_no_fold_change_log2","name_sirius","chebiasciiname_sirius","chebiid_sirius","confidencescore_sirius","csi_fingeridscore_sirius","siriusscore_sirius","zodiacscore_sirius","inchi_sirius","inchikey2d_sirius","molecularformula_sirius","adduct_sirius","smiles_sirius","npc_pathway_canopus","npc_class_canopus","npc_superclass_canopus","structure_exact_mass_metannot","structure_inchi_metannot","structure_inchikey_metannot","short_inchikey_metannot","structure_smiles_metannot","structure_molecular_formula_metannot","structure_nametraditional_metannot","structure_wikidata_metannot","structure_taxonomy_npclassifier_01pathway_metannot","structure_taxonomy_npclassifier_02superclass_metannot","structure_taxonomy_npclassifier_03class_metannot","structure_taxonomy_npclassifier_01pathway_consensus_metannot","structure_taxonomy_npclassifier_02superclass_consensus_metannot","structure_taxonomy_npclassifier_03class_consensus_metannot","organism_name_metannot","organism_taxonomy_01domain_metannot","organism_taxonomy_02kingdom_metannot","organism_taxonomy_03phylum_metannot","organism_taxonomy_04class_metannot","organism_taxonomy_05order_metannot","organism_taxonomy_06family_metannot","organism_taxonomy_07tribe_metannot","organism_taxonomy_08genus_metannot","organism_taxonomy_09species_metannot","organism_taxonomy_10varietas_metannot","organism_taxonomy_ottid_metannot","organism_wikidata_metannot","score_taxo_metannot","sample_Biscutella.laevigata_control_NA","sample_Biscutella.laevigata_control_NA.pval","sample_Biscutella.laevigata_treatment_no","sample_Biscutella.laevigata_treatment_no.pval","sample_Biscutella.laevigata_treatment_yes","sample_Biscutella.laevigata_treatment_yes.pval","MeanDecreaseAccuracy","MeanDecreaseAccuracy.pval","MeanDecreaseGini","MeanDecreaseGini.pval"
2268,"2268_166.05_0.6","methionine S-oxide_[2268_166.05_0.6]",166.053343604593,0.623513397647059,0.0279187793276202,0.995874079869231,0.0309204700365033,1.55410357397394,0.00179557108948704,1.50975391279032,0.609506129974028,1.01627347829005,1.66737203829821,-0.714287364380417,0.0232886823090198,0.737576046689437,"bmse000397","methionine S-oxide","CHEBI:49033",0.907694763006281,-1.23994720499666,42.1855919227965,1,"InChI=1S/C5H11NO3S/c1-10(9)3-2-4(6)5(7)8/h4H,2-3,6H2,1H3,(H,7,8)","QEFRNWWLZKMPFJ","C5H11NO3S","[M + H]+","CS(=O)CCC(C(=O)O)N","Amino acids and Peptides","Aminoacids","Small peptides","165.045964212","InChI=1S/C5H11NO3S/c1-10(9)3-2-4(6)5(7)8/h4H,2-3,6H2,1H3,(H,7,8)/t4-,10-/m0/s1","QEFRNWWLZKMPFJ-MFXDVPHUSA-N","QEFRNWWLZKMPFJ","C[S@+]([O-])CC[C@H](N)C(=O)O","C5H11NO3S","(2S)-2-azaniumyl-4-[(S)-methylsulfinyl]butanoate","http://www.wikidata.org/entity/Q27093460","Amino acids and Peptides","Small peptides","Aminoacids","Amino acids and Peptides","Small peptides","Aminoacids","Bombyx mori","['Eukaryota']","['Metazoa']","['Arthropoda']","['Insecta']","['Lepidoptera']","['Bombycidae']","['Unknown']","['Bombyx']","['Bombyx mori']","nan","440274.0","http://www.wikidata.org/entity/Q134747",5,1.00100150250438,0.155688622754491,1.73727046020804,0.00399201596806387,0,0.81437125748503,1.59403178247675,0.0339321357285429,0.0458222222222222,0.0459081836327345
2310,"2310_381.08_1","NA_[2310_381.08_1]",381.079379538223,1.02445087826087,0.0489883201896676,0.216404418561625,0.507798245166987,1.30990745225352,0.664733876017682,0.294308804280751,1.20220975086719,0.785561474619394,0.653431295206801,0.265688626611773,-0.348203915920102,-0.613892542531875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34406227991274,0.0818363273453094,1.00100150250438,0.219560878243513,-1.67131567616219,0.992015968063872,-0.115471593469436,0.48502994011976,0.0809777777777778,0.0499001996007984
2335,"2335_308.29_9.6","NA_[2335_308.29_9.6]",308.29450922427,9.61440054782609,0.00854997484096609,0.451659518787139,0.0359292377679516,2.06803516321869,0.345188832518537,1.44455199617369,0.72174426278234,1.17447930932575,1.6272790375889,-0.470440360508355,0.232021297772364,0.70246165828072,"null",NA,NA,0.336006271463244,-44.4741366292324,131.710198395106,1,"InChI=1S/C20H37NO/c1-3-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(22)21-4-2/h8-9,11-12H,3-7,10,13-19H2,1-2H3,(H,21,22)","XCLBZPCBKFADQY","C20H37NO","[M + H]+","CCCCCC=CCC=CCCCCCCCC(=O)NCC","Fatty acids","N-acyl amines","Fatty amides","307.287514804","InChI=1S/C20H37NO/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(21)22/h16-19H,2-15H2,1H3,(H2,21,22)","SNIUTNKNNXNVFA-UHFFFAOYSA-N","SNIUTNKNNXNVFA","CCCCCCCCCCCCCCCC=CC=CC(N)=O","C20H37NO","Icosa-2,4-dienamide","http://www.wikidata.org/entity/Q105256487","nan","nan","nan","Fatty acids","Diterpenoids","Unsaturated fatty acids","Piper longum","['Eukaryota']","['Archaeplastida']","['Streptophyta']","['Magnoliopsida']","['Piperales']","['Piperaceae']","['Unknown']","['Piper']","['Piper longum']","nan","97780.0","http://www.wikidata.org/entity/Q685336",1,2.24733287487747,0.00199600798403194,2.41434834807494,0.00399201596806387,0.333370376544353,0.25748502994012,2.60520596087644,0.00399201596806387,0.0892920634920635,0.0499001996007984
2371,"2371_357.31_6.1","NA_[2371_357.31_6.1]",357.310942150534,6.05171850952381,0.010343975947902,0.388389275004183,0.0529870788814292,1.98531249795999,0.410732771222353,1.27583002199623,0.733222452018851,1.20679976514531,1.64588490412769,-0.447677131540496,0.271186320835135,0.718863452375631,"N2,N2-Dimethyl-N6-(1-oxododecyl)-L-lysine",NA,NA,0.115306408817852,-126.885581965389,38.4534816163973,NA,"InChI=1S/C20H40N2O3/c1-4-5-6-7-8-9-10-11-12-16-19(23)21-17-14-13-15-18(20(24)25)22(2)3/h18H,4-17H2,1-3H3,(H,21,23)(H,24,25)","CYGAEZQNRUGNLL","C20H40N2O3","[M + H]+","CCCCCCCCCCCC(=O)NCCCCC(C(=O)O)N(C)C","Fatty acids","N-acyl amines","Fatty amides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41705050316284,0.063872255489022,2.14793159805948,0.00798403193612774,1.63736530665978,0.0359281437125748,2.40761074217859,0.0139720558882236,0.0714888888888889,0.105788423153693
2441,"2441_360.15_1.6","NA_[2441_360.15_1.6]",360.149844360352,1.5771618,0.0382793377254694,0.105900117666086,0.707535910002721,1.4170355846011,0.975103557345741,0.150251513230872,1.1264759756174,0.746314265609632,0.662521244805588,0.171816545506564,-0.422144831747042,-0.593961377253606,"Chlorambucil-t-butyl ester",NA,NA,0.103347610374947,-455.651950611651,70.1685758224296,0.944221105527638,"InChI=1S/C18H27Cl2NO2/c1-18(2,3)23-17(22)6-4-5-15-7-9-16(10-8-15)21(13-11-19)14-12-20/h7-10H,4-6,11-14H2,1-3H3","SZXDOYFHSIIZCF","C18H27Cl2NO2","[M + H]+","CC(C)(C)OC(=O)CCCC1=CC=C(C=C1)N(CCCl)CCCl","Alkaloids","Phenylalanine-derived alkaloids","Pseudoalkaloids","342.116211524|342.11621152399994|342.116211524|342.116211524|342.116211524","InChI=1S/C12H22O11/c13-1-3-6(16)8(18)10(11(20)21-3)23-12-9(19)7(17)5(15)4(2-14)22-12/h3-20H,1-2H2/t3-,4-,5-,6-,7+,8+,9-,10-,11?,12+/m1/s1|InChI=1S/C12H22O11/c13-1-3-5(15)7(17)9(19)11(21-3)23-12-10(20)8(18)6(16)4(2-14)22-12/h3-20H,1-2H2/t3-,4-,5-,6-,7+,8+,9-,10-,11-,12-/m1/s1|InChI=1S/C12H22O11/c13-1-3-5(14)8(17)10(19)12(23-3)21-2-4-6(15)7(16)9(18)11(20)22-4/h3-20H,1-2H2/t3-,4+,5-,6+,7+,8+,9+,10-,11-,12+/m1/s1|InChI=1S/C12H22O11/c13-1-3-5(15)6(16)9(19)12(22-3)23-10-4(2-14)21-11(20)8(18)7(10)17/h3-20H,1-2H2/t3-,4+,5+,6+,7-,8-,9-,10+,11-,12-/m1/s1|InChI=1S/C12H22O11/c13-1-4-6(16)8(18)9(19)11(21-4)23-12(3-15)10(20)7(17)5(2-14)22-12/h4-11,13-20H,1-3H2/t4-,5-,6-,7-,8+,9-,10+,11-,12+/m1/s1","HIWPGCMGAMJNRG-RTPHMHGBSA-N|HDTRYLNUVZCQOY-LIZSDCNHSA-N|DLRVVLDZNNYCBX-LDGFZSKTSA-N|GUBGYTABKSRVRQ-YOLKTULGSA-N|CZMRCDWAGMRECN-UGDNZRGBSA-N","HIWPGCMGAMJNRG|HDTRYLNUVZCQOY|DLRVVLDZNNYCBX|GUBGYTABKSRVRQ|CZMRCDWAGMRECN","OC[C@H]1O[C@@H](O[C@H]2C(O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O|OC[C@H]1O[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O|OC[C@H]1O[C@H](OC[C@@H]2O[C@@H](O)[C@@H](O)[C@@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O|OC[C@@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O|OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O","C12H22O11|C12H22O11|C12H22O11|C12H22O11|C12H22O11","2-O-beta-D-Glucopyranosyl-D-glucopyranose|Trehalose|Glc(a1-6)a-L-All|Gal(a1-4)a-Alt|Sucrose","http://www.wikidata.org/entity/Q82863755|http://www.wikidata.org/entity/Q421773|http://www.wikidata.org/entity/Q104984601|http://www.wikidata.org/entity/Q105019946|http://www.wikidata.org/entity/Q4027534","Carbohydrates|Carbohydrates|Carbohydrates|Carbohydrates|Carbohydrates","Saccharides|Saccharides|Saccharides|Saccharides|Saccharides","Disaccharides|Disaccharides|Disaccharides|Disaccharides|Disaccharides","Carbohydrates","Saccharides","Monosaccharides","Arabidopsis thaliana|Arabidopsis thaliana|Arabidopsis thaliana|Arabidopsis thaliana|Arabidopsis thaliana","['Eukaryota']|['Eukaryota']|['Eukaryota']|['Eukaryota']|['Eukaryota']","['Archaeplastida']|['Archaeplastida']|['Archaeplastida']|['Archaeplastida']|['Archaeplastida']","['Streptophyta']|['Streptophyta']|['Streptophyta']|['Streptophyta']|['Streptophyta']","['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']","['Brassicales']|['Brassicales']|['Brassicales']|['Brassicales']|['Brassicales']","['Brassicaceae']|['Brassicaceae']|['Brassicaceae']|['Brassicaceae']|['Brassicaceae']","['Camelineae']|['Camelineae']|['Camelineae']|['Camelineae']|['Camelineae']","['Arabidopsis']|['Arabidopsis']|['Arabidopsis']|['Arabidopsis']|['Arabidopsis']","['Arabidopsis thaliana']|['Arabidopsis thaliana']|['Arabidopsis thaliana']|['Arabidopsis thaliana']|['Arabidopsis thaliana']","nan|nan|nan|nan|nan","309263.0|309263.0|309263.0|309263.0|309263.0","http://www.wikidata.org/entity/Q158695|http://www.wikidata.org/entity/Q158695|http://www.wikidata.org/entity/Q158695|http://www.wikidata.org/entity/Q158695|http://www.wikidata.org/entity/Q158695",NA,1.67131567616219,0.0339321357285429,1.63736530665978,0.0718562874251497,-1.00100150250438,0.898203592814371,1.38483767299946,0.125748502994012,0.0380444444444444,0.554890219560878
2442,"2442_323.11_2.4","NA_[2442_323.11_2.4]",323.110188802883,2.37910469523809,0.0339368882530712,0.0387308172583851,0.993355653545692,1.46932798159629,1.41194333887598,0.00289523215063193,1.01875376511555,0.64583083452905,0.633942034516849,0.0268053912735229,-0.630771772299992,-0.657577163573515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.73727046020804,0.0259481037924152,-1.00100150250438,0.916167664670659,0.832626928038062,0.217564870259481,0.890203795922143,0.2375249500998,0.0769555555555556,0.135728542914172
2517,"2517_300.13_0.6","NA_[2517_300.13_0.6]",300.128662109375,0.64529446047619,0.0447742146041393,0.0485769764046144,0.997562903027826,1.34897202348183,1.31356952064776,0.00105970959955344,1.01156881901295,0.653002773936637,0.645534699827752,0.0165944726113229,-0.614838974576406,-0.631433447187729,"7-Methyl-2''-deoxyguanosine imidazole (ring open)",NA,NA,0.115460526383997,-339.960034311874,47.373602810346,1,"InChI=1S/C11H17N5O5/c1-16(4-18)8-9(14-11(12)15-10(8)20)13-7-2-5(19)6(3-17)21-7/h4-7,17,19H,2-3H2,1H3,(H4,12,13,14,15,20)","RLBJYWQLKDLJEV","C11H17N5O5","[M + H]+","CN(C=O)C1=C(N=C(NC1=O)N)NC2CC(C(O2)CO)O","Carbohydrates","Purine nucleos(t)ides","Nucleosides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34406227991274,0.0798403193612774,-1.00100150250438,0.912175648702595,-1.00100150250438,0.922155688622755,-0.106000979029564,0.528942115768463,0.0476444444444444,0.369261477045908
2578,"2578_618.43_8","NA_[2578_618.43_8]",618.428025817871,8.01064215,0.0458627267354204,0.0999218165967226,0.814012128490643,1.33854012817252,1.00033967900981,0.0893691242295714,1.10528289526891,0.721762637836385,0.653011677757652,0.144415672211092,-0.470403631069324,-0.614819303280415,"null",NA,NA,0.0383365930327385,-946.227795304489,98.378929396153,1,"InChI=1S/C38H54N3O4/c1-2-27-8-6-9-29(14-11-27)34(44)26-31(42)15-12-28-13-16-33(43)35(24-28)45-23-18-32(30-17-22-41-37(39)25-30)38(19-4-3-5-20-38)36-10-7-21-40-36/h7,10,13,16-17,21-22,24-25,27,29,31-32,34,42-44H,2-6,8-9,11-12,14-15,18-20,23,26H2,1H3,(H2,39,41)/q-1","AQHOPRSGXVRFNQ","C38H55N3O4","[M + H]+","CCC1CCCC(CC1)C(CC(CCC2=CC(=C(C=C2)O)OCCC(C3=CC(=NC=C3)N)C4(CCCCC4)C5=CC=C[N-]5)O)O","Terpenoids","Lupane triterpenoids","Triterpenoids",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00100150250438,0.231536926147705,0,0.6187624750499,-1.00100150250438,0.862275449101796,0.277371435197549,0.295409181636727,0.0488,0.564870259481038
2604,"2604_479.26_5.8","NA_[2604_479.26_5.8]",479.261558532897,5.82462159411765,0.0063924049566727,0.998167602477081,0.00677041665267697,2.19433572041534,0.000796530135859662,2.16938460393073,0.602770231190011,1.0078885142631,1.67209404531025,-0.7303199260854,0.011336066600793,0.741655992686192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00100150250438,0.189620758483034,1.67131567616219,0.0179640718562874,0,0.754491017964072,1.59403178247675,0.0459081836327345,0.0313111111111111,0.321357285429142
2695,"2695_153.04_0.8","9H-xanthine_[2695_153.04_0.8]",153.040672302246,0.833668129411765,0.00916912355648414,0.944048653216713,0.00658982692777865,2.03767217499233,0.0250056229910682,2.18112599136923,0.599975146933627,0.957548680486732,1.59598057582986,-0.73702535439658,-0.0625822613103008,0.674443093086279,"xanthine","9H-xanthine","CHEBI:17712",0.558542689788618,-5.17255483775991,23.4444855176305,1,"InChI=1S/C5H4N4O2/c10-4-2-3(7-1-6-2)8-5(11)9-4/h1H,(H3,6,7,8,9,10,11)","LRFVTYWOQMYALW","C5H4N4O2","[M + H]+","C1=NC2=C(N1)C(=O)NC(=O)N2","Alkaloids","Purine alkaloids","Pseudoalkaloids (transamidation)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.720558882235529,2.41434834807494,0.00199600798403194,1.73727046020804,0.0578842315369262,2.20273838605182,0.0199600798403194,0.0425777777777778,0.333333333333333
2747,"2747_309.24_11.6","Avocadyne 4-acetate_[2747_309.24_11.6]",309.242250141345,11.5596834210526,0.000190722131796495,0.000464136252453451,0.400090144900871,3.71959890758646,3.33335450866435,0.397842146116336,1.11514934949201,0.62532803823426,0.560757210250911,0.157236940049092,-0.677314889145346,-0.834551829194438,"null","Avocadyne 4-acetate","CHEBI:171809",0.115030268897669,-46.2245387818898,25.2092305618308,1,"InChI=1S/C19H34O4/c1-3-4-5-6-7-8-9-10-11-12-13-14-19(23-17(2)21)15-18(22)16-20/h1,18-20,22H,4-16H2,2H3","FHGZOCAZNHYWAL","C19H34O4","[M - H2O + H]+","CC(=O)OC(CCCCCCCCCCCC#C)CC(CO)O","Fatty acids","Fatty alcohols","Fatty acyls",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00100150250438,0.203592814371257,2.00804832225625,0.00998003992015968,1.67131567616219,0.0139720558882236,1.98837963975416,0.0119760479041916,0.0723555555555555,0.0279441117764471
2768,"2768_160.11_0.8","Methyl 4-(diaminomethylideneamino)butanoate_[2768_160.11_0.8]",160.108093625023,0.846332502857143,0.0272444628997007,0.0112033728108856,0.71933729121391,1.56472174940404,1.95065121191521,0.143067424825552,0.903758604628491,0.63093237907338,0.698120466950064,-0.145990616950018,-0.664442703947633,-0.518452086997616,"Methyl 4-(diaminomethylideneamino)butanoate","Methyl 4-(diaminomethylideneamino)butanoate","CHEBI:182394",0.609009578254786,-85.3338268458895,67.5661398551004,1,"InChI=1S/C6H13N3O2/c1-11-5(10)3-2-4-9-6(7)8/h2-4H2,1H3,(H4,7,8,9)","ITPJUJKUKRFQHQ","C6H13N3O2","[M + H]+","COC(=O)CCCN=C(N)N","Amino acids and Peptides","Aminoacids","Small peptides","114.042927432","InChI=1S/C4H6N2O2/c5-2-1-3(6)4(7)8/h3H,1,6H2,(H,7,8)/t3-/m0/s1","BXRLWGXPSRYJDZ-VKHMYHEASA-N","BXRLWGXPSRYJDZ","N#CC[C@H](N)C(=O)O","C4H6N2O2","(2S)-2-azaniumyl-3-cyanopropanoate","http://www.wikidata.org/entity/Q27075129","Amino acids and Peptides","Small peptides","Aminoacids","Shikimates and Phenylpropanoids","Small peptides","Aminoacids","Arabidopsis thaliana","['Eukaryota']","['Archaeplastida']","['Streptophyta']","['Magnoliopsida']","['Brassicales']","['Brassicaceae']","['Camelineae']","['Arabidopsis']","['Arabidopsis thaliana']","nan","309263.0","http://www.wikidata.org/entity/Q158695",6,2.51185070945753,0.00399201596806387,-1.34406227991274,0.920159680638723,2.46432029045072,0.00399201596806387,2.21073218624433,0.0199600798403194,0.0889111111111111,0.161676646706587
2788,"2788_589.48_11.6","NA_[2788_589.48_11.6]",589.482697987932,11.5598696190476,0.0384060214729278,0.108640547533898,0.697739724854318,1.41560067960508,0.964008054271681,0.156306550356247,1.12447323407398,0.754423128464802,0.670912482044164,0.169249320939376,-0.406554189274678,-0.575803510214054,"Diacylglycerol(20:3n6/14:1n5)",NA,NA,0.150054877103307,-7.40138274582213,88.5083765858501,0.99748743718593,"InChI=1S/C37H64O5/c1-3-5-7-9-11-13-15-16-17-18-19-20-22-23-25-27-29-31-36(39)41-34-35(33-38)42-37(40)32-30-28-26-24-21-14-12-10-8-6-4-2/h10-13,16-17,19-20,35,38H,3-9,14-15,18,21-34H2,1-2H3","SKFOPGGYQYBFCU","C37H64O5","[M + H]+","CCCCCC=CCC=CCC=CCCCCCCC(=O)OCC(CO)OC(=O)CCCCCCCC=CCCCC","Fatty acids","Diacylglycerols","Glycerolipids","588.475375148","InChI=1S/C37H64O5/c1-3-4-5-6-7-13-16-19-22-31-33(40-31)24-26-35-36(42-35)27-25-34-32(41-34)23-20-17-14-11-9-8-10-12-15-18-21-30-28-29(2)39-37(30)38/h28-29,31-36H,3-27H2,1-2H3/t29-,31-,32+,33+,34-,35-,36+/m1/s1","KCYRZEFVHDREPK-PVBUPMEXSA-N","KCYRZEFVHDREPK","CCCCCCCCCC[C@H]1O[C@H]1CC[C@H]1O[C@H]1CC[C@H]1O[C@H]1CCCCCCCCCCCCC1=C[C@@H](C)OC1=O","C37H64O5","(2R)-4-[12-[(2S,3R)-3-[2-[(2S,3R)-3-[2-[(2S,3R)-3-decyloxiran-2-yl]ethyl]oxiran-2-yl]ethyl]oxiran-2-yl]dodecyl]-2-methyl-2H-furan-5-one","http://www.wikidata.org/entity/Q105139023","Polyketides","Linear polyketides","Acetogenins","nan","nan","nan","Uvaria chamae","['Eukaryota']","['Archaeplastida']","['Streptophyta']","['Magnoliopsida']","['Magnoliales']","['Annonaceae']","['Uvarieae']","['Uvaria']","['Uvaria chamae']","nan","340656.0","http://www.wikidata.org/entity/Q7903638",4,1.67131567616219,0.0499001996007984,1.07026883177989,0.121756487025948,1.34406227991274,0.0858283433133733,2.13005953432556,0.0339321357285429,0.0628,0.271457085828343
2908,"2908_339.08_2.4","NA_[2908_339.08_2.4]",339.084643893772,2.37989517777778,0.000177728597219318,0.000220093838329993,0.932764405586791,3.75024268690876,3.65739211563266,0.0302280350037874,1.02955620264166,0.573410640711283,0.556949333353548,0.0420225876770484,-0.802359418144707,-0.844382005821755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1932960518294,0.0119760479041916,0,0.674650698602794,0,0.660678642714571,1.57960384992752,0.0738522954091816,0.0525301587301587,0.297405189620758
3047,"3047_165.05_1.2","NA_[3047_165.05_1.2]",165.054534912109,1.24614825909091,0.0249239323901682,0.874677076982897,0.0451581335127499,1.60338343550333,0.0581522550572113,1.34526401674408,0.666140355617768,1.08611493920968,1.63045960216962,-0.586101910053465,0.119176785880162,0.705278695933627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"164.047344116","InChI=1S/C9H8O3/c10-8-4-2-1-3-7(8)5-6-9(11)12/h1-6,10H,(H,11,12)/b6-5+","PMOWTIHVNWZYFI-AATRIKPKSA-N","PMOWTIHVNWZYFI","O=C(O)/C=C/c1ccccc1O","C9H8O3","2-Hydroxycinnamic acid","http://www.wikidata.org/entity/Q7072006","Shikimates and Phenylpropanoids","Phenylpropanoids (C6-C3)","Cinnamic acids and derivatives","Shikimates and Phenylpropanoids","Small peptides","Aminoacids","Brassica rapa","['Eukaryota']","['Archaeplastida']","['Streptophyta']","['Magnoliopsida']","['Brassicales']","['Brassicaceae']","['Brassiceae']","['Brassica']","['Brassica rapa']","nan","833632.0","http://www.wikidata.org/entity/Q3384",6,0,0.708582834331337,0,0.69061876247505,-1.34406227991274,0.958083832335329,-1.41705050316284,0.954091816367265,0.0317301587301587,0.43313373253493
3062,"3062_462.19_1.4","NA_[3062_462.19_1.4]",462.185778449761,1.44682327058824,0.02099798936376,0.0177783426196798,0.988149525883439,1.67782228860081,1.75010872844328,0.00517733339553786,0.977932148861578,0.623078725030695,0.637139013944912,-0.0321937236737636,-0.682513637840356,-0.650319914166592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carbohydrates","Pyrimidine nucleos(t)ides","Nucleosides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.00804832225625,0.0179640718562874,-1.41705050316284,0.952095808383233,1.41705050316284,0.0698602794411178,1.41705050316284,0.0858283433133733,0.0343111111111111,0.718562874251497
3093,"3093_771.5_11.3","NA_[3093_771.5_11.3]",771.501468056127,11.292382,0.00372127838189107,0.0175916126088868,0.345443835886711,2.42930784000349,1.75469434729411,0.46162255247863,1.15028734278909,0.746828725647183,0.649254058413223,0.201994292678625,-0.42115067515437,-0.623144967832996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00100150250438,0.219560878243513,-1.00100150250438,0.920159680638723,-1.00100150250438,0.912175648702595,-0.277371435197549,0.594810379241517,0.0334666666666667,0.656686626746507
3145,"3145_549.57_11.5","NA_[3145_549.57_11.5]",549.572047424316,11.46756905,0.0180571158488274,0.114328506444682,0.346844098654823,1.74335161564857,0.941845469971564,0.459865690362804,0.84544435455774,1.40804314076918,1.66544744568759,-0.242218292405211,0.493691537114619,0.73590982951983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fatty acids","N-acyl amines","Fatty amides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.678642714570858,1.00100150250438,0.261477045908184,-1.00100150250438,0.892215568862275,0,0.514970059880239,0.0285777777777778,0.768463073852295
