"feature_id","feature_id_full","feature_id_full_annotated","feature_mz","feature_rt","sample_Biscutella laevigata_control_NA_vs_sample_Biscutella laevigata_treatment_proximal_p_value","sample_Biscutella laevigata_control_NA_vs_sample_Biscutella laevigata_treatment_proximal_p_value_minus_log10","sample_Biscutella laevigata_control_NA_vs_sample_Biscutella laevigata_treatment_proximal_fold_change","sample_Biscutella laevigata_control_NA_vs_sample_Biscutella laevigata_treatment_proximal_fold_change_log2","sirius_name","sirius_chebiasciiname","sirius_chebiid","sirius_confidencescore","sirius_csi_fingeridscore","sirius_siriusscore","sirius_zodiacscore","sirius_inchi","sirius_inchikey2d","sirius_molecularformula","sirius_adduct","sirius_smiles","canopus_npc_pathway","canopus_npc_class","canopus_npc_superclass","met_annot_structure_exact_mass","met_annot_structure_inchi","met_annot_structure_inchikey","met_annot_short_inchikey","met_annot_structure_smiles","met_annot_structure_molecular_formula","met_annot_structure_nametraditional","met_annot_structure_wikidata","met_annot_structure_taxonomy_npclassifier_01pathway","met_annot_structure_taxonomy_npclassifier_02superclass","met_annot_structure_taxonomy_npclassifier_01pathway_consensus","met_annot_structure_taxonomy_npclassifier_02superclass_consensus","met_annot_structure_taxonomy_npclassifier_03class_consensus","met_annot_organism_name","met_annot_organism_taxonomy_01domain","met_annot_organism_taxonomy_02kingdom","met_annot_organism_taxonomy_03phylum","met_annot_organism_taxonomy_04class","met_annot_organism_taxonomy_05order","met_annot_organism_taxonomy_06family","met_annot_organism_taxonomy_07tribe","met_annot_organism_taxonomy_08genus","met_annot_organism_taxonomy_09species","met_annot_organism_taxonomy_10varietas","met_annot_organism_taxonomy_ottid","met_annot_organism_wikidata","met_annot_score_taxo","sample_Biscutella.laevigata_control_NA","sample_Biscutella.laevigata_control_NA.pval","sample_Biscutella.laevigata_treatment_proximal","sample_Biscutella.laevigata_treatment_proximal.pval","MeanDecreaseAccuracy","MeanDecreaseAccuracy.pval","MeanDecreaseGini","MeanDecreaseGini.pval"
313,"313_535.52_8.9","NA_[313_535.52_8.9]",535.519555954706,8.92581877142857,0.047009599233829,1.32781345124269,0.670971159047462,-0.575677339778507,"Amides, C16-18 and C18-unsatd, N,N''-ethylenebis-",NA,NA,0.19867083250352,-169.862783010273,63.0668000104802,1,"InChI=1S/C34H66N2O2/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-33(37)35-31-32-36-34(38)30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h31-32H,3-30H2,1-2H3,(H,35,37)(H,36,38)","YWBKZXIRMRFEJL","C34H66N2O2","[M + H]+","CCCCCCCCCCCCCCCC(=O)NC=CNC(=O)CCCCCCCCCCCCCCC","Fatty acids","N-acyl amines","Fatty amides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.86626746506986,0,0.872255489021956,0,0.858283433133733,0.006,0.758483033932136
324,"324_520.24_4.4","NA_[324_520.24_4.4]",520.238728332519,4.373966515,0.00215658444255045,2.66623353208529,1.66883720480547,0.73884322655495,"2-[[2-[[2-[(2-amino-3-carboxypropanoyl)amino]-3-(1H-indol-3-yl)propanoyl]amino]-3-hydroxypropanoyl]amino]-3-methylpentanoic acid",NA,NA,0.0870330180008294,-861.420458089093,26.4141006521785,0.990954773869347,"InChI=1S/C24H33N5O8/c1-3-12(2)20(24(36)37)29-23(35)18(11-30)28-22(34)17(27-21(33)15(25)9-19(31)32)8-13-10-26-16-7-5-4-6-14(13)16/h4-7,10,12,15,17-18,20,26,30H,3,8-9,11,25H2,1-2H3,(H,27,33)(H,28,34)(H,29,35)(H,31,32)(H,36,37)","ZJZSCUTVQFNHNB","C24H33N5O8","[M + H]+","CCC(C)C(C(=O)O)NC(=O)C(CO)NC(=O)C(CC1=CNC2=CC=CC=C21)NC(=O)C(CC(=O)O)N","Alkaloids","Dipeptides","Small peptides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41705050316284,0.0239520958083832,1.41705050316284,0.0199600798403194,1.41705050316284,0.0199600798403194,0.0166666666666667,0.305389221556886
383,"383_206.16_2.4","NA_[383_206.16_2.4]",206.157351176026,2.36072363809524,0.00402751575562097,2.39496275194764,1.71640685817652,0.779391570727883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fatty acids","Hydrocarbons","Fatty acyls","205.146664228","InChI=1S/C13H19NO/c1-14-9-5-8-12(14)10-13(15)11-6-3-2-4-7-11/h2-4,6-7,12-13,15H,5,8-10H2,1H3/t12-,13+/m1/s1","HSNKJGULIIPHCI-OLZOCXBDSA-N","HSNKJGULIIPHCI","CN1CCC[C@@H]1C[C@H](O)c1ccccc1","C13H19NO","(+)-Pyrrolallosedamine","http://www.wikidata.org/entity/Q105033145","Alkaloids","Lysine alkaloids","Amino acids and Peptides","Small peptides","Aminoacids","Sedum oryzifolium","['Eukaryota']","['Archaeplastida']","['Streptophyta']","['Magnoliopsida']","['Saxifragales']","['Crassulaceae']","['Unknown']","['Sedum']","['Sedum oryzifolium']","nan","810625.0","http://www.wikidata.org/entity/Q21057882",4,1.00100150250438,0.0878243512974052,1.00100150250438,0.0978043912175649,1.00100150250438,0.103792415169661,0.0113333333333333,0.578842315369261
409,"409_233.17_3.8","NA_[409_233.17_3.8]",233.167695296438,3.75805479473684,0.00899840116773427,2.04583464897334,1.64462876353048,0.717761966053845,"Urea, N-isopropyl-N''-(7-thiaoctyl)-",NA,NA,0.402606303300437,-95.9810791019544,38.2965700561742,1,"InChI=1S/C11H24N2OS/c1-10(2)13-11(14)12-8-6-4-5-7-9-15-3/h10H,4-9H2,1-3H3,(H2,12,13,14)","YWKXGZMBSICNNL","C11H24N2OS","[M + H]+","CC(C)NC(=O)NCCCCCCSC","Fatty acids","Piperidine alkaloids","Fatty acyls",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.846307385229541,0,0.846307385229541,0,0.828343313373254,0.014,0.409181636726547
424,"424_333.17_3","NA_[424_333.17_3]",333.166540848581,3.04495505263158,0.00511510751455944,2.29114523341044,0.627382771084494,-0.672582183831843,"null",NA,NA,0.465416069019919,-203.470445260051,17.6889531630598,0.0633165829145729,"InChI=1S/C14H26N2O8/c1-5-4-13(19,20)14(21)12(22-5)23-11-9(18)6(15-2)8(17)7(16-3)10(11)24-14/h5-12,15-21H,4H2,1-3H3","JEBSYFSDBYNEEU","C14H26N2O8","[M - H2O + H]+","CC1CC(C2(C(O1)OC3C(C(C(C(C3O2)NC)O)NC)O)O)(O)O","Carbohydrates","Aminosugars","Aminosugars and aminoglycosides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00100150250438,0.117764471057884,1.00100150250438,0.117764471057884,1.00100150250438,0.129740518962076,0.014,0.369261477045908
449,"449_121.03_1.8","salicylic acid_[449_121.03_1.8]",121.028579950333,1.78797306875,0.0237208897251989,1.624869025447,1.64277896152016,0.716138376470945,"Domerine","salicylic acid","CHEBI:16914",0.429216274714076,-19.1396717297245,51.6263064106288,1,"InChI=1S/C7H6O3/c8-6-4-2-1-3-5(6)7(9)10/h1-4,8H,(H,9,10)","YGSDEFSMJLZEOE","C7H6O3","[M - H2O + H]+","C1=CC=C(C(=C1)C(=O)O)O","Shikimates and Phenylpropanoids","Simple phenolic acids","Phenolic acids (C6-C1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00100150250438,0.0798403193612774,1.00100150250438,0.0678642714570858,1.00100150250438,0.0798403193612774,0.014,0.131736526946108
450,"450_154.12_5.5","NA_[450_154.12_5.5]",154.122789700826,5.46475950416667,0.033498875131112,1.47496977602444,1.54377730518447,0.626464654239564,"1-prop-2-enylazepan-2-one",NA,NA,0.293329366199257,-82.8760842218448,50.1714385077538,1,"InChI=1S/C9H15NO/c1-2-7-10-8-5-3-4-6-9(10)11/h2H,1,3-8H2","SDPNMKBPWRAPHY","C9H15NO","[M + H]+","C=CCN1CCCCCC1=O","Alkaloids","Piperidine alkaloids","Lysine alkaloids","224.177630008","InChI=1S/C14H24O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14(15)16/h10-13H,2-9H2,1H3,(H,15,16)/b11-10+,13-12+","WNLVXSRACLAFOL-AQASXUMVSA-N","WNLVXSRACLAFOL","CCCCCCCCC/C=C/C=C/C(=O)O","C14H24O2","2E,4E-tetradecadienoic acid","http://www.wikidata.org/entity/Q76296946","Fatty acids","Fatty Acids and Conjugates","Fatty acids","Fatty Acids and Conjugates","Oxo fatty acids","Arabidopsis thaliana","['Eukaryota']","['Archaeplastida']","['Streptophyta']","['Magnoliopsida']","['Brassicales']","['Brassicaceae']","['Camelineae']","['Arabidopsis']","['Arabidopsis thaliana']","nan","309263.0","http://www.wikidata.org/entity/Q158695",6,0,0.880239520958084,0,0.888223552894212,0,0.868263473053892,0.00866666666666667,0.578842315369261
480,"480_170.1_5.5","molinate_[480_170.1_5.5]",170.099759419759,5.45807401666667,0.0483288086146086,1.31579391080937,1.51797528598782,0.602148302562957,"Sakkimol","molinate","CHEBI:6964",0.21201682895138,-125.80231137095,70.1108973032567,1,"InChI=1S/C9H17NOS/c1-2-12-9(11)10-7-5-3-4-6-8-10/h2-8H2,1H3","DEDOPGXGGQYYMW","C9H17NOS","[M - H2O + H]+","CCSC(=O)N1CCCCCC1","Alkaloids","Piperidine alkaloids","Lysine alkaloids","294.21949482","InChI=1S/C18H30O3/c1-2-3-4-5-6-7-8-9-10-11-12-14-17(19)15-13-16-18(20)21/h10-12,14H,2-9,13,15-16H2,1H3,(H,20,21)/b11-10+,14-12+","YVWMHFYOIJMUMN-CYZWUHAYSA-N","YVWMHFYOIJMUMN","CCCCCCCCC/C=C/C=C/C(=O)CCCC(=O)O","C18H30O3","Macaene","http://www.wikidata.org/entity/Q27254281","Fatty acids","Fatty Acids and Conjugates","Fatty acids","Fatty Acids and Conjugates","Oxo fatty acids","Lepidium meyenii","['Eukaryota']","['Archaeplastida']","['Streptophyta']","['Magnoliopsida']","['Brassicales']","['Brassicaceae']","['Lepidieae']","['Lepidium']","['Lepidium meyenii']","nan","681784.0","http://www.wikidata.org/entity/Q795158",6,0,0.842315369261477,0,0.854291417165669,0,0.828343313373254,0.006,0.776447105788423
485,"485_218.14_4.3","NA_[485_218.14_4.3]",218.137460232332,4.3188351375,0.0432053046368814,1.36446292834494,1.59167732534039,0.670547893472823,"null",NA,NA,0.0363566202008155,-311.863026175957,91.6324420902065,1,"InChI=1S/C9H17N5/c1-3-11-8-6-13-14-9(12-4-2)7(8)5-10/h6H,3-5,10H2,1-2H3,(H2,11,12,14)","WIUJUMUCLHTPHM","C9H17N5","[M + Na]+","CCNC1=CN=NC(=C1CN)NCC","Alkaloids","Piperidine alkaloids","Lysine alkaloids","217.1215121","InChI=1S/C12H15N3O/c1-9-11(13-2)12(16)15(14(9)3)10-7-5-4-6-8-10/h4-8,13H,1-3H3","JILCEWWZTBBOFS-UHFFFAOYSA-N","JILCEWWZTBBOFS","CNc1c(C)n(C)n(-c2ccccc2)c1=O","C12H15N3O","Noramidopyrine","http://www.wikidata.org/entity/Q27140411","Alkaloids","Tryptophan alkaloids","Alkaloids","Fatty acyls","Hydrocarbons","Euglena gracilis","['Eukaryota']","['Unknown']","['Euglenida']","['Euglenophyceae']","['Unknown']","['Euglenaceae']","['Unknown']","['Euglena']","['Euglena gracilis']","nan","1073327.0","http://www.wikidata.org/entity/Q309852",1,0,0.822355289421158,0,0.816367265469062,0,0.792415169660679,0,1
526,"526_246.15_5.1","NA_[526_246.15_5.1]",246.151472183073,5.14256911428572,0.0209612451738527,1.67858292225744,0.640005336619265,-0.643844159959022,"null",NA,NA,0.0542927136951479,-175.689793612978,53.6617588793762,1,"InChI=1S/C12H25NO3S/c1-12(14)13-10-8-6-4-3-5-7-9-11-17(2,15)16/h3-11H2,1-2H3,(H,13,14)","IPZVVWAJUDWCPP","C12H25NO3S","[M - H2O + H]+","CC(=O)NCCCCCCCCCS(=O)(=O)C","Amino acids and Peptides","Amino fatty acids","Fatty Acids and Conjugates","245.141578848","InChI=1S/C15H19NO2/c1-16-12-7-8-13(16)10-14(9-12)18-15(17)11-5-3-2-4-6-11/h2-6,12-14H,7-10H2,1H3/t12-,13+,14-","XQJMXPAEFMWDOZ-BTTYYORXSA-N","XQJMXPAEFMWDOZ","CN1[C@@H]2CC[C@H]1C[C@H](OC(=O)c1ccccc1)C2","C15H19NO2","nan","http://www.wikidata.org/entity/Q105339758","Alkaloids","Ornithine alkaloids","Alkaloids","Tryptophan alkaloids","Simple indole alkaloids","Bruguiera exaristata","['Eukaryota']","['Archaeplastida']","['Streptophyta']","['Magnoliopsida']","['Malpighiales']","['Rhizophoraceae']","['Unknown']","['Bruguiera']","['Bruguiera exaristata']","nan","867706.0","http://www.wikidata.org/entity/Q4141635",4,0,0.880239520958084,0,0.88622754491018,0,0.868263473053892,0.0226666666666667,0.111776447105788
527,"527_295.13_2.3","gamma-glutamylphenylalanine_[527_295.13_2.3]",295.128527189556,2.34016375789474,0.0245968883469019,1.6091198302643,1.63844329640438,0.712325744646452,"gamma-GLU-PHE","gamma-glutamylphenylalanine","CHEBI:82966",0.279677736695637,-25.2861422160194,68.2421818379658,1,"InChI=1S/C14H18N2O5/c15-10(13(18)19)6-7-12(17)16-11(14(20)21)8-9-4-2-1-3-5-9/h1-5,10-11H,6-8,15H2,(H,16,17)(H,18,19)(H,20,21)","XHHOHZPNYFQJKL","C14H18N2O5","[M + H]+","C1=CC=C(C=C1)CC(C(=O)O)NC(=O)CCC(C(=O)O)N","Amino acids and Peptides","Dipeptides","Small peptides","294.121571676","InChI=1S/C14H18N2O5/c15-10(13(18)19)6-7-12(17)16-11(14(20)21)8-9-4-2-1-3-5-9/h1-5,10-11H,6-8,15H2,(H,16,17)(H,18,19)(H,20,21)/t10-,11-/m0/s1","XHHOHZPNYFQJKL-QWRGUYRKSA-N","XHHOHZPNYFQJKL","N[C@@H](CCC(=O)N[C@@H](Cc1ccccc1)C(=O)O)C(=O)O","C14H18N2O5","gamma-Glutamylphenylalanine","http://www.wikidata.org/entity/Q27161779","Amino acids and Peptides","Small peptides","Amino acids and Peptides","Small peptides","Dipeptides","Brassica napus","['Eukaryota']","['Archaeplastida']","['Streptophyta']","['Magnoliopsida']","['Brassicales']","['Brassicaceae']","['Brassiceae']","['Brassica']","['Brassica napus']","nan","309234.0","http://www.wikidata.org/entity/Q177932",6,1.00100150250438,0.117764471057884,1.00100150250438,0.117764471057884,1.00100150250438,0.127744510978044,0.006,0.828343313373254
547,"547_925.53_9.3","NA_[547_925.53_9.3]",925.533704485212,9.25190274285714,0.0146303186345737,1.83474621524651,1.48895911689358,0.574304141653641,"null",NA,NA,NA,-139.151608520873,15.3744930104127,0.021608040201005,"InChI=1S/C44H88O13P2/c1-5-39(3)31-27-23-19-17-15-13-11-9-7-8-10-12-14-16-18-20-26-30-34-44(47)57-42(38-56-59(51,52)55-36-41(45)35-54-58(48,49)50)37-53-43(46)33-29-25-22-21-24-28-32-40(4)6-2/h39-42,45H,5-38H2,1-4H3,(H,51,52)(H2,48,49,50)","FNYGADWBQIZXJR","C44H88O13P2","[M + K]+","CCC(C)CCCCCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCC(C)CC)COP(=O)(O)OCC(COP(=O)(O)O)O","Fatty acids","Glycerophosphoinositol phosphates","Glycerophospholipids",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.87624750499002,0,0.880239520958084,0,0.860279441117764,0.02,0.161676646706587
617,"617_277.22_11.8","NA_[617_277.22_11.8]",277.215955462694,11.7935447619048,0.00633209258462747,2.1984527437309,1.60814698352749,0.685399273877033,"ACMC-20lrpq",NA,NA,0.189625594982161,-18.0736691098772,130.878633866321,1,"InChI=1S/C18H30O3/c1-2-3-4-5-6-8-11-14-17(19)15-12-9-7-10-13-16-18(20)21/h3-4,6,8,11,14,17,19H,2,5,7,9-10,12-13,15-16H2,1H3,(H,20,21)","RIGGEAZDTKMXSI","C18H30O3","[M - H2O + H]+","CCC=CCC=CC=CC(CCCCCCCC(=O)O)O","Fatty acids","Other Octadecanoids","Octadecanoids","138.104465068","InChI=1S/C9H14O/c1-2-3-4-6-9-7-5-8-10-9/h5,7-8H,2-4,6H2,1H3","YVBAUDVGOFCUSG-UHFFFAOYSA-N","YVBAUDVGOFCUSG","CCCCCc1ccco1","C9H14O","2-Pentylfuran","http://www.wikidata.org/entity/Q27161382","Polyketides","Cyclic polyketides","Polyketides","Cyclic polyketides","Furans","Eruca sativa","['Eukaryota']","['Archaeplastida']","['Streptophyta']","['Magnoliopsida']","['Brassicales']","['Brassicaceae']","['Brassiceae']","['Eruca']","['Eruca vesicaria']","nan","1098252.0","http://www.wikidata.org/entity/Q25694275",6,0,0.88622754491018,0,0.868263473053892,0,0.86626746506986,0.0113333333333333,0.572854291417166
639,"639_795.5_11.1","NA_[639_795.5_11.1]",795.499582391036,11.1083311578947,0.0491658916114414,1.30833608060604,0.706004671103543,-0.502250366127983,"null",NA,NA,0.0514744409024928,-176.393405632611,19.1909818230835,0.864321608040201,"InChI=1S/C47H72O11/c1-2-38(48)34-35-43(53)30-22-21-29-42(52)32-23-31-41(51)28-20-19-27-40(50)26-16-12-9-7-5-3-4-6-8-11-15-24-39(49)25-17-13-10-14-18-33-44(54)47(58)45(55)36-37-46(56)57/h1,16,26,34-35,38,40-45,47-48,50-55,58H,3-15,17-19,21-22,24-25,27,29-30,32-33H2,(H,56,57)","YINBTZARCUUZAE","C47H72O11","[M - H2O + H]+","C#CC(C=CC(CCCCC(CC#CC(C#CCCC(C=CCCCCCCCCCCCC(=O)CCCCCCCC(C(C(C#CC(=O)O)O)O)O)O)O)O)O)O","Polyketides","Polyene macrolides","Macrolides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.910179640718563,0,0.914171656686627,0,0.908183632734531,0.00333333333333333,0.830339321357285
662,"662_499.11_0.7","bis-gamma-glutamylcystine_[662_499.11_0.7]",499.114695499139,0.652713445263158,0.0104139193119879,1.98238579160119,0.634579996055808,-0.656126051170342,"gamma-Glu-cys disulfide","bis-gamma-glutamylcystine","CHEBI:17257",0.307588842208775,-470.41542628243,83.1705600361808,0,"InChI=1S/C16H26N4O10S2/c17-7(13(23)24)1-3-11(21)19-9(15(27)28)5-31-32-6-10(16(29)30)20-12(22)4-2-8(18)14(25)26/h7-10H,1-6,17-18H2,(H,19,21)(H,20,22)(H,23,24)(H,25,26)(H,27,28)(H,29,30)","GOZJYXJJQVGDOJ","C16H26N4O10S2","[M + H]+","C(CC(=O)NC(CSSCC(C(=O)O)NC(=O)CCC(C(=O)O)N)C(=O)O)C(C(=O)O)N","Amino acids and Peptides","Tripeptides","Small peptides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.860279441117764,0,0.87624750499002,0,0.850299401197605,0,1
667,"667_928.6_10.8","NA_[667_928.6_10.8]",928.599381296258,10.7796205263158,0.00108329241646832,2.96525429709858,0.603887916690778,-0.727647288780105,"1-Deoxy-gla-27",NA,NA,NA,-624.386297226979,131.051648687454,1,"InChI=1S/C48H92NO11P/c1-4-7-10-13-16-19-21-24-27-30-33-36-45(52)58-41(35-32-29-26-23-18-15-12-9-6-3)38-44(51)49-42-40-57-43(39-50)48(60-61(54,55)56)47(42)59-46(53)37-34-31-28-25-22-20-17-14-11-8-5-2/h41-43,47-48,50H,4-40H2,1-3H3,(H,49,51)(H2,54,55,56)","DAJVWAYAPWDUTO","C48H92NO11P","[M + K]+","CCCCCCCCCCCCCC(=O)OC1C(COC(C1OP(=O)(O)O)CO)NC(=O)CC(CCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC","Fatty acids","Glycerophosphoethanolamines","Glycerophospholipids",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00100150250438,0.109780439121756,1.00100150250438,0.103792415169661,1.00100150250438,0.115768463073852,0.0146666666666667,0.333333333333333
678,"678_550.39_8.9","NA_[678_550.39_8.9]",550.386354447031,8.89647841875,0.0392080525440009,1.40662472848272,1.59132316629196,0.670226848278953,"Butenoyl PAF",NA,NA,0.33185278497534,-14.9457218754006,3037.46006242864,1,"InChI=1S/C28H56NO7P/c1-6-8-9-10-11-12-13-14-15-16-17-18-19-20-23-33-25-27(36-28(30)21-7-2)26-35-37(31,32)34-24-22-29(3,4)5/h7,21,27H,6,8-20,22-26H2,1-5H3/p+1","SRZBVCCSIMMDOV","C28H56NO7P","[M + H]+","CCCCCCCCCCCCCCCCOCC(COP(=O)(O)OCC[N+](C)(C)C)OC(=O)C=CC","Fatty acids","Glycerophosphocholines","Glycerophospholipids",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00100150250438,0.121756487025948,1.00100150250438,0.13373253493014,1.00100150250438,0.137724550898204,0.0113333333333333,0.421157684630739
729,"729_363.23_4.7","NA_[729_363.23_4.7]",363.23140335083,4.728234875,0.0217567238153848,1.66240650125425,1.61240964579866,0.689218318855007,"null",NA,NA,0.331761551954411,-61.2878722805374,11.8193364587019,0.973366834170854,"InChI=1S/C20H36O3/c1-4-5-6-7-8-10-13-16-19(22-2)17-14-11-9-12-15-18-20(21)23-3/h8,10,13,16,19H,4-7,9,11-12,14-15,17-18H2,1-3H3","TTYSQURQVGCMHK","C20H36O3","[M + K]+","CCCCCC=CC=CC(CCCCCCCC(=O)OC)OC","Fatty acids","Wax monoesters","Fatty esters",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00100150250438,0.12375249500998,1.00100150250438,0.12375249500998,1.00100150250438,0.13373253493014,0.0113333333333333,0.437125748502994
732,"732_242.25_8.7","NA_[732_242.25_8.7]",242.247590943073,8.728136668,0.0212766236637041,1.67209728805744,1.53549776775948,0.618706414987402,"Pentadecanamide",NA,NA,0.953642366056591,-5.23390303869752,20.5479702219273,1,"InChI=1S/C15H31NO/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15(16)17/h2-14H2,1H3,(H2,16,17)","RQGCQWARLQDMCZ","C15H31NO","[M + H]+","CCCCCCCCCCCCCCC(=O)N","Fatty acids","Primary amides","Fatty amides","241.240564612","InChI=1S/C15H31NO/c1-14(2)12-10-8-6-4-3-5-7-9-11-13-15(16)17/h14H,3-13H2,1-2H3,(H2,16,17)","ZMLQVXILYPDTDA-UHFFFAOYSA-N","ZMLQVXILYPDTDA","CC(C)CCCCCCCCCCCC(N)=O","C15H31NO","13-Methyltetradecanamide","http://www.wikidata.org/entity/Q82494744","Fatty acids","Fatty amides","Fatty acids","Fatty amides","Primary amides","Bacillus pumilus","['Bacteria']","['Unknown']","['Firmicutes']","['Bacilli']","['Bacillales']","['Bacillaceae']","['Unknown']","['Bacillus']","['Bacillus pumilus']","nan","37567.0","http://www.wikidata.org/entity/Q4838979",0,0,0.86626746506986,0,0.864271457085828,0,0.850299401197605,0.00866666666666667,0.70059880239521
742,"742_343.12_0.6","NA_[742_343.12_0.6]",343.123547363574,0.645023166,0.0239803435846036,1.62014459872556,0.687683496053579,-0.540183372600088,"Finetose",NA,NA,0.218763478764053,-10.0840287476659,79.4606613103124,1,"InChI=1S/C12H22O11/c13-1-3-5(15)6(16)9(19)12(22-3)23-10-4(2-14)21-11(20)8(18)7(10)17/h3-20H,1-2H2","GUBGYTABKSRVRQ","C12H22O11","[M + H]+","C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O)O","Carbohydrates","Disaccharides","Saccharides","342.116211524","InChI=1S/C12H22O11/c13-1-4-6(16)8(18)9(19)11(21-4)23-12(3-15)10(20)7(17)5(2-14)22-12/h4-11,13-20H,1-3H2/t4-,5-,6-,7-,8+,9-,10+,11-,12+/m1/s1","CZMRCDWAGMRECN-UGDNZRGBSA-N","CZMRCDWAGMRECN","OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O","C12H22O11","Sucrose","http://www.wikidata.org/entity/Q4027534","Carbohydrates","Saccharides","Carbohydrates","Saccharides","Monosaccharides","Raphanus sativus","['Eukaryota']","['Archaeplastida']","['Streptophyta']","['Magnoliopsida']","['Brassicales']","['Brassicaceae']","['Brassiceae']","['Raphanus']","['Raphanus sativus']","nan","359073.0","http://www.wikidata.org/entity/Q7224565",6,0,0.860279441117764,0,0.860279441117764,0,0.854291417165669,0.006,0.726546906187625
744,"744_309.24_11.2","NA_[744_309.24_11.2]",309.242391968021,11.17729185,0.0159885490436198,1.79619094656903,0.666640545381433,-0.585019029401616,"6alpha-Triol",NA,NA,0.192318301291145,-58.5154710795637,55.1475308345467,1,"InChI=1S/C19H32O3/c1-18-7-5-11(20)9-15(18)16(21)10-12-13-3-4-17(22)19(13,2)8-6-14(12)18/h11-17,20-22H,3-10H2,1-2H3","OFAZPSYXUKIJIK","C19H32O3","[M + H]+","CC12CCC3C(C1CCC2O)CC(C4C3(CCC(C4)O)C)O","Terpenoids","Androstane steroids","Steroids",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.862275449101796,0,0.862275449101796,0,0.850299401197605,0,1
747,"747_240.08_3.8","NA_[747_240.08_3.8]",240.082172012449,3.758876235,0.0287690184427234,1.54107495535614,1.57466250739874,0.655042653326066,"N,N-Diethyl-3,6-difluorophthalamicacid",NA,NA,0.0194211313289884,-405.47210107325,0.978090565428683,0.629145728643216,"InChI=1S/C12H13F2NO3/c1-3-15(4-2)11(16)9-7(13)5-6-8(14)10(9)12(17)18/h5-6H,3-4H2,1-2H3,(H,17,18)","DYPGXWRGWRATMM","C12H13F2NO3","[M - H2O + H]+","CCN(CC)C(=O)C1=C(C=CC(=C1C(=O)O)F)F","Alkaloids","Simple amide alkaloids","Pseudoalkaloids",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00100150250438,0.155688622754491,1.00100150250438,0.145708582834331,1.00100150250438,0.163672654690619,0.0113333333333333,0.457085828343313
