"feature_id_full","feature_id","feature_mz","feature_rt","sirius_molecularformula"
"1670_491.12_3.8",1670,491.117902187224,3.75399096,"C23H22O12"
"1671_492.24_3.1",1671,492.24392900042,3.10564184090909,"C22H31N9O3"
"1672_441.17_2.5",1672,441.173550551977,2.46025656875,NA
"1673_551.14_3",1673,551.140186413616,3.02290637142857,"C25H26O14"
"1674_305.06_1",1674,305.063090136758,0.961063664666667,NA
"1675_627.37_9.5",1675,627.370949366457,9.51250189333334,NA
"1676_772.27_5.3",1676,772.265707070487,5.34369945,"C29H51NO20"
"1677_144.08_2.3",1677,144.080807076168,2.25790736086957,"C10H11NO"
"1678_490.23_3.5",1678,490.227747902038,3.52175114666667,"C18H37N5O8"
"1679_434.17_2.6",1679,434.166159623334,2.55499750714286,"C18H27NO11"
"168_714.55_11.4",168,714.551344677758,11.4459623809524,"C40H75NO9"
"1680_360.17_2.7",1680,360.165902244931,2.65975261333333,"C16H25NO8"
"1681_353.09_2.3",1681,353.086522988997,2.2814742,"C16H18O10"
"1682_386.14_2.3",1682,386.144400534806,2.29746215625,"C18H21N5O6"
"1683_420.22_4.7",1683,420.222877254928,4.65867368823529,"C20H29N5O5"
"1684_471.09_3.4",1684,471.089757746248,3.35302864090909,"C21H20O11"
"1685_420.13_1.7",1685,420.126510280625,1.70653368666667,NA
"1686_395.2_3.9",1686,395.204246307169,3.8813616882353,"C19H32O7"
"1687_747.19_4.3",1687,747.188852380823,4.34706395555556,"C36H36O16"
"1688_730.25_4.8",1688,730.254890941438,4.81872195,"C31H38F3N5O12"
"1689_632.22_3.4",1689,632.217846374512,3.41296708,"C35H35N3O6"
"169_520.34_7.5",169,520.339361055692,7.49051546,"C26H50NO7P"
"1690_306.1_2.3",1690,306.097144569669,2.26441319375,"C15H15NO6"
"1691_404.16_3.1",1691,404.155320986932,3.05445192631579,"C18H21N5O6"
"1692_575.16_3.7",1692,575.158358361986,3.73000918888889,"C22H32O16"
"1693_305.13_0.7",1693,305.133443724803,0.675080725,"C12H22N2O8"
"1694_499.14_2.5",1694,499.142830782845,2.5315150125,NA
"1695_716.52_10.4",1695,716.522661889801,10.3716409545455,"C39H74NO8P"
"1696_365.12_2.7",1696,365.121601346074,2.66035915714286,"C16H22O8"
"1697_725.23_3.1",1697,725.227117483956,3.1458996,"C33H40O18"
"1698_655.4_10.3",1698,655.401083750784,10.2735742222222,NA
"1699_568.28_3.2",1699,568.275647142198,3.17189377333333,"C29H39N5O8"
"17_254.25_8.5",17,254.247854786262,8.47093273043478,"C16H33NO2"
"170_342.26_4.2",170,342.26389412258,4.20478486086957,"C19H37NO5"
"1700_711.21_3.1",1700,711.210777646019,3.14106004285714,"C32H38O18"
"1701_709.19_4.1",1701,709.194569916608,4.10351025833333,NA
"1702_593.22_3.1",1702,593.220316414606,3.120597225,"C27H38O13"
"1703_643.34_9.6",1703,643.342797619048,9.59333473,NA
"1704_449.11_3",1704,449.107790314806,2.97087624545455,"C21H20O11"
"1705_485.13_2",1705,485.1267774317,2.0163904,NA
"1706_581.15_2.8",1706,581.150326635431,2.79183241052632,"C26H28O15"
"1707_287.05_3.1",1707,287.054636462617,3.1191698,"C15H10O6"
"1708_418.28_3.6",1708,418.279991860733,3.64040316666667,"C21H39NO7"
"1709_662.23_3.6",1709,662.227568611266,3.56523957777778,"C36H37N3O7"
"171_675.19_2.4",171,675.190410227492,2.36641896666667,"C30H36O16"
"1710_462.23_3",1710,462.233690070171,2.9572737625,NA
"1711_424.23_3.3",1711,424.2326200604,3.28881813076923,"C18H29N7O5"
"1712_339.11_3.2",1712,339.107150041241,3.20181440666667,"C16H20O9"
"1713_122.1_1.9",1713,122.096601207635,1.87066187391304,"C8H11N"
"1714_613.2_2.8",1714,613.201717423804,2.81104693333333,NA
"1715_580.41_9.1",1715,580.40556803593,9.10940437857143,"C28H55N5O6"
"1716_316.18_2.5",1716,316.175525281061,2.54577700909091,NA
"1717_757.22_2.8",1717,757.21831835157,2.78740520769231,"C33H40O20"
"1718_744.27_4.7",1718,744.270526859977,4.67597861,"C31H47NO18"
"1719_388.2_2.6",1719,388.197350652786,2.64687825333333,"C19H25N5O4"
"172_736.53_11.4",172,736.533647651397,11.4182486875,NA
"1720_408.22_2.8",1720,408.223176605386,2.79058378,"C18H33NO9"
"1721_180.09_2.5",1721,180.086963599235,2.54491113809524,NA
"1722_411.2_3.2",1722,411.198895372952,3.20624146190476,"C19H32O8"
"1723_411.16_2.6",1723,411.162726085737,2.61802335714286,NA
"1724_436.23_3.9",1724,436.233906409854,3.90834569285714,"C23H35NO8"
"1725_458.77_0.6",1725,458.770279986669,0.562984048,NA
"1726_274.87_0.6",1726,274.873332957273,0.561493636,NA
"1727_529.09_3.5",1727,529.09463419156,3.46598126,NA
"1728_737.17_4.7",1728,737.168570341887,4.73284272222222,NA
"1729_453.14_1.9",1729,453.138664366274,1.88807832142857,"C21H24O11"
"173_177.05_2.5",173,177.054663772662,2.54176207391304,"C10H10O4"
"1730_637.17_3.6",1730,637.174200948079,3.64935648,NA
"1731_431.17_3.2",1731,431.167134880297,3.22068094666667,NA
"1732_457.24_3.4",1732,457.239765034096,3.41187501764706,"C21H38O9"
"1733_180.09_2.7",1733,180.087047490067,2.74685881904762,"C6H13NO5"
"1734_588.27_3.1",1734,588.26512766602,3.0995103,"C23H39N7O12"
"1735_577.13_3.1",1735,577.134217263644,3.09742040714286,"C30H26O13"
"1736_621.18_3.7",1736,621.180663665287,3.67275738,"C29H32O15"
"1737_587.38_9.6",1737,587.378008118214,9.60164364444444,"C31H54O10"
"1738_361.16_3.9",1738,361.16431433057,3.89279556428571,"C20H24O6"
"1739_343.12_1.6",1739,343.123118073559,1.5764723,"C12H22O11"
"174_937.59_11.7",174,937.585280502182,11.6787886956522,"C59H78N4O7"
"1740_371.21_3",1740,371.205956576163,3.02360994210526,"C19H30O7"
"1741_650.45_10.3",1741,650.446025848389,10.295871125,"C37H61N3O5"
"1742_542.73_0.6",1742,542.731529686337,0.563729177333333,NA
"1743_702.26_4.4",1743,702.25985826251,4.38260893333333,"C26H46N7O11P"
"1744_291.09_2",1744,291.085781744094,1.98932277333333,"C15H14O6"
"1745_725.21_4.4",1745,725.207174013175,4.400297625,"C36H36O16"
"1746_309.1_2.6",1746,309.096916927762,2.57243482,NA
"1747_309.1_3.1",1747,309.096476010448,3.11302960588235,"C15H18O8"
"1748_806.54_11.1",1748,806.53983163985,11.1390996666667,"C45H75NO11"
"1749_343.12_1.5",1749,343.123051243461,1.51060945909091,"C12H22O11"
"175_496.34_7.9",175,496.339694625771,7.8673731826087,"C24H50NO7P"
"1750_425.09_2.9",1750,425.087011682144,2.92707185,"C22H18O10"
"1751_335.26_11.6",1751,335.257819988005,11.6321173333333,"C21H36O4"
"1752_393.12_5.3",1752,393.11783845451,5.33541984444444,"C19H20O9"
"1753_554.22_3.3",1753,554.223506963821,3.30280831333333,"C25H38N3O10P"
"1754_413.21_3.5",1754,413.213774090256,3.5192662,NA
"1755_408.22_3.2",1755,408.222697806653,3.24724382,"C18H35NO10"
"1756_457.24_3.3",1756,457.240184346835,3.32689933125,"C21H38O9"
"1757_522.29_4",1757,522.290728911074,4.0265772875,"C25H39N5O7"
"1758_309.1_3.5",1758,309.096394842165,3.47797601333333,"C15H18O8"
"1759_474.23_4",1759,474.234058440678,4.04341638571429,"C21H33N5O6"
"176_393.19_3.5",176,393.18770052975,3.49265274761905,NA
"1760_450.14_2.8",1760,450.137287968594,2.782739425,NA
"1761_351.11_4.1",1761,351.107188942319,4.06721109,"C17H20O9"
"1762_688.24_4",1762,688.244283320244,4.04199967777778,"C26H43N5O14"
"1763_622.42_9.6",1763,622.415016220918,9.57128647333333,NA
"1764_371.17_3.2",1764,371.167737771493,3.21793674666667,"C14H22N6O6"
"1765_632.31_4.1",1765,632.306544294261,4.13928214666667,"C33H45NO11"
"1766_454.24_3.2",1766,454.242618323086,3.22353692142857,"C23H37NO9"
"1767_351.11_4.2",1767,351.107125418527,4.1909314125,"C17H20O9"
"1768_523.11_2.9",1768,523.108596010561,2.88956022222222,"C23H22O14"
"1769_690.26_3.6",1769,690.260177612305,3.551679575,"C34H41N3O11"
"177_289.09_0.6",177,289.091569389707,0.642145659090909,"C12H16O8"
"1770_359.15_4.1",1770,359.148393609789,4.124595175,"C20H22O6"
"1771_291.08_1.3",1771,291.083708895239,1.34797398125,NA
"1772_611.25_4.2",1772,611.246414631714,4.19013181538462,"C31H40O11"
"1773_611.16_3.2",1773,611.16077428466,3.1911588,"C27H30O16"
"1774_669.38_10",1774,669.381464971689,10.0430808785714,NA
"1775_595.17_3.5",1775,595.165744732341,3.45710268235294,"C27H30O15"
"1776_581.24_3.9",1776,581.235272247228,3.85625307692308,NA
"1777_353.09_2.6",1777,353.086125464326,2.57728803529412,"C16H16O9"
"1778_611.16_2.8",1778,611.161304465856,2.82902020952381,"C27H30O16"
"1779_457.26_6.7",1779,457.256341977671,6.67140055,NA
"178_537.3_7.5",178,537.303273327078,7.49607420434783,NA
"1780_293.1_3.6",1780,293.101827779757,3.57547737857143,"C15H18O7"
"1781_370.11_2.3",1781,370.113255905878,2.287906735,"C16H21NO10"
"1782_331.15_3.3",1782,331.15385779556,3.27866603571429,"C19H24O6"
"1783_389.22_2.5",1783,389.217406148213,2.53889052222222,"C19H34O9"
"1784_225.15_3.1",1784,225.148400420545,3.09851670869565,"C13H20O3"
"1785_380.19_2.9",1785,380.191665470385,2.86753868823529,"C16H29NO9"
"1786_227.09_2.4",1786,227.091292831325,2.43190562173913,"C11H14O5"
"1787_332.13_2.1",1787,332.133744971732,2.098321025,"C14H21NO8"
"1788_497.2_3.3",1788,497.199094509549,3.30736966666667,NA
"1789_660.25_3.5",1789,660.249177593655,3.48070678333333,"C26H33N11O10"
"179_270.28_9.4",179,270.278804886092,9.43962692608695,"C17H35NO"
"1790_417.12_3.8",1790,417.11614634196,3.75429644,NA
"1791_492.24_3.3",1791,492.244095658859,3.31446288571429,"C27H42BrNO2"
"1792_404.83_0.6",1792,404.828032803409,0.554170079333333,NA
"1793_335.07_0.7",1793,335.074113257817,0.744461958571428,NA
"1794_187.06_3.9",1794,187.059889553063,3.93920938888889,"C8H12O6"
"1795_504.28_3.9",1795,504.280227089534,3.9373799,"C24H41NO10"
"1796_307.12_3",1796,307.115245819092,3.0165886368421,NA
"1797_545.2_3.4",1797,545.198681391963,3.43665198666667,NA
"1798_359.15_2.8",1798,359.14712825308,2.7833372,"C16H18N6O4"
"1799_282.16_2.5",1799,282.155138757769,2.45299136818182,"C11H23NO7"
"18_344.13_2.4",18,344.134458942326,2.37673295909091,"C15H21NO8"
"180_202.06_0.6",180,202.059734853109,0.580176263333333,NA
"1800_462.31_4",1800,462.305961705861,3.99634856,"C24H39N5O4"
"1801_461.24_3.7",1801,461.238156743579,3.72482776875,"C22H38O11"
"1802_811.5_11.1",1802,811.49551833622,11.1396625625,NA
"1803_650.45_9.5",1803,650.446863155789,9.53426481333333,"C34H61N5O8"
"1804_341.09_2.1",1804,341.086574777331,2.11557891904762,"C15H16O9"
"1805_603.13_3.1",1805,603.132408386156,3.06702286923077,"C26H28O15"
"1806_386.18_4.1",1806,386.18114837673,4.07099878125,"C18H29NO9"
"1807_540.24_3.5",1807,540.242500351414,3.46312292,"C26H37NO11"
"1808_395.13_3.7",1808,395.133376159668,3.69214996,"C19H22O9"
"1809_301.03_3.2",1809,301.033998005207,3.18414667272727,"C15H10O8"
"181_773.52_11.6",181,773.516902771389,11.5575285909091,"C43H74O10"
"1810_393.35_9",1810,393.350892713509,9.02491004375,"C29H46O"
"1811_625.22_3.5",1811,625.224567995718,3.48460452666667,NA
"1812_391.1_2.8",1812,391.100512750616,2.75406794666667,"C17H20O9"
"1813_330.19_3",1813,330.19109605658,3.03845149047619,NA
"1814_187.06_3.7",1814,187.059854614924,3.70635828,"C8H12O6"
"1815_598.23_3.7",1815,598.233680663615,3.70861337692308,"C34H32FN3O6"
"1816_465.17_2.7",1816,465.173201180715,2.69209766666667,NA
"1817_501.1_2",1817,501.1005552746,2.01593169166667,NA
"1818_843.23_4.7",1818,843.231326214679,4.70635595,NA
"1819_960.66_11.7",1819,960.660320290305,11.683979,NA
"182_661.25_5.4",182,661.250596051897,5.40069429333334,NA
"1820_621.27_10.7",1820,621.270015256058,10.6504581304348,NA
"1821_374.14_3.1",1821,374.144489288907,3.12971681428571,"C16H25NO10"
"1822_217.07_1.9",1822,217.070334905154,1.91840900909091,"C9H12O6"
"1823_499.12_3.4",1823,499.1232599515,3.35123261818182,"C25H24O12"
"1824_487.22_3",1824,487.215182159841,3.03936189333333,NA
"1825_543.17_2.1",1825,543.168281643407,2.1011412,NA
"1826_431.17_3.6",1826,431.167484380328,3.60247786428571,NA
"1827_597.18_2.4",1827,597.182109493679,2.43206760833333,"C27H32O15"
"1828_441.17_3.9",1828,441.173440923446,3.90838787692308,NA
"1829_123.04_2.2",1829,123.044287151763,2.2452676826087,"C7H6O2"
"183_476.16_0.6",183,476.160150146484,0.627978334666667,"C29H23N3O5"
"1830_393.12_3.1",1830,393.115787018237,3.13305368571429,NA
"1831_570.2_3.7",1831,570.203193785652,3.73148463333333,"C20H37NO16"
"1832_221.19_4.1",1832,221.189942693118,4.09062447826087,"C15H26O2"
"1833_345.13_4.1",1833,345.132778445659,4.14254654285714,"C19H20O6"
"1834_627.24_3.6",1834,627.241138480742,3.61518478571429,NA
"1835_337.09_0.7",1835,337.089540045509,0.681907498571429,NA
"1836_441.25_4.1",1836,441.246081629079,4.12773540555556,NA
"1837_424.22_3.2",1837,424.217798992339,3.17203720666667,"C17H31N5O6"
"1838_352.08_1.8",1838,352.07944208524,1.75114737272727,NA
"1839_397.22_3.4",1839,397.219402199287,3.412286395,"C17H28N6O5"
"184_226.18_9.7",184,226.179995996685,9.65636187391304,"C13H25NO3"
"1840_434.28_4.1",1840,434.275148392013,4.09421264,"C22H37N5O5"
"1841_147.04_4.7",1841,147.04398025838,4.73783193913043,"C9H8O3"
"1842_310.19_2.5",1842,310.186397925214,2.46526763333333,NA
"1843_338.18_1.8",1843,338.180770806006,1.83355269090909,NA
"1844_737.17_4.8",1844,737.168566668475,4.83187908888889,NA
"1845_373.22_3.6",1845,373.22212010886,3.6444535,"C19H32O7"
"1846_205.07_4",1846,205.070250051993,3.97228404444444,"C8H14O7"
"1847_700.28_2.8",1847,700.281853072555,2.76114963333333,"C40H43N3O6"
"1848_455.1_3.7",1848,455.095325040817,3.68885800625,"C21H20O10"
"1849_309.1_3.7",1849,309.096701922108,3.69939994666667,"C15H18O8"
"185_339.11_2.6",185,339.107606731127,2.62621437619048,"C16H18O8"
"1850_639.24_4.1",1850,639.240512948974,4.09154556666667,NA
"1851_184.13_3.4",1851,184.132993767292,3.40891923043478,"C10H19NO3"
"1852_464.25_2.5",1852,464.249409145008,2.45277452666667,"C22H33N5O6"
"1853_586.29_2.8",1853,586.286214826162,2.83527178461538,"C29H41N5O9"
"1854_855.23_5.2",1854,855.231544494629,5.2059732,NA
"1855_608.44_9.1",1855,608.437012128293,9.13259055454545,NA
"1856_678.48_10.3",1856,678.479068574451,10.2846205,"C39H65N3O5"
"1857_570.22_2.9",1857,570.218525113,2.885991125,"C22H37N5O10"
"1858_419.15_2.5",1858,419.153193621421,2.49884158235294,"C16H28O11"
"1859_558.25_2.9",1859,558.254866007603,2.92281198125,"C26H39NO12"
"186_482.26_3.4",186,482.258755165258,3.37291892666667,"C25H39NO6S"
"1860_165.04_2.3",1860,165.043694554082,2.28744977333333,"C6H7FN2O"
"1861_175.15_3.7",1861,175.148187558364,3.65551685238095,"C13H20O"
"1862_409.18_2.8",1862,409.183513028143,2.83472283181818,NA
"1863_417.2_1.9",1863,417.201973885678,1.91281386666667,"C23H26N6O3"
"1864_464.32_4",1864,464.321731115913,4.0326194,"C24H41N5O4"
"1865_203.18_3.8",1865,203.179407906532,3.79049829375,"C15H22"
"1866_239.2_3.8",1866,239.200487066729,3.8051601,"C15H28O3"
"1867_586.29_2.9",1867,586.286333114382,2.92061125,"C29H41N5O9"
"1868_568.27_3.4",1868,568.273965830969,3.438106,"C26H43NO11"
"1869_273.08_2.3",1869,273.0756472895,2.25137321875,"C15H14O6"
"187_373.12_0.6",187,373.118003972371,0.605523485833333,NA
"1870_404.15_1.7",1870,404.152427671585,1.706763,"C15H27NO10"
"1871_191.14_3.8",1871,191.142894094012,3.76349096086956,"C13H18O"
"1872_497.2_3.1",1872,497.198912342213,3.14825776666667,"C19H32N2O13"
"1873_434.27_4",1873,434.274981005108,3.968600925,"C22H37N5O5"
"1874_426.05_2.3",1874,426.050481552312,2.26171676666667,"C13H11F6N3O5"
"1875_632.22_3.6",1875,632.217700873481,3.6063229,"C35H35N3O6"
"1876_436.22_3.8",1876,436.217582578129,3.8011820125,"C20H29N5O6"
"1877_413.21_3.3",1877,413.214450248082,3.28693863125,"C21H32O8"
"1878_627.24_3.6",1878,627.241111570012,3.64699766428571,NA
"1879_867.21_2.6",1879,867.212755737491,2.62694866,"C45H38O18"
"188_200.11_0.6",188,200.112705737105,0.620319534761905,NA
"1880_318.24_7.5",1880,318.240250829507,7.53922832105263,NA
"1881_220.12_1.8",1881,220.117807494377,1.83987087391304,"C9H17NO5"
"1882_414.21_4.1",1882,414.212504024844,4.06676749411765,"C20H33NO9"
"1883_563.15_2.5",1883,563.154911983627,2.47040432142857,"C30H26O11"
"1884_517.13_3.4",1884,517.134616142407,3.35751192631579,"C25H24O12"
"1885_593.22_3",1885,593.220285609274,2.99357164375,NA
"1886_404.26_3.6",1886,404.264648325449,3.63479299473684,"C20H39NO8"
"1887_437.19_6.8",1887,437.193594421263,6.75163064347826,NA
"1888_425.14_2.3",1888,425.142170424688,2.29402156153846,"C16H26N4O7"
"1889_420.26_3",1889,420.25942305913,3.02025212,"C21H35N5O5"
"189_371.21_3.5",189,371.205817688403,3.46948534761905,"C19H30O7"
"1890_278.25_6.9",1890,278.247672820408,6.88575311428571,"C18H31NO"
"1891_278.25_6.9",1891,278.247691704441,6.92568291428571,"C18H31NO"
"1892_459.18_2.9",1892,459.183919387091,2.93751147857143,"C29H24N4O3"
"1893_454.02_2.3",1893,454.019063772713,2.28377312631579,"C19H15BrFN3O3"
"1894_331.15_3.9",1894,331.153977354746,3.93372675,"C19H24O6"
"1895_673.39_4.8",1895,673.392179826168,4.78079715714286,NA
"1896_153.13_3.1",1896,153.127305288163,3.08000847826087,"C10H18O2"
"1897_583.41_7.6",1897,583.414150415363,7.5993753,"C40H56O4"
"1898_275.05_0.8",1898,275.052362665504,0.82524097,NA
"1899_252.11_1.9",1899,252.107863274488,1.94058642380952,"C9H17NO7"
"19_256.26_9.2",19,256.263322913128,9.20400789130435,"C16H33NO"
"190_621.31_10.6",190,621.308471679688,10.5547836,"C36H46O10"
"1900_505.24_3.7",1900,505.241672021371,3.65425765833333,NA
"1901_388.16_2",1901,388.159874600679,2.03994925882353,"C16H23N5O5"
"1902_308.09_1.6",1902,308.09081127438,1.55228403333333,NA
"1903_429.21_2.4",1903,429.209760038368,2.44442759090909,NA
"1904_636.43_9.5",1904,636.431475533379,9.5078304875,"C38H59N3O6"
"1905_221.19_4.2",1905,221.189961832657,4.16966772173913,"C15H26O2"
"1906_339.05_2.2",1906,339.047994543005,2.24263744666667,"C16H12O7"
"1907_585.36_9.1",1907,585.360466251256,9.10514429333333,NA
"1908_331.15_2.8",1908,331.15437352666,2.79563839230769,NA
"1909_165.05_2.4",1909,165.054727547728,2.40884337826087,"C9H8O3"
"191_563.15_3.3",191,563.154387238331,3.29798667692308,"C30H26O11"
"1910_213.18_3.4",1910,213.184553633344,3.4136702173913,"C13H26O3"
"1911_434.27_3.2",1911,434.274934238858,3.2098175875,"C22H37N5O5"
"1912_455.15_2.3",1912,455.152856512874,2.34217164210526,NA
"1913_348.2_11.1",1913,348.201735417501,11.0709443913043,NA
"1914_411.18_3.6",1914,411.177695658472,3.6250064875,NA
"1915_474.23_4",1915,474.233764561617,3.98774511333333,"C23H31N5O6"
"1916_393.12_2.3",1916,393.11535127489,2.3174979125,"C14H26O10"
"1917_390.25_3.9",1917,390.248846110516,3.89251674117647,"C20H31N5O3"
"1918_327.2_2.5",1918,327.201397966317,2.49029469565217,"C14H30O8"
"1919_351.11_4.7",1919,351.107286601933,4.7499664,NA
"192_585.45_10.4",192,585.453137839988,10.4123430833333,"C37H60O5"
"1920_414.36_9.4",1920,414.357739555169,9.41715498695652,"C24H47NO4"
"1921_219.1_3.6",1921,219.101437442921,3.634957865,"C13H16O4"
"1922_147.04_3.7",1922,147.043911306789,3.65183764782609,NA
"1923_439.2_3.8",1923,439.195369061557,3.79199047333333,"C22H32O10"
"1924_597.23_3.4",1924,597.229496081778,3.41012167857143,"C26H37N4O10P"
"1925_633.14_3.2",1925,633.142541335314,3.15444527333333,NA
"1926_439.23_3.6",1926,439.230251967305,3.64364520666667,NA
"1927_413.08_1.9",1927,413.083977296067,1.88757845333333,NA
"1928_210.06_1",1928,210.060658302648,1.02010648652174,NA
"1929_326.22_2",1929,326.217327694459,2.01015795625,"C20H27BO3"
"193_320.26_7.3",193,320.255638818524,7.30418311304348,NA
"1930_278.25_6.8",1930,278.247706812004,6.75908015714286,"C18H31NO"
"1931_459.18_2.7",1931,459.183993664454,2.68080121333333,"C26H25FN4O4"
"1932_310.2_4.1",1932,310.200877289624,4.11779269047619,NA
"1933_366.18_3.6",1933,366.176160424948,3.61172204375,"C15H27NO9"
"1934_284.13_0.9",1934,284.133880851052,0.939220681363636,"C9H19N5O4"
"1935_247.13_4.1",1935,247.132518950826,4.1068225,"C15H20O4"
"1936_121.06_1",1936,121.064953434818,1.01924564608696,"C8H8O"
"1937_205.1_2.1",1937,205.096815569541,2.05652194347826,NA
"1938_427.19_2.4",1938,427.194358212464,2.37851764375,NA
"1939_397.16_3.8",1939,397.164111330327,3.82633953333333,"C23H24O6"
"194_629.27_10.4",194,629.272664664687,10.3680862173913,NA
"1940_177.16_3.4",1940,177.163488584647,3.41311846363636,"C13H22O"
"1941_333.15_2.3",1941,333.152163888538,2.31011824375,NA
"1942_411.1_1.4",1942,411.097647684028,1.37972054666667,"C11H16N8O8"
"1943_727.21_3",1943,727.20891401657,2.95768344,NA
"1944_479.19_3.8",1944,479.188856057695,3.77989636428571,"C22H32O10"
"1945_241.15_1.1",1945,241.154469378747,1.13617580434783,NA
"1946_257.06_2",1946,257.063184270055,1.95831395384615,"C9H14O7"
"1947_453.12_3.4",1947,453.117685562525,3.41276729230769,"C24H20O9"
"1948_639.4_8.6",1948,639.400877575705,8.60903892272727,NA
"1949_627.16_2.7",1949,627.155926224412,2.72546771428571,"C27H30O17"
"195_448.22_3.6",195,448.217743621932,3.571526475,"C24H33NO5S"
"1950_282.15_1.4",1950,282.154627503183,1.42178242727273,"C11H23NO7"
"1951_328.14_3.4",1951,328.138711281428,3.40692425333333,"C15H21NO7"
"1952_455.23_3.6",1952,455.225679668343,3.63221628333333,NA
"1953_517.16_1.8",1953,517.155666193141,1.8288521,"C22H28O14"
"1954_559.52_10.9",1954,559.517619029705,10.886976,NA
"1955_133.1_3",1955,133.101280538344,3.01053839565217,"C10H12"
"1956_406.22_3.9",1956,406.222711694304,3.93384106666667,"C22H33NO7"
"1957_502.26_3.8",1957,502.264563336989,3.78731183571429,"C25H35N5O6"
"1958_611.25_4.3",1958,611.246353253215,4.30399055714286,"C31H40O11"
"1959_431.35_11.7",1959,431.352320422527,11.7473267826087,"C28H46O3"
"196_633.14_3.1",196,633.142602925126,3.06806282272727,"C27H30O16"
"1960_358.09_1.8",1960,358.089447410332,1.75118949333333,NA
"1961_533.15_3.2",1961,533.147692112191,3.18972894444444,NA
"1962_747.19_4.4",1962,747.188658966884,4.3755009625,NA
"1963_360.13_2",1963,360.129118811204,2.04833525238095,"C15H21NO9"
"1964_662.21_2.3",1964,662.20833685335,2.29366905555556,NA
"1965_404.26_3.7",1965,404.264635538201,3.65015955789474,"C20H39NO8"
"1966_482.26_3",1966,482.259947731301,3.01593254666667,NA
"1967_273.04_1.9",1967,273.036877976523,1.91396544166667,NA
"1968_479.19_4.1",1968,479.189182889712,4.06361214545455,"C22H32O10"
"1969_427.39_9.9",1969,427.393298894268,9.92412142857143,"C30H52O2"
"197_446.25_6.5",197,446.253872988433,6.52201536956522,"C25H37NO7"
"1970_559.52_11",1970,559.517629059015,10.9750887826087,NA
"1971_280.14_1.9",1971,280.138827323914,1.86194793529412,NA
"1972_379.14_2.8",1972,379.136435753263,2.7874369,"C17H24O8"
"1973_177.05_3.1",1973,177.054622285141,3.07233253913043,"C10H10O4"
"1974_634.32_4.2",1974,634.322785653474,4.18985648461538,"C33H47NO11"
"1975_327.14_2.5",1975,327.141402491061,2.46846278823529,"C14H24O7"
"1976_170.08_0.9",1976,170.081130929415,0.858347434782609,"C8H11NO3"
"1977_850.28_5.2",1977,850.275944042829,5.2076802,"C43H45N3O14"
"1978_731.18_2.2",1978,731.179231562951,2.24571046363636,NA
"1979_476.25_3.6",1979,476.24917671982,3.62173515,"C22H39NO11"
"198_133.06_0.6",198,133.060812923413,0.614867583913044,"C4H8N2O3"
"1980_464.32_4.1",1980,464.321624106738,4.11922187333333,"C24H41N5O4"
"1981_203.18_4",1981,203.179328631777,4.02992649333333,"C15H22"
"1982_522.35_11.1",1982,522.351278454923,11.1432910434783,NA
"1983_331.1_2.1",1983,331.101512622833,2.14403695,"C14H18O9"
"1984_121.03_2.2",1984,121.028680494964,2.24105001,"C4H5FO3"
"1985_466.27_4.2",1985,466.265114567059,4.16486184117647,"C22H35N5O6"
"1986_375.24_3.4",1986,375.237134170422,3.44527660666667,"C19H34O7"
"1987_135.12_2.7",1987,135.116904710934,2.71583747826087,"C10H14"
"1988_397.11_1.9",1988,397.110430396285,1.91522659333333,NA
"1989_641.3_8.1",1989,641.295761380964,8.11647462666667,NA
"199_412.22_3",199,412.218429188206,3.04349712727273,"C17H33NO10"
"1990_296.07_1.4",1990,296.065886407086,1.38542424666667,"C8H20NO6P"
"1991_131.07_1.9",1991,131.070196488564,1.89532253636364,"C6H12O4"
"1992_639.4_9.5",1992,639.40114233,9.53399256,NA
"1993_843.23_4.7",1993,843.23129300093,4.7428640375,NA
"1994_668.44_4.8",1994,668.437178823045,4.78026636428571,"C37H63N3O5"
"1995_335.07_1.5",1995,335.073969508077,1.52523316666667,NA
"1996_416.19_3.5",1996,416.191174358792,3.52138685625,"C19H29NO9"
"1997_251.06_0.9",1997,251.060713333456,0.915182249166667,NA
"1998_137.1_3.5",1998,137.095954530148,3.52658195652174,"C9H12O"
"1999_425.18_4.7",1999,425.178347096299,4.65726690909091,"C19H30O9"
"2_607.29_10.3",2,607.291979117728,10.3471282173913,"C35H42O9"
"20_568.43_10.3",20,568.427926169901,10.2867849565217,"C36H58NO2P"
"200_495.13_4",200,495.126536907216,4.04708668571429,NA
"2000_329.16_2.7",2000,329.157479409346,2.68139434,NA
"2001_607.17_3.7",2001,607.165936307969,3.66873575833333,NA
"2002_353.06_2.1",2002,353.063331721876,2.05003193333333,NA
"2003_162.11_0.7",2003,162.112368072628,0.682106545217391,"C7H15NO3"
"2004_472.2_0.7",2004,472.202646348741,0.714242894,"C18H33NO13"
"2005_649.14_2.7",2005,649.137833305091,2.72382921428571,"C27H30O17"
"2006_374.18_2.8",2006,374.181557262845,2.75349625333333,"C17H29NO9"
"2007_607.21_4.5",2007,607.214948179793,4.47086546,NA
"2008_493.36_6.2",2008,493.361219247545,6.16755451052631,"C26H50N2O5"
"2009_229.15_1.7",2009,229.154647698568,1.65055670434783,NA
"201_346.15_2.2",201,346.149955021478,2.23718850588235,"C15H23NO8"
"2010_436.22_3.4",2010,436.217629196783,3.41558833125,NA
