"feature_id","feature_id_full","feature_id_full_annotated","feature_mz","feature_rt","Malus_vs_Potentilla_p_value","Malus_vs_Prunus_p_value","Potentilla_vs_Prunus_p_value","Malus_vs_Potentilla_p_value_minus_log10","Malus_vs_Prunus_p_value_minus_log10","Potentilla_vs_Prunus_p_value_minus_log10","Potentilla_vs_Prunus_fold_change","Malus_vs_Prunus_fold_change","Malus_vs_Potentilla_fold_change","Potentilla_vs_Prunus_fold_change_log2","Malus_vs_Prunus_fold_change_log2","Malus_vs_Potentilla_fold_change_log2","sirius_name","sirius_chebiasciiname","sirius_chebiid","sirius_confidencescore","sirius_csi_fingeridscore","sirius_siriusscore","sirius_zodiacscore","sirius_inchi","sirius_inchikey2d","sirius_molecularformula","sirius_adduct","sirius_smiles","canopus_npc_pathway","canopus_npc_class","canopus_npc_superclass","met_annot_structure_exact_mass","met_annot_structure_inchi","met_annot_structure_inchikey","met_annot_short_inchikey","met_annot_structure_smiles","met_annot_structure_molecular_formula","met_annot_structure_nametraditional","met_annot_structure_wikidata","met_annot_structure_taxonomy_npclassifier_01pathway","met_annot_structure_taxonomy_npclassifier_02superclass","met_annot_structure_taxonomy_npclassifier_01pathway_consensus","met_annot_structure_taxonomy_npclassifier_02superclass_consensus","met_annot_structure_taxonomy_npclassifier_03class_consensus","met_annot_organism_name","met_annot_organism_taxonomy_01domain","met_annot_organism_taxonomy_02kingdom","met_annot_organism_taxonomy_03phylum","met_annot_organism_taxonomy_04class","met_annot_organism_taxonomy_05order","met_annot_organism_taxonomy_06family","met_annot_organism_taxonomy_07tribe","met_annot_organism_taxonomy_08genus","met_annot_organism_taxonomy_09species","met_annot_organism_taxonomy_10varietas","met_annot_organism_taxonomy_ottid","met_annot_organism_wikidata","met_annot_score_taxo","Malus","Malus.pval","Potentilla","Potentilla.pval","Prunus","Prunus.pval","MeanDecreaseAccuracy","MeanDecreaseAccuracy.pval","MeanDecreaseGini","MeanDecreaseGini.pval"
756,"756_453.14_2.2","NA_[756_453.14_2.2]",453.137730133571,2.19617605333333,0.00779358358962978,0.0488038587495353,0.304945592540329,2.10826280223298,1.31154583850185,0.515777639234455,4.25548173812207,0.408228605644147,0.0959300569867554,2.0893224601979,-1.29255081556671,-3.38187327576461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.846307385229541,0,0.88622754491018,-1.00100150250438,0.982035928143713,-1.00100150250438,0.960079840319361,0.0138666666666667,0.516966067864271
768,"768_621.14_5.2","NA_[768_621.14_5.2]",621.136514797773,5.20539095714286,0.00138741845085943,0.00138475171358154,0.999996839128964,2.85779253424678,2.8586280887568,1.37275101840184e-06,0.883909847327336,0.00274328869035968,0.00310358426105843,-0.17802886265335,-8.50987783227732,-8.33184896962397,"null",NA,NA,0.131189231233263,-685.865506199189,5.21894145384045,0.764321608040201,"InChI=1S/C27H30N6O5S2/c1-31-24-22(16-29-31)26(35)33(18-28-24)17-27(36)10-12-32(13-11-27)25(34)20-8-6-19(7-9-20)21-4-2-3-5-23(21)30-40(37,38)15-14-39/h2-9,16,18,30,36,39H,10-15,17H2,1H3","VELWJKFGOHJJJL","C27H30N6O5S2","[M + K]+","CN1C2=C(C=N1)C(=O)N(C=N2)CC3(CCN(CC3)C(=O)C4=CC=C(C=C4)C5=CC=CC=C5NS(=O)(=O)CCS)O","Alkaloids","Polyamines","Pseudoalkaloids",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.81437125748503,-1.00100150250438,0.966067864271457,-1.00100150250438,0.954091816367265,-1.00100150250438,0.914171656686627,0.0115555555555556,0.658682634730539
774,"774_772.47_9.1","NA_[774_772.47_9.1]",772.47411476771,9.06272925,0.0377730493024769,0.0297169889960268,0.978029687910942,1.42281795449509,1.52699519654862,0.00964796208334696,0.817161343446101,0.204359253251289,0.250084337555021,-0.291307137191286,-2.29082052577635,-1.99951338858506,"Tracer",NA,NA,0.159558909953901,-449.067568487082,35.7445295948984,0.0366834170854271,"InChI=1S/C42H71NO9/c1-10-27-12-11-13-35(52-38-17-16-34(43(5)6)25(4)49-38)24(3)39(45)33-21-31-29(32(33)22-37(44)51-27)15-14-26-19-28(20-30(26)31)50-36-18-23(2)40(46-7)42(48-9)41(36)47-8/h23-36,38,40-42H,10-22H2,1-9H3","RQOIAWYOVOXMST","C42H71NO9","[M + K]+","CCC1CCCC(C(C(=O)C2CC3C(C2CC(=O)O1)CCC4C3CC(C4)OC5CC(C(C(C5OC)OC)OC)C)C)OC6CCC(C(O6)C)N(C)C","Fatty acids","N-acyl amines","Steroids",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.820359281437126,0,0.872255489021956,0,0.816367265469062,0,0.692614770459082,0.0189777777777778,0.457085828343313
776,"776_322.09_2.2","NA_[776_322.09_2.2]",322.089768015947,2.24549117333333,0.0031867317159785,0.01351928100902,0.374206631130992,2.49665449729644,1.8690464047049,0.426888520849686,14.1024189068709,0.271945626421386,0.0192836156844618,3.81787073592575,-1.87860987110993,-5.69648060703568,"Ambcb5122934",NA,NA,0.186691110504987,-103.981438304887,18.2235204749117,0.996482412060301,"InChI=1S/C13H17NO7/c15-5-8-9(16)10(17)11(18)12(21-8)14-7-4-2-1-3-6(7)13(19)20/h1-4,8-12,14-18H,5H2,(H,19,20)","MRAJLOPDLYILFT","C13H17NO7","[M + Na]+","C1=CC=C(C(=C1)C(=O)O)NC2C(C(C(C(O2)CO)O)O)O","Alkaloids","Anthranillic acid derivatives","Anthranilic acid alkaloids",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.67131567616219,0.00399201596806387,1.00100150250438,0.117764471057884,1.00100150250438,0.125748502994012,1.69584979752213,0.00798403193612774,0.0355777777777778,0.0359281437125748
777,"777_357.12_2.6","NA_[777_357.12_2.6]",357.118064454314,2.57888587272727,0.0369855760167893,0.503522368236854,0.163310025461197,1.43196761316688,0.297981231791478,0.786987153482379,3.57714311660985,0.714142194720758,0.19964037541712,1.83880783974574,-0.485716733246739,-2.32452457299248,"(Z)-3-[3-methoxy-4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]prop-2-enoic acid",NA,NA,0.188493548663761,-31.1492174696987,29.5358416872798,1,"InChI=1S/C16H20O9/c1-23-10-6-8(3-5-12(18)19)2-4-9(10)24-16-15(22)14(21)13(20)11(7-17)25-16/h2-6,11,13-17,20-22H,7H2,1H3,(H,18,19)","IEMIRSXOYFWPFD","C16H20O9","[M + H]+","COC1=C(C=CC(=C1)C=CC(=O)O)OC2C(C(C(C(O2)CO)O)O)O","Shikimates and Phenylpropanoids","Cinnamic acids and derivatives","Phenylpropanoids (C6-C3)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00100150250438,0.137724550898204,1.41705050316284,0.0219560878243513,-1.00100150250438,0.984031936127745,1.41120774204966,0.0399201596806387,0.0150222222222222,0.648702594810379
781,"781_490.17_4.1","NA_[781_490.17_4.1]",490.170787847307,4.09591104666667,0.00564481875490974,0.00671660178732802,0.983106394662701,2.24834999793852,2.17285039931075,0.00739947899948509,4.35385064311342,0.0448682394722156,0.0103054154012345,2.12229191737098,-4.47816161272577,-6.60045353009675,"Lonijaposide F",NA,NA,0.116746898903225,-431.40797658285,38.0817898457599,1,"InChI=1S/C24H29NO11/c1-3-14-15(6-5-12-7-13(21(30)31)9-25(4-2)8-12)16(22(32)33)11-34-23(14)36-24-20(29)19(28)18(27)17(10-26)35-24/h3,5-9,11,14-15,17-20,23-24,26-29H,1,4,10H2,2H3,(H-,30,31,32,33)/p+1","KKLONPANWKAOPP","C24H29NO11","[M - H2O + H]+","CC[N+]1=CC(=CC(=C1)C(=O)O)C=CC2C(C(OC=C2C(=O)O)OC3C(C(C(C(O3)CO)O)O)O)C=C","Shikimates and Phenylpropanoids","Cinnamic acids and derivatives","Phenylpropanoids (C6-C3)","224.068473484","InChI=1S/C11H12O5/c1-15-8-5-7(3-4-10(12)13)6-9(16-2)11(8)14/h3-6,14H,1-2H3,(H,12,13)/b4-3+","PCMORTLOPMLEFB-ONEGZZNKSA-N","PCMORTLOPMLEFB","COc1cc(/C=C/C(=O)O)cc(OC)c1O","C11H12O5","Sinapic acid","http://www.wikidata.org/entity/Q417527","Shikimates and Phenylpropanoids","Phenylpropanoids (C6-C3)","Shikimates and Phenylpropanoids","Phenylpropanoids (C6-C3)","Cinnamic acids and derivatives","Malus domestica","['Eukaryota']","['Archaeplastida']","['Streptophyta']","['Magnoliopsida']","['Rosales']","['Rosaceae']","['Maleae']","['Malus']","['Malus domestica']","nan","3902985.0","http://www.wikidata.org/entity/Q18674606",8,1.41705050316284,0.0339321357285429,1.00100150250438,0.143712574850299,0,0.822355289421158,1.34406227991274,0.0778443113772455,0.0184634920634921,0.451097804391218
796,"796_687.3_7.8","NA_[796_687.3_7.8]",687.302109251353,7.81794977857143,0.0440326865750715,0.027945864302636,0.92453898292875,1.35622481603641,1.55368245409027,0.034074772212852,0.666325295569813,0.175961077974933,0.264076839262809,-0.585701431507315,-2.5066717502434,-1.92097031873609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00100150250438,0.191616766467066,0,0.75249500998004,0,0.74251497005988,1.00100150250438,0.213572854291417,0.0184666666666667,0.622754491017964
798,"798_605.16_4.6","NA_[798_605.16_4.6]",605.161997477214,4.60133197777778,0.025598481292413,0.025598481292413,1,1.59178579976196,1.59178579976196,0,1,0.000421973080601851,0.000421973080601851,0,-11.2105614131311,-11.2105614131311,"null",NA,NA,0.0821650441648114,-682.621784112287,1.00298590108931,0.0221105527638191,"InChI=1S/C27H30N6O5S2/c1-31-24-22(16-29-31)26(35)33(18-28-24)17-27(36)10-12-32(13-11-27)25(34)20-8-6-19(7-9-20)21-4-2-3-5-23(21)30-40(37,38)15-14-39/h2-9,16,18,30,36,39H,10-15,17H2,1H3","VELWJKFGOHJJJL","C27H30N6O5S2","[M + Na]+","CN1C2=C(C=N1)C(=O)N(C=N2)CC3(CCN(CC3)C(=O)C4=CC=C(C=C4)C5=CC=CC=C5NS(=O)(=O)CCS)O","Alkaloids","Polyamines","Ornithine alkaloids",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00100150250438,0.0459081836327345,0,0.962075848303393,0,0.950099800399202,1.00100150250438,0.0798403193612774,0.0246,0.0139720558882236
815,"815_393.12_2.8","NA_[815_393.12_2.8]",393.115724710131,2.80438385333333,0.00445727883275937,0.00279075887862734,0.869011787974472,2.35093019702421,2.55427768490344,0.0609743323919046,0.185111609381473,0.0196203800882725,0.105992164153462,-2.43353271738897,-5.67150319989166,-3.23797048250269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41705050316284,0.0419161676646707,0,0.838323353293413,0,0.81437125748503,1.37457856297529,0.0838323353293413,0.0249777777777778,0.355289421157685
841,"841_457.11_3","NA_[841_457.11_3]",457.110769147116,3.01889894666667,0.00143696042111041,0.000812737798198904,0.75258969617734,2.8425551936821,3.09004954193601,0.123441731968794,0.408284332931709,0.064887088134646,0.158926225918885,-1.29235388670561,-3.94592476451442,-2.65357087780881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41705050316284,0.0479041916167665,-1.34406227991274,0.984031936127745,0,0.774451097804391,0,0.646706586826347,0.0175555555555556,0.546906187624751
847,"847_165.05_4","4-coumaric acid_[847_165.05_4]",165.054659577159,4.04434999545455,0.00849410537855255,0.00775637481582092,0.995661555853965,2.07088235541974,2.11034121242087,0.00188826137912759,0.536752190608097,0.0213323694448518,0.0397434231627149,-0.897671920823828,-5.55081197109645,-4.65314005027262,"coumarate","4-coumaric acid","CHEBI:36090",0.413044405296533,-4.97759895742527,58.2768270622646,1,"InChI=1S/C9H8O3/c10-8-4-1-7(2-5-8)3-6-9(11)12/h1-6,10H,(H,11,12)","NGSWKAQJJWESNS","C9H8O3","[M + H]+","C1=CC(=CC=C1C=CC(=O)O)O","Shikimates and Phenylpropanoids","Cinnamic acids and derivatives","Phenylpropanoids (C6-C3)","164.047344116|164.047344116|164.047344116","InChI=1S/C9H8O3/c10-8-4-1-7(2-5-8)3-6-9(11)12/h1-6,10H,(H,11,12)|InChI=1S/C9H8O3/c10-8-4-2-1-3-7(8)5-6-9(11)12/h1-6,10H,(H,11,12)|InChI=1S/C9H8O3/c10-8-3-1-2-7(6-8)4-5-9(11)12/h1-6,10H,(H,11,12)/b5-4+","NGSWKAQJJWESNS-UHFFFAOYSA-N|PMOWTIHVNWZYFI-UHFFFAOYSA-N|KKSDGJDHHZEWEP-SNAWJCMRSA-N","NGSWKAQJJWESNS|PMOWTIHVNWZYFI|KKSDGJDHHZEWEP","O=C(O)C=Cc1ccc(O)cc1|O=C(O)C=Cc1ccccc1O|O=C(O)/C=C/c1cccc(O)c1","C9H8O3|C9H8O3|C9H8O3","2-Propenoic acid, 3-(4-hydroxyphenyl)-, (2Z)-|ortho-Hydroxycinnamic acid|3-Hydroxycinnamic acid","http://www.wikidata.org/entity/Q27104329|http://www.wikidata.org/entity/Q27102874|http://www.wikidata.org/entity/Q6712039","Shikimates and Phenylpropanoids|Shikimates and Phenylpropanoids|Shikimates and Phenylpropanoids","Phenylpropanoids (C6-C3)|Phenylpropanoids (C6-C3)|Phenylpropanoids (C6-C3)","Shikimates and Phenylpropanoids","Phenylpropanoids (C6-C3)","Cinnamic acids and derivatives","Malus pumila|Malus pumila|Malus pumila","['Eukaryota']|['Eukaryota']|['Eukaryota']","['Archaeplastida']|['Archaeplastida']|['Archaeplastida']","['Streptophyta']|['Streptophyta']|['Streptophyta']","['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']","['Rosales']|['Rosales']|['Rosales']","['Rosaceae']|['Rosaceae']|['Rosaceae']","['Maleae']|['Maleae']|['Maleae']","['Malus']|['Malus']|['Malus']","['Malus pumila']|['Malus pumila']|['Malus pumila']","nan|nan|nan","854961.0|854961.0|854961.0","http://www.wikidata.org/entity/Q158657|http://www.wikidata.org/entity/Q158657|http://www.wikidata.org/entity/Q158657",NA,0,0.766467065868264,0,0.778443113772455,0,0.802395209580838,0,0.668662674650699,0.0187777777777778,0.63872255489022
852,"852_647.16_3.3","NA_[852_647.16_3.3]",647.157195746205,3.29492652142857,0.0106118967992086,0.0828281851286584,0.261738900825059,1.9742069821869,1.08182185448369,0.582131725743229,4.31658455884173,0.461634651024983,0.106944424401327,2.1098902501448,-1.11517657587437,-3.22506682601917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00100150250438,0.155688622754491,1.00100150250438,0.143712574850299,0,0.828343313373254,1.00100150250438,0.211576846307385,0.0175555555555556,0.353293413173653
855,"855_535.22_4.1","NA_[855_535.22_4.1]",535.215518804364,4.14143869285714,0.0105209862627907,0.0184995096543675,0.865863700959754,1.97794354645502,1.73283978279832,0.0625504666198334,61.0182236354992,0.11858277294648,0.00194339929747629,5.93116827563056,-3.07603365658756,-9.00720193221812,"null",NA,NA,0.130496447567668,-201.535763208482,9.05656069204682,1,"InChI=1S/C25H36O11/c1-13(6-8-26)4-3-5-14(2)23(32)34-12-15-10-17(28)16-7-9-33-24(19(15)16)36-25-22(31)21(30)20(29)18(11-27)35-25/h5-7,9-10,16-22,24-31H,3-4,8,11-12H2,1-2H3","BGCIFULDWIWSQY","C25H36O11","[M + Na]+","CC(=CCO)CCC=C(C)C(=O)OCC1=CC(C2C1C(OC=C2)OC3C(C(C(C(O3)CO)O)O)O)O","Shikimates and Phenylpropanoids","Cinnamic acids and derivatives","Phenylpropanoids (C6-C3)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00100150250438,0.101796407185629,0,0.882235528942116,1.00100150250438,0.117764471057884,1.00100150250438,0.189620758483034,0.0198,0.253493013972056
858,"858_183.05_0.6","NA_[858_183.05_0.6]",183.050216935639,0.598739656666667,0.0442177184792703,0.865842796888205,0.0238995404946549,1.35440366965928,0.0625609516794377,1.62161044894953,0.139929992693748,0.536773282733121,3.83601308339883,-2.83722287096291,-0.897615230032724,1.93960764093019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"150.016437912","InChI=1S/C4H6O6/c5-1(3(7)8)2(6)4(9)10/h1-2,5-6H,(H,7,8)(H,9,10)","FEWJPZIEWOKRBE-UHFFFAOYSA-N","FEWJPZIEWOKRBE","O=C(O)C(O)C(O)C(=O)O","C4H6O6","2,3-Dihydroxybutanedioate;hydron","http://www.wikidata.org/entity/Q194322","Fatty acids","Fatty Acids and Conjugates","Fatty acids","Fatty Acids and Conjugates","Hydroxy fatty acids","Prunus avium","['Eukaryota']","['Archaeplastida']","['Streptophyta']","['Magnoliopsida']","['Rosales']","['Rosaceae']","['Amygdaleae']","['Prunus']","['Prunus avium']","nan","162547.0","http://www.wikidata.org/entity/Q165137",6,0,0.776447105788423,1.41705050316284,0.0359281437125748,0,0.800399201596806,1.40275209380409,0.0479041916167665,0.0156,0.620758483033932
862,"862_434.28_2.4","NA_[862_434.28_2.4]",434.275167721175,2.41932765882353,0.0428945438625212,0.119455427949102,0.707269617381203,1.36759794606927,0.922794111508204,0.150414997773764,2.01663084100634,0.405334201823538,0.200995736840595,1.01194701226364,-1.3028161807427,-2.31476319300633,"L-Glutamine, 4-(4-amino-2,5-cyclohexadien-1-yl)-L-2-aminobutanoyl-L-isoleucyl-N-methyl-, trans-",NA,NA,0.0937705923770945,-239.818074767083,19.6802247941425,1,"InChI=1S/C22H37N5O5/c1-4-13(2)19(25-3)21(30)26-16(10-7-14-5-8-15(23)9-6-14)20(29)27-17(22(31)32)11-12-18(24)28/h5-6,8-9,13-17,19,25H,4,7,10-12,23H2,1-3H3,(H2,24,28)(H,26,30)(H,27,29)(H,31,32)","OHVOFSJWCODEFL","C22H37N5O5","[M - H2O + H]+","CCC(C)C(C(=O)NC(CCC1C=CC(C=C1)N)C(=O)NC(CCC(=O)N)C(=O)O)NC","Amino acids and Peptides","Tripeptides","Small peptides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.820359281437126,0,0.810379241516966,0,0.828343313373254,0,0.706586826347305,0,1
863,"863_301.09_1.8","NA_[863_301.09_1.8]",301.091513691251,1.84643749333333,0.0023688590682327,0.0273250861750194,0.113989807289129,2.62546077621666,1.56343845974326,0.943133980558184,12.8846771098146,0.422875354183128,0.0328200195145762,3.68758447858035,-1.24169561452514,-4.92928009310549,"[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl] 4-hydroxybenzoate",NA,NA,0.286506043404716,-78.292056983,35.2228856331152,1,"InChI=1S/C13H16O8/c14-5-8-9(16)10(17)11(18)13(20-8)21-12(19)6-1-3-7(15)4-2-6/h1-4,8-11,13-18H,5H2","XWTGDGASXRARSP","C13H16O8","[M + H]+","C1=CC(=CC=C1C(=O)OC2C(C(C(C(O2)CO)O)O)O)O","Shikimates and Phenylpropanoids","2-pyrone derivatives","Cyclic polyketides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.846307385229541,1.00100150250438,0.0998003992015968,0,0.87624750499002,1.00100150250438,0.18562874251497,0.0062,0.744510978043912
870,"870_508.14_3.1","NA_[870_508.14_3.1]",508.144180077447,3.08510556666667,0.0324291388073686,0.0208302515857617,0.924460495052724,1.48906458435736,1.68130548465388,0.0341116428035476,0.659267705077893,0.161911304838834,0.245592653169176,-0.601063683731035,-2.62672437505579,-2.02566069132476,"null",NA,NA,0.106398608403574,-464.957529586322,21.598512245247,0.0321608040201005,"InChI=1S/C19H27N5O9/c1-19-12-13(23(17(30)21-15(12)20)10-2-6(27)8(4-25)32-10)14(19)24(18(31)22-16(19)29)11-3-7(28)9(5-26)33-11/h6-14,25-28H,2-5H2,1H3,(H2,20,21,30)(H,22,29,31)","RLQGXMDNSAWICR","C19H27N5O9","[M + K]+","CC12C3C(C1N(C(=O)NC2=O)C4CC(C(O4)CO)O)N(C(=O)N=C3N)C5CC(C(O5)CO)O","Carbohydrates","Pyrimidine nucleos(t)ides","Ornithine alkaloids",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00100150250438,0.141716566866267,0,0.802395209580838,1.00100150250438,0.131736526946108,1.00100150250438,0.201596806387226,0.0155555555555556,0.530938123752495
871,"871_139.04_1.8","4-hydroxybenzoic acid_[871_139.04_1.8]",139.038983605959,1.80738411304348,0.00168228590819586,0.0211492834767484,0.090335745407922,2.7741001929615,1.67470434163956,1.04414036749804,6.47315524173254,0.447390406012577,0.069114734515904,2.69446910356332,-1.1603937757869,-3.85486287935022,"bmse000092","4-hydroxybenzoic acid","CHEBI:30763",0.516938134156732,-4.98597305414258,46.3536531954996,1,"InChI=1S/C7H6O3/c8-6-3-1-5(2-4-6)7(9)10/h1-4,8H,(H,9,10)","FJKROLUGYXJWQN","C7H6O3","[M + H]+","C1=CC(=CC=C1C(=O)O)O","Shikimates and Phenylpropanoids","Simple phenolic acids","Phenolic acids (C6-C1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00100150250438,0.115768463073852,1.41705050316284,0.0179640718562874,0,0.860279441117764,1.70266414755955,0.00199600798403194,0.0262444444444444,0.11377245508982
877,"877_575.17_2.7","NA_[877_575.17_2.7]",575.17401984218,2.74918658666667,0.0156803002767443,0.55023318603975,0.0570001504753294,1.80464562486048,0.25945321969097,1.24412399782718,21.9290211145863,0.738953397868602,0.0336975095243572,4.45476950814594,-0.436444711278905,-4.89121421942485,"Biochanin A 7-O-rutinoside",NA,NA,0.133974450189694,-236.735241800281,17.7327283297967,0.244723618090452,"InChI=1S/C28H32O14/c1-11-20(30)23(33)25(35)27(40-11)39-10-18-22(32)24(34)26(36)28(42-18)41-14-7-16(29)19-17(8-14)38-9-15(21(19)31)12-3-5-13(37-2)6-4-12/h3-9,11,18,20,22-30,32-36H,10H2,1-2H3","WWSNSDWQADMAJB","C28H32O14","[M - H2O + H]+","CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=C3)OC=C(C4=O)C5=CC=C(C=C5)OC)O)O)O)O)O)O)O","Shikimates and Phenylpropanoids","Flavones","Polycyclic aromatic polyketides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.842315369261477,1.34406227991274,0.0558882235528942,1.00100150250438,0.159680638722555,1.34406227991274,0.0838323353293413,0.0154222222222222,0.510978043912176
897,"897_411.27_5.7","NA_[897_411.27_5.7]",411.271935210842,5.74807235833333,0.0498189919512946,0.26355645551743,0.43505126836236,1.30260506432298,0.579126341766376,0.361459560850233,630.485276676667,0.430646042663955,0.00068303901549283,9.30031887037806,-1.21542552091896,-10.515744391297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.798403193612774,1.00100150250438,0.12375249500998,0,0.838323353293413,1.00100150250438,0.173652694610778,0.0169777777777778,0.323353293413174
911,"911_254.1_2.2","NA_[911_254.1_2.2]",254.102006912231,2.15720236,0.0121220989796808,0.0111082285792405,0.996322027162366,1.91642217419883,1.95435519214815,0.00160026798635982,0.450342856878808,0.0150775938973571,0.0334802554699221,-1.15090431659816,-6.05144997000841,-4.90054565341026,"Z-L-Threonine",NA,NA,0.120628907145665,-215.246693284926,108.14254285933,1,"InChI=1S/C12H15NO5/c1-8(14)10(11(15)16)13-12(17)18-7-9-5-3-2-4-6-9/h2-6,8,10,14H,7H2,1H3,(H,13,17)(H,15,16)","IPJUIRDNBFZGQN","C12H15NO5","[M + H]+","CC(C(C(=O)O)NC(=O)OCC1=CC=CC=C1)O","Amino acids and Peptides","Aminoacids","Small peptides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00100150250438,0.177644710578842,0,0.790419161676647,0,0.790419161676647,1.00100150250438,0.201596806387226,0.0218666666666667,0.508982035928144
937,"937_389.11_8","NA_[937_389.11_8]",389.111598802649,8.00897153478261,0.0499353732557016,0.978055555607312,0.0390762674142296,1.30159169952179,0.0096364756741211,1.40808692701115,0.796298870923655,0.984521051780066,1.23637127682736,-0.328618082870896,-0.0225060396249419,0.306112043245955,"(2s,5r)-1-Formyl-N-(Piperidin-4-Yl)-5-[(Sulfooxy)amino]piperidine-2-Carboxamide",NA,NA,0.123236288209624,-649.660693356102,37.5355799033728,1,"InChI=1S/C12H22N4O7S/c17-11(14-8-3-5-13-6-4-8)10-2-1-9(7-16(10)12(18)19)15-23-24(20,21)22/h8-10,13,15H,1-7H2,(H,14,17)(H,18,19)(H,20,21,22)","NBRVJIPCIQCDPU","C12H22N4O7S","[M + Na]+","C1CC(N(CC1NOS(=O)(=O)O)C(=O)O)C(=O)NC2CCNCC2","Carbohydrates","Dipeptides","Nucleosides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.790419161676647,2.00804832225625,0.00399201596806387,1.00100150250438,0.159680638722555,1.65347180198358,0.0339321357285429,0.0235555555555556,0.405189620758483
