row ID,row m/z,row retention time,Blank_202404241731_EB_dbgi_mapp_blk_pre02.mzML Peak area,Blank_202404241731_EB_dbgi_mapp_blk_pre03.mzML Peak area,Blank_202404241731_EB_dbgi_mapp_blk_pre01.mzML Peak area,Blank_202404241731_EB_dbgi_mapp_blk_pre04.mzML Peak area,Erythroxylum_coca_202404241731_EB_dbgi_003208_01_01_Luca.mzML Peak area,Erythroxylum_coca_202404241731_EB_dbgi_003208_02_01_Luca.mzML Peak area,Brugmansia_insignis_202404241731_EB_dbgi_003224_02_01_Luca.mzML Peak area,Brugmansia_insignis_202404241731_EB_dbgi_003224_01_02_Luca.mzML Peak area,Erythroxylum_australe_202404241731_EB_tp24_000007_02_02_Luca.mzML Peak area,Erythroxylum_australe_202404241731_EB_tp24_000007_01_01_Luca.mzML Peak area,
2851,340.1256290150553,0.69301702,1314.664069057768,556.2176851713955,615.9730342113235,0,76742.74364507009,67659.69519837064,350105.96296350873,683479.8867167286,2535411.1652610227,861339.2997657326,
2852,330.1697082519531,4.558498966666668,0,0,0,0,3.018091824629833E8,3.3107926032921773E8,1758976.9339509928,543227.2826571566,5947902.015607026,5.816421377325921E7,
2853,404.1955108642578,4.7805175,0,0,0,0,1.8912332026512466E7,2.541085967091424E7,0,0,0,0,
2854,319.21435547172035,0.94055536,0,0,0,0,5435898.255123022,7632634.11560979,0,0,0,22042.26312937028,
2855,267.1203943915812,3.689963516666666,13831.521288606471,11000.511151945208,14862.546501568426,12692.228151513806,0,0,0,0,1636674.8639270936,29700.753594372138,
2856,637.265216829773,9.19089055,1921.244262922954,3734.9126078413,2058.639399965473,1451.9177361745226,61390.07441239238,90198.41134157362,0,7872.715061574946,0,884118.9787246679,
2857,270.27906494140626,9.467086810000001,88323.40338850855,32131.33381678794,87900.59574224462,94610.47074353555,6423833.781162324,5653743.126029787,6230616.992703475,5941512.190304099,6616161.563341947,7167012.311690851,
2858,646.302685546875,10.336052999999998,0,0,0,0,414976.605069261,644072.9333973606,9869.859091728893,49667.921718516314,0,211661.62140638148,
2859,326.34184646606445,10.4593545,0,704.7872811584306,636.9513563232995,0,16041.164161230621,15803.712074531235,153047.04793406226,915554.4819142985,157845.05084167907,38600.4987586521,
2860,251.12691955957035,4.89111087,4007.964653871178,4006.438797504661,2839.3618320784767,5144.572594128094,726559.1998482323,1048168.2302899826,6854.279949381561,2579.282419100848,86101.99683615187,24876.20177883658,
2861,935.5691833496094,11.137287333333333,0,0,0,0,2401821.0294100465,2608582.7418176103,982517.0142444803,1194955.9114662327,39978.00602818232,467117.23749222315,
2862,613.4255676269531,10.285753199999998,0,0,0,0,817191.422974557,1124659.6816289718,891885.0277057585,915843.7245404929,0,200536.7814390266,
2863,295.22674865722655,7.68080661,84328.00568184647,81547.91043976478,79707.27914819292,86291.22923300073,244590.6929999787,72477.1968060287,378514.6441859416,790765.8545181814,2.964261902855586E7,2113481.6415353436,
2864,368.22729746958413,4.746443616666666,2092.6238819929854,2465.4277463942667,3546.982765254582,2832.2986151656714,0,0,416958.66073803284,670885.2973267079,0,0,
2865,352.1527404785156,4.669446066666667,0,0,0,0,4791.466379882322,0,0,0,857827.06430544,2.1685144629088193E7,
2866,369.2756042480469,5.53254995,0,0,0,0,458184.42339509353,619608.1435097294,0,0,0,0,
2867,771.2333221435547,3.435434925,0,0,0,0,200078.4658663835,681946.4337825957,0,0,66900.98455461321,199151.53757784545,
2868,239.17529169718424,1.5460270666666667,0,0,0,0,1308092.5942630807,2053565.6079451302,4368437.078657899,4974891.133370871,13254.202329612315,1411633.5805170035,
2869,195.06529846191407,2.58153422,46528.25341820618,49354.379713111215,50748.8272315972,49737.68806250331,1062317.3498602596,1127161.2602363022,6856958.818065387,6343357.706742989,92011.96924973882,424018.8924834342,
2870,478.19155248045854,2.72716505,0,0,0,0,1918173.2450914208,2169119.3637541574,31489.351434685268,82259.68559648488,13839.53885817498,23872.333510031116,
2871,147.0437820449219,3.36313168,6944.849071866634,5557.8117640188075,8830.945579772031,3728.502271123497,3.671686576617638E7,3.758884088643673E7,34671.32287787048,6772.007631516022,202425.72967358917,1655150.1413064306,
2872,202.17977447717286,1.9377884600000002,0,0,0,0,1970079.1554045882,2046482.392904774,7389.820623772702,0,6117.331919052255,23316.127877756786,
2873,334.16440200805664,2.746518625,0,0,0,0,46982.53343322072,33997.66434874211,0,0,7187824.916757466,6180123.567460202,
2874,353.1934988869106,5.781390714285714,0,676.9079404042349,0,0,3108.661596649743,1393.6726618944413,1364.5717220822232,1395.5122735045732,1032634.9523833614,55820.467783851615,
2875,503.27550506591797,3.0396950499999997,0,0,0,0,0,0,1.0864745512365023E7,1.5423994169788094E7,0,0,
2876,346.1639099121094,4.1865476500000005,0,0,0,0,1851324.0273816127,2488973.761305923,62577.51487830771,22799.753621282,76892.14304381213,1.1878068058969703E7,
2877,276.15892028808594,3.6609901249999997,0,0,0,0,612548.5168828599,752418.5463715461,0,0,170853.45309014077,471287.319848104,
2878,784.5852249157592,10.487483800000001,31900.78513508817,14446.37551691872,48301.911698071664,11834.168036938434,2.8150465111950267E7,6449823.500882756,2.694988562115761E7,2.6663500289962348E7,6781680.665291264,1554467.0884987477,
2879,198.12403954777696,0.6095277633333335,35990.84552376014,33333.046834620734,32323.585942140104,37894.236616756156,1363319.6333302327,2077517.3096539243,0,45694.96509370882,4359500.710457576,1.5290757859176027E7,
2880,356.27923889292,7.26658192,14586.984890370208,11357.291630251042,18704.530844763547,15961.325389087648,22262.551921773087,19393.498526810945,77283.96451412598,105093.37572328544,2745148.3349686954,98232.52097169733,
2881,438.22760009765625,4.49426245,0,0,0,0,0,0,1739433.6938572596,1332070.4837182842,0,0,
2882,369.1520233154297,3.0171211000000002,0,0,0,0,0,0,0,0,747400.7346629419,469935.95494874497,
2883,352.32084351062014,8.93335263,15722.261417304124,19413.761928643704,16143.11426832887,18964.77709759132,2264546.7605338152,2266136.1719862027,4292849.74349748,3558622.1969603575,4834260.555023557,2407300.0543692103,
2884,386.1372375488281,2.17187995,0,0,0,0,0,0,343404.4663650703,841027.7524858933,0,0,
2885,748.4755655924479,9.4957706,0,0,0,0,386062.5676005051,436927.4654224179,101196.86353217148,195708.5481861215,2923.650414410341,268297.0842154164,
2886,388.21459579467773,4.2210397,0,0,0,0,0,0,2.8254502688165985E7,3.563379566384069E7,36971.86150760192,2498396.767549532,
2887,708.5115173339843,11.0818505,4177595.586416243,4214545.316204538,4272764.86881703,4319490.4917290695,1613599.6749986804,1663565.4665634418,1529171.0813017993,1481247.5397917621,1737739.7916567095,1712049.835431566,
2888,375.06907653808594,2.5908612499999997,0,0,0,0,7026531.963930277,8764486.728073157,0,0,0,0,
2889,325.0913594563802,2.9393447333333333,0,0,0,0,1082908.1488679103,908951.026380986,0,0,59838.1699681023,0,
2890,343.3319617410211,8.008985599999999,1169.7239076020157,574.0993251761647,542.8766460571228,0,613887.4328452508,879104.0617788201,512675.01673880126,522284.05795154546,789665.7716736645,664462.9343333576,
2891,283.2057749430339,6.708828766666667,0,0,0,0,458687.1104001946,570928.9393064651,791967.9189858229,609901.6404648053,95900.0524057614,877657.8544212485,
2892,128.07073669433595,0.6471366940000001,77197.05086328887,68687.1416525726,71536.39591389209,64265.90873730116,1.25633169354102E7,1.1179755289732145E7,301358.8118725231,595751.470731968,2190551.7220349656,7671430.870326575,
2893,288.1590911865234,3.7642087799999997,0,0,0,0,2.466057985468698E7,2499824.72414785,199773.52354972236,0,153824.0216095116,4683445.658279403,
2894,804.5480380795627,10.014570122222223,4594.502273852784,2635.5518168319963,7589.970347537293,0,2382078.814926067,670182.8776713279,979413.7708322965,2722035.8313695327,3040874.5602929895,2722606.1176158013,
2895,496.2491760253906,6.05732465,0,0,0,0,1082965.8989067327,1079108.8415699329,0,0,0,0,
2896,326.2688812255859,7.805916629999999,9484.932140051322,9369.378339153247,9795.697664425132,8910.594552568184,43565.689836410544,15361.551900169885,142809.4927916031,121466.27890324447,810216.545297704,158145.80803845703,
2897,144.05750783337405,1.7132885666666666,0,0,0,0,0,0,0,2247.7324723901306,2113774.302355549,2447869.057173799,
2898,492.23890686035156,5.4771963,0,0,0,0,305145.9304332381,452282.82638072595,0,0,0,0,
2899,467.3147430419922,8.08986584,0,0,0,0,121056.58845082433,138074.9557999908,806891.1614638676,1001083.9997356127,0,34316.55623571111,
2900,581.1513061693115,2.321337775,0,0,0,0,0,0,1266383.3694467526,2768633.718906052,13700.313967898343,12933.664627734785,
2901,342.3000244140625,8.270782919999998,51560.99087389949,51004.55394019396,46904.80539209743,54358.71632176286,88993.62594943473,102668.62762508099,127743.58310640928,90264.62277733299,8388298.694887381,2202935.930552533,
2902,340.2117385864258,2.9942784500000004,0,0,0,0,1461159.0683898507,2045202.958340781,0,0,19328.81348899432,110771.90348012195,
2903,318.2403586270578,7.5419687,0,0,0,547.6702690100208,1055124.5283112433,1330769.1669941265,804558.8309526459,772612.8592460346,1866701.8437535467,835367.0950763107,
2904,289.17538833618164,0.6077130925,0,0,0,0,1.9882357142298426E7,2.9218201930659063E7,0,0,2105178.672114698,5688358.641608028,
2905,407.35203043619794,11.158496999999999,0,0,0,0,705457.621565908,938795.506050121,425781.9641193912,327689.9752731384,1957946.4422869617,1219609.8975557517,
2906,181.12230377338864,9.05040396,7369.144244003322,7316.526630120116,10284.203182694659,12332.1750599718,1149790.7264222503,1332516.4605690106,6026508.1288756365,8018397.05710968,75792.49182743234,357981.0538941451,
2907,588.3225708007812,4.59543575,0,0,0,0,0,0,472929.85808308725,698981.5548945836,0,0,
2908,638.5359344482422,10.595835000000001,0,0,0,0,0,0,0,0,3770578.9359206213,213749.7269613855,
2909,273.18438720703125,4.600227137499999,506.20430320315813,0,434.07579785005873,0,178646.84968112406,198467.79379884506,342257.2405377039,370137.09128100297,36096.33752258636,306126.2685223233,
2910,244.154565051059,2.0395019999999997,5984.595237910384,6972.509482912762,5482.350409287612,3565.5935621814037,196286.3285315073,136537.53415839243,3.6465295784E7,2.4646783275217462E7,117749.20274406453,216683.90499574208,
2911,843.4847351109863,8.94384262,0,0,0,0,18639.20254343364,26111.04247533092,40897.12320062602,39212.26868816018,0,1067774.445301834,
2912,629.2361511230469,8.66839156,0,0,0,0,933094.5047318228,456885.2159276121,37172.301072950584,89592.9439211648,0,74055.2960433702,
2913,703.5750915549804,10.089119400000001,0,0,0,0,308493.36534839484,6207167.915657478,22665.508667947895,0,2.54326135713606E7,161402.4360919261,
2914,369.1180746901681,2.8176101,4082.528181681528,4050.446500050259,3415.5022359843515,4458.577445547369,3246060.2275672476,4071687.091406949,0,0,0,13381.704731448457,
2915,268.9460876464844,0.8330033579999998,0,0,0,0,4330622.567062125,3966684.902022894,810465.617065238,5095662.003850226,0,2003027.686128804,
2916,331.0811958312988,4.8712566,0,0,0,0,58603.5287455328,67779.94306451011,0,0,1540203.8687437417,2865998.644060244,
2917,808.5603485107422,10.507329499999999,0,0,0,0,498606.81097418047,599518.5232821011,982178.9768367315,1622401.6771921876,0,0,
2918,322.2010890426897,4.440077485714285,0,0,0,367.4565716583194,828624.4308129527,1714247.7454137662,8.694256323193757E7,6.0038095141556285E7,8130353.786353834,6.870673684955335E7,
2919,1051.616928100586,7.368479025,0,0,0,0,43269.912802842926,53254.78344028838,496653.5289941388,1327387.343296344,0,0,
2920,780.5510894864746,9.96733245,24233.432444017275,15362.19081214896,38990.025212728986,4695.087033674248,1.5069285218574114E7,3093108.4114046292,7334945.500209599,1.1503356878198588E7,1.0107964191009084E7,794093.7017461198,
2921,146.09233818626404,0.675699008,12914.813964893297,11292.773297411482,12781.565148729234,11808.51171810224,1.3239116274690755E7,1.294295987004172E7,2.616374287792778E7,3.523447794510996E7,5051409.405624467,8305364.8220666405,
2922,401.28390721039693,8.848182885714285,0,0,1344.3161621432396,0,326687.28147257323,366727.8724696566,1120243.5806897483,990268.7749599664,13418.363660170335,124907.73985832479,
2923,457.3709411621094,9.4971516,0,0,0,0,1184774.7543181814,460762.1829034465,0,0,30643.538071698036,0,
2924,240.15928077697754,3.12359545,0,0,0,0,0,0,2.4233275173639886E7,1.6090838774034262E7,1286925.0719775727,3447356.9697720157,
2925,338.1357014973958,3.532742933333333,0,0,0,0,1056017.7779309768,1097221.7305354036,0,0,0,6293.8984328731685,
2926,546.4730834960938,11.185336499999998,0,0,0,0,0,0,0,0,9220185.838830313,426883.2144491608,
2927,423.2499694824219,2.4472051500000003,0,0,0,0,0,0,1255630.0323634907,463491.7448324869,0,0,
2928,294.1696472167969,3.31188035,0,0,0,0,482045.3753969203,610189.3411855375,0,0,0,0,
2929,637.4409332275391,8.234854,0,0,0,0,0,0,0,0,1714413.1082698924,30522.432559671826,
2930,393.28613717215404,6.129033514285714,0,0,506.93147387689316,0,434802.2292475376,1272822.5504562524,466392.99159360025,577241.8620628851,564520.2554832641,431064.0455835249,
2931,310.201716834525,4.131464457142857,0,426.20296565915726,0,0,219384.2065755002,217790.78052167458,1.448974005097519E7,1.3147704189839875E7,7548.141722251278,36534.361958806156,
2932,346.16479237874347,3.3103052,0,0,0,0,4.476672777353904E7,5.2446212628684096E7,3.9788701778847106E7,1.727819420905048E7,860.3258892480715,491829.32413932565,
2933,395.0379333496094,2.1144310500000003,0,0,0,0,1125446.796325931,1360494.7839773123,0,0,0,0,
2934,176.01090545834958,1.3061210300000001,2087.902900467409,1109.859346950088,3977.480808789916,2845.6511090105137,6400644.270467721,5780603.570107849,29645.450606414084,416858.9030515543,967875.1639538318,4750821.607629552,
2935,356.13329315185547,2.90331855,0,0,0,0,7495654.835021588,8654342.448058318,0,0,0,0,
2936,390.1548767089844,2.9824756,0,0,0,0,0,0,6088537.945226849,8730788.779245216,0,0,
2937,871.5722839355469,11.2520071,631953.0749221882,472838.8175600981,936975.7345105123,414345.73338908656,685268.1924114886,1381270.1595166933,1181547.199036253,402207.53895456815,2815545.153404767,2198259.987154441,
2938,395.0375747680664,1.91938135,0,0,0,0,1972965.3157263827,2105684.4078345927,0,0,0,0,
2939,476.4318618774414,11.6703415,0,0,0,0,0,0,0,0,1816542.201911817,143133.83744941687,
2940,568.4281219482422,10.876124700000002,150748.16032139698,167573.1975898524,279100.01804660127,106753.72961716507,4962863.240325025,1.98397534421119E7,4459553.557551569,5005773.528820333,3869401.6384305656,1.169372879933677E7,
2941,208.13311440604073,2.328501542857143,11568.025537921218,10687.598071546861,11409.40105147161,11314.202738889413,0,15477.805467369406,0,0,888336.533715062,958584.6145423974,
2942,339.071044921875,2.1255331,0,0,0,0,1531396.4988223545,1598475.6747626055,0,0,0,0,
2943,370.1131947835286,2.5861920166666668,5883.600098474065,8561.426891998535,6610.83853932142,5997.180075596186,3.151640061530838E7,3.6103029787411414E7,0,0,0,0,
2944,331.6737518310547,4.1883669333333335,0,0,0,0,2.6466306343557853E7,3.1372046405465774E7,36553.07027698365,0,0,0,
2945,409.27342478434247,8.390443883333335,0,0,0,0,1372160.283055967,1578133.3240438038,2267287.7202573954,3104726.5797774876,78069.44547166965,624917.5722672457,
2946,794.5681610107422,11.2182639,47094.66206100538,41201.54104034296,76129.15850511272,42961.245013907705,7116385.146015555,7202390.378660726,7457825.625198626,8799529.626600455,2613426.8315836876,4838621.4466344435,
2947,563.2388916015625,4.6580344,0,0,0,0,0,0,4912679.080674334,7723478.756501992,0,0,
2948,225.19605064460754,0.72231143125,2410.6926075198962,485.25840268520994,1609.774781770397,0,2.7997280636090375E7,4.62227097280401E7,2767112.655566769,1926324.8994232619,0,6583368.97896613,
2949,642.5684661917725,11.042306,0,0,0,0,0,0,0,0,1166988.4965077387,40518.803232979124,
2950,251.16021092732748,0.4971576883333333,0,0,0,0,2072004.9973154136,2756984.566157483,71563.46172007264,95509.35161168387,1470.8961356080106,74951.08470113456,
2951,443.21788024902344,3.8333877000000003,0,0,0,0,0,0,4.054972382536846E7,6.648238771491303E7,0,0,
2952,339.1070229703195,2.2275259142857142,440.9825767920986,491.19061952560395,0,988.0596781018261,645156.1166421793,439629.303884673,0,0,132096.75450788756,1.405381701666922E7,
2953,262.1437530529297,2.6216068,0,0,0,0,1183323.4598672322,983990.8029145788,0,15908.14326115717,5925397.8160806205,1.1267407263300419E7,
2954,386.23812358243816,3.124374583333333,3760.8767419156206,3163.398863949154,2615.1951386198552,3869.079593560587,0,0,0,0,930468.5082569772,202081.2396733584,
2955,473.2280731201172,3.9917053,0,0,0,0,0,0,537590.0825849458,640237.1629574157,0,0,
2956,177.0545535626085,2.2020361222222222,12552.315791900777,15965.502506167933,17491.455018296994,11446.4341146203,1242698.6522484834,1258446.614537694,0,41732.604219563116,46893.521379263526,46076.798597001536,
2957,214.10746002316282,1.26485445,2427.3328724007342,841.1359246882419,1320.0407069154123,810.9966663299498,1.147153401958779E7,6848239.006501639,136618.70102927194,120192.74196605277,23486.137047468044,205661.07214119448,
2958,386.1443176269531,2.27474255,0,0,0,0,1546672.9964924054,1287892.1543638327,0,0,0,0,
2959,290.6199951171875,2.6638212,0,0,0,0,3810753.1902149883,4879859.648965312,0,0,0,0,
2960,233.22603861782838,8.209035116666668,0,0,0,0,13045.442327417562,13258.775117587336,16274.454075058657,20412.856192011117,1363948.699822734,115025.0167209781,
2961,531.2424621582031,3.17353755,0,0,0,0,267350.8520841584,600016.2775752957,0,0,0,0,
2962,258.1595230102539,2.15349985,0,0,0,0,0,0,3.629607969639016E7,3.0659915469483424E7,0,0,
2963,568.4282257080079,10.855833100000002,138824.33567355547,160167.6213923425,98597.61692859363,102476.39937451135,1.4887057053314984E7,2.005604974200947E7,1.3623794463769212E7,1.5949994955936523E7,3772861.963921136,1.124795367171756E7,
2964,343.22744141115726,6.63316445,2019.6949752323317,1407.8422024046038,510.7081482444419,1051.1348606952306,217366.50516730806,250832.44850549585,281159.60477446875,455224.85384798737,47128.46383808862,370855.95070764615,
2965,285.1309182314104,3.4578870428571435,2270.0543900924185,3765.9684101770436,3081.8777048518164,3563.977866261448,0,0,76668.20585367415,0,5096854.267170833,106036.33879001052,
2966,478.2924118041992,7.303502566666666,0,0,0,0,509266.8193521811,609846.7427375813,9126632.042342111,2.616762456634105E7,182218.2778004506,450133.9093186476,
2967,231.12287759972,2.8575447625,0,0,1200.4624905519784,840.729110590217,290022.025774621,264475.0919392506,516669.8462446621,1374894.206471521,44665.52869704727,767227.0628416295,
2968,166.08630409255065,1.6055738200000005,65302.58792758728,66271.16565404435,71132.21484819618,68778.78273450394,9318427.394673366,1.805009084429889E7,8307538.969141392,9659071.228919638,3903239.4205085896,6494951.505366364,
2969,514.2870381673177,4.341244666666667,0,0,0,0,0,0,0,15582.601320329419,284418.5141776653,5604279.312179347,
2970,263.2368299745416,7.297269711111111,518.4188869954908,472.1309055176206,423.4125192261123,0,773279.8076273617,952209.6943836585,656066.3309473646,910936.7925479432,821175.0983258362,701012.2527585786,
2971,315.1914405822754,1.654456125,0,0,0,0,3053681.588825661,2204665.075850317,0,0,49480.90981417975,235246.24945903098,
2972,210.05921708552245,0.8221317789999999,1367.9888585163042,2965.3205064076046,4523.19824388028,2673.534392198049,3.053823456591713E7,2.1742719150316477E7,7832106.632420781,1.9362874478227936E7,4542559.046069618,2.2375586387075566E7,
2973,725.4446716308594,9.7196677,0,0,0,0,573623.1729363864,1019380.7138836731,0,0,0,71860.58251382755,
2974,346.1637535095215,3.9336003,0,0,0,0,774013.6105203652,892334.6475311652,0,0,47928.11783647232,1125219.6162931619,
2975,445.2331237792969,4.0535059,0,0,0,0,0,0,5353606.048256671,1.0600981063683795E7,0,0,
2976,297.02681732177734,0.54101094,0,0,0,0,419187.06318843475,82475.84183428927,0,0,2104595.898960787,203310.06102187766,
2977,522.3550364176432,7.904325666666666,0,0,0,0,543303.1368018773,478700.50212772604,944355.9828867797,2795773.447352191,181061.55810285933,747342.9547316157,
2978,290.1391881317342,3.532936683333333,0,0,0,0,2.8536789876605827E7,3.545090007026481E7,16108.178626500014,9264.523001121195,7813509.14196758,7.38661324521681E7,
2979,334.20710627302043,0.6234644533333333,0,0,0,0,1771681.4157187587,227954.34692993434,209604.3328517315,425958.6566682252,2991853.8734380654,1101891.92262696,
2980,743.1818084716797,3.33056915,0,0,0,0,0,0,1.6566414869970838E7,2.6634720228749476E7,0,0,
2981,489.31957245670577,8.682220033333332,11783.608099339124,8576.30901684704,9185.448248972123,6955.87227536594,0,0,0,0,4664637.821718935,167681.01856183773,
2982,272.1489448557434,1.9879616,0,0,0,0,8655.663640019578,49751.05325458583,2194175.6965265167,3235319.363954279,24673.504313772926,110486.62103274318,
2983,581.3222503662109,2.8757294499999997,0,0,0,0,0,0,6470354.3762556985,3396239.881758997,0,0,
2984,204.07923762053426,1.8888925166666664,9514.471107435078,10222.5825495586,10621.549518174332,13842.423458442652,0,0,0,0,8070253.257216442,1.3944858207384473E8,
2985,930.6142222086588,11.141019,0,0,0,0,1042074.6972718204,1192060.297239385,452784.5262744162,641456.631627771,7952.619471957897,250605.20264343757,
2986,372.27433946587456,5.324160455555555,567.3353332624913,1177.7294380034505,467.5836287172143,0,23523.196817869473,2868.0155909069285,66515.86210719905,41715.55854134853,1712689.7403641061,120923.57758867265,
2987,241.99944572469786,0.5181815169999999,9515.279293004518,5449.004382156682,7685.548024145976,12010.020386188942,6309248.819369351,8886188.348032223,1.3644325045147054E7,2.0905236486077044E7,567797.2839106421,5851220.75422091,
2988,421.1103490227051,1.9626715833333332,0,0,0,0,1873785.6097673443,1460101.386671797,3195.0724756757654,24164.97173773245,35015.9014700894,1788912.2717692023,
2989,552.2066650390625,4.79650185,0,0,0,0,357249.58533714263,344173.52495411766,0,0,0,0,
2990,308.18577575683594,4.3697893,0,0,0,0,0,0,8051.803772988633,7183.917217511761,5418785.574385753,8834461.815251796,
2991,504.5139495885254,11.4722734,22592.858691115747,1222.0412958435495,28753.871144759225,7355.146811345193,3.0667043709871747E7,2.3630960069092803E7,1.8562571726799853E7,1.6282701432861589E7,7.772299849490258E7,2.5743607193002544E7,
2992,163.03888320979004,2.5835296,23289.471649780116,29850.31946972862,31786.96499515331,28674.173691409796,2.469422749352368E7,2.966301578668634E7,365683.81483236275,471148.92789108853,13066.335517655332,120873.01697260552,
2993,356.20680237471515,3.0405637,0,0,0,0,0,0,6095802.502805511,4554013.513057798,2072.544790589374,0,
2994,465.10235377720426,3.1145845285714286,16377.85836648331,15716.15078256769,16868.51371330491,15502.012399398964,436966.9437602806,389391.526590751,0,0,0,94587.17439687165,
2995,905.2342071533203,2.57725335,0,0,0,0,0,0,1.625951670870153E7,2.269450138201539E7,0,0,
2996,311.0761184692383,2.6439209,0,0,0,0,972927.717080968,889161.8910813063,0,0,1241873.5934500445,3933927.861068097,
2997,478.2060241699219,2.907418075,0,0,0,0,381202.1561482008,850909.5616828825,0,0,62674.71743087097,1082306.6379712883,
2998,335.25797271765134,11.2404618,17735.9643652882,13945.17198224896,33232.11795680984,16929.19405656714,3407355.929124455,3504799.4187629214,4267097.187744831,4546345.428999348,1311725.7415659472,2384597.3197248443,
2999,520.4192860921224,10.093377166666667,5291.157290090428,4892.713194419239,5042.0309815577175,7541.29386889902,0,0,0,0,1256051.431441493,83595.06790183383,
3000,349.2527291462402,8.299013057142856,0,0,523.2088337948627,0,899620.2674885184,1149950.5969447899,1026228.2216378921,1025369.5764548796,238557.48684604955,1434093.5482684392,
3001,435.3946050008138,9.0629242,0,0,0,0,337626.2118527262,596674.568141012,178289.49807829203,152347.8798450178,250052.37053926033,330841.16924540955,
3002,176.0108400990397,1.5359649500000003,0,0,784.8343307299799,0,1179994.8305222462,913370.835956368,0,191376.46709169156,549898.5167573207,3026865.391441807,
3003,266.13690185546875,3.0389836,0,0,0,0,805686.6443462903,693303.5719761322,0,0,5400.642132404223,0,
3004,468.20959091186523,2.064450375,0,0,0,0,1140156.3418685491,1297766.0704611645,2397.033199218778,3157.683161542951,0,0,
3005,673.5014038085938,10.901036,0,0,0,0,0,0,0,0,2613828.1209499417,133540.519822908,
3006,982.6456604013672,10.875304,17140.05053643294,15767.851714431323,28580.94640305169,13113.596290575833,1336620.4305810193,46192.47171246236,1192243.8973776556,1605304.1353645385,493418.06733021216,1263282.2513558397,
3007,358.22205734509276,4.8161099125,4773.7084778209,5188.295062530795,4450.910637963528,5732.826976422037,0,0,5724.521086261285,7599.474597534538,1067618.4723245197,13174.09975841818,
3008,417.2959899902344,5.23794275,0,0,0,0,0,0,0,0,5224461.654885026,3843782.065133627,
3009,244.1545314806122,1.42628004,3996.169097534556,3604.2303537308076,3062.649431268693,2730.937018132284,944417.8033776166,907550.9462446406,1644611.4468311488,2617675.9579638867,35633.89073196834,500788.6522084748,
3010,517.3495737711588,10.647810666666667,0,0,0,0,482859.7596765223,1021513.3660464954,302766.2789259919,562133.6845821124,146044.73204775932,42798.69500735619,
3011,365.0840606689453,2.8461577,0,0,0,0,0,0,0,0,793637.2388753139,1842771.9431644334,
3012,714.5511627230835,11.415462625,0,0,904.6389559274801,2312.78694015367,1.3779018258223746E7,2.566695339956583E7,2.0826644644847475E7,2.537976403248299E7,1892478.5259915225,9979902.929073308,
3013,519.240821843689,10.427004,0,0,0,0,0,32778.617625511186,151209.8032630643,505450.769478876,0,38223.08077491323,
3014,346.1990661621094,5.52422505,0,0,0,0,684173.5562579606,1065922.7504709659,0,0,0,0,
3015,309.1081085205078,3.73768515,0,0,0,0,0,0,5953808.89923352,4373907.682772031,0,0,
3016,659.3348999023438,6.655478575,0,0,0,0,512201.0361068563,354292.40268260695,33564.54666354039,5487.424386231445,0,0,
3017,289.07067108691405,2.27162285,0,0,0,0,65732.16852475479,23417.172130476956,0,0,1227022.0427531071,1255908.6062342643,
3018,243.21038818359375,8.20283755,0,0,0,0,133364.35734929112,141520.66996995598,187961.16526852574,320809.4389938382,955853.3019705574,334275.0190962647,
3019,355.10247040032965,2.6120987749999998,3926.700114512678,1246.893258356326,4685.327460636109,2314.244292977057,3.0187628918385066E7,3.1205479719242882E7,0,0,13449.06831529244,4543.173066612097,
3020,346.1493568519287,2.586917875,1079.415274668117,0,1213.4205078486248,365.6032584312798,1384644.0864754375,1381845.0613263492,2648021.323648984,5510385.813825686,0,77399.59272033557,
3021,615.3192749023438,2.81879335,0,0,0,0,0,0,4030472.6729306835,2827926.8205967867,0,0,
3022,292.1545639087067,2.921255775,1127.0145856787042,0,996.7603862831136,0,502282.3467571914,729229.0395338273,1.4725062516954777E9,1.3486817041282713E9,220744.46790507075,51330.23559715267,
3023,300.28943743165803,7.252754400000001,0,527.2628190476353,0,0,475285.5595259038,44153.00585898017,69838.79102287997,107632.77990175638,18272.237099382102,577913.4899468943,
3024,337.1260986328125,3.0959713,0,0,0,0,0,0,0,0,592654.4944948897,0,
3025,784.4757690429688,9.312492266666666,0,0,0,0,683849.3089654727,705591.5686961646,226298.93919100973,262640.10479811137,4988.238015731603,110138.9143432972,
3026,177.0546806353027,2.5799346099999996,15686.725933117339,13573.711831397477,15582.661332861042,13890.475149217533,1370288.9384809132,1315906.473892256,3795789.626732431,3781230.186805144,86377.83293431063,281493.36471101834,
3027,242.2477691677246,8.73238585,1544.263479246361,2950.2043309120318,1392.3902986499163,2534.9231001477424,1177278.7661208147,1178325.1201348943,1199161.9543194338,1081004.5511784283,1212527.4889823326,1303071.962839989,
3028,375.26845856071776,8.540254659999999,3207.181608917869,1953.369693796172,2466.14627544875,1688.232666221456,9180013.805522012,1.1092150181660032E7,7695276.019671285,1.049126632290109E7,265072.7010012792,5292706.153772252,
3029,682.5253448486328,11.281728750000001,0,0,0,0,8402.422640772089,9333.821232099928,0,0,1329365.54111427,183574.45466712618,
3030,784.4757080078125,9.312492266666666,0,0,0,0,586056.8526538329,621755.432028179,228810.42352013235,266637.65425325505,4988.238015731603,107257.27819279817,
