"feature_id_full","feature_id","feature_mz","feature_rt","sirius_molecularformula"
"2971_269.06_2.4",2971,269.063209915262,2.373519295,"C10H14O7"
"2972_290.23_7.8",2972,290.232661132812,7.775740616,NA
"2973_440.16_2.8",2973,440.155543277138,2.75693967894737,"C20H25NO10"
"2974_503.19_2.5",2974,503.194307963053,2.52407473888889,"C26H32O11"
"2975_308.29_8",2975,308.294725690569,8.00240028095238,"C20H37NO"
"2976_159.12_0.8",2976,159.124072024697,0.793848434210526,"C6H14N4O"
"2977_530.17_2.5",2977,530.173370361328,2.48756340666667,"C26H29Cl2N5O3"
"2978_357.25_7.4",2978,357.254172188895,7.36749034285714,"C22H32N2O2"
"2979_418.31_6.7",2979,418.306312561035,6.74906005833333,"C24H39N3O3"
"298_196.17_8.7",298,196.169416254217,8.74394438636364,"C12H23NO2"
"2980_358.37_7.9",2980,358.367796630859,7.937395704,"C22H47NO2"
"2981_409.27_8.1",2981,409.273282369074,8.11434991904762,"C25H38O3"
"2982_838.64_10.7",2982,838.637335526316,10.6572254210526,NA
"2983_495.37_10.7",2983,495.368345048834,10.6505613333333,"C29H50O6"
"2984_490.18_2.9",2984,490.18306681397,2.87327776,"C24H23N7O5"
"2985_425.36_11.6",2985,425.3630859375,11.55704092,"C26H50O5"
"2986_435.29_8.9",2986,435.289146021793,8.91894678421053,"C29H38O3"
"2987_146.07_1.4",2987,146.071869850159,1.44614395625,"C8H7N3"
"2988_717.38_8.1",2988,717.380857769374,8.09353655263158,"C33H54N6O10"
"2989_151.04_2.1",2989,151.039715037626,2.07242187058824,"C8H8O4"
"299_194.03_0.6",299,194.032788085938,0.5891806915,"C6H9N3O2"
"2990_167.07_2.9",2990,167.070166168213,2.910133104,"C9H10O3"
"2991_345.12_2.9",2991,345.115767629523,2.85450901052632,"C19H22O5S"
"2992_404.22_6.5",2992,404.219770886216,6.46589352857143,"C21H35NO4"
"2993_708.51_10.6",2993,708.5118359375,10.56716596,NA
"2994_640.44_10.3",2994,640.436382475353,10.2846352380952,"C42H59NO5"
"2995_726.56_10.8",2995,726.555313114341,10.7739551428571,"C41H77NO10"
"2996_193.16_3.3",2996,193.158561706543,3.29458718,"C13H20O"
"2997_380.22_3.7",2997,380.217584710372,3.68726453684211,NA
"2998_409.09_3.5",2998,409.089376349198,3.53345596842105,NA
"2999_327.3_7.6",2999,327.300466628302,7.55501764761905,"C19H40N2O3"
"3_167.07_2.4",3,167.070311584473,2.362662256,"C9H10O3"
"30_350.33_9.1",30,350.326583251953,9.0926937,NA
"300_352.25_4.5",300,352.24578061346,4.47629430434782,NA
"3000_546.36_7.6",3000,546.35507965229,7.6246663375,"C28H52NO7P"
"3001_506.32_8.3",3001,506.32315608526,8.25588271428571,"C25H48NO7P"
"3002_562.21_2.9",3002,562.212868245443,2.90647547333333,"C32H33N3O4"
"3003_230.99_0.7",3003,230.99028923398,0.662295241904762,NA
"3004_296.06_1.3",3004,296.064243134998,1.3459418,"C8H20NO6P"
"3005_437.37_7.4",3005,437.373598633228,7.4121592,"C29H50O"
"3006_197.12_3.4",3006,197.117161865234,3.4324632,"C11H16O3"
"3007_278.25_7.4",3007,278.247586204892,7.41788036666667,"C18H31NO"
"3008_277.07_0.9",3008,277.068526002014,0.9057543608,NA
"3009_406.17_2.1",3009,406.170764321092,2.11081922105263,"C17H29NO11"
"301_167.07_3",301,167.069946289062,3.01863250833333,"C9H10O3"
"3010_327.3_7.7",3010,327.300086975098,7.701146285,"C19H40N2O3"
"3011_542.49_11.7",3011,542.490434919085,11.6828502857143,NA
"3012_518.32_6.9",3012,518.324626464844,6.86805566,"C26H48NO7P"
"3013_266.12_3",3013,266.124198913574,2.99395255625,"C10H19NO7"
"3014_328.28_8.4",3014,328.284270019971,8.358699328,"C19H37NO3"
"3015_401.02_1.6",3015,401.024223328039,1.58122245,"C10H19O12P"
"3016_261.22_8.2",3016,261.221044126514,8.19669187826087,"C18H30O2"
"3017_432.25_6.6",3017,432.252270507813,6.55161218,"C28H35NO4"
"3018_302.14_4",3018,302.141456604241,3.99720748333333,"C14H25NO5S"
"3019_220.13_4",3019,220.130477178664,3.97387861904762,NA
"302_269.23_10.2",302,269.22610283041,10.24043275,"C20H30O"
"3020_236.09_5.5",3020,236.093617030552,5.45961102857143,"C8H15N5S"
"3021_192.07_2.5",3021,192.065618424189,2.4656036952381,"C10H9NO3"
"3022_381.12_2.4",3022,381.116139498936,2.36996048181818,NA
"3023_147.04_3.1",3023,147.04391784668,3.142948156,"C9H8O3"
"3024_414.19_1.9",3024,414.187275133996,1.85399819473684,"C17H25N7O4"
"3025_806.57_10.3",3025,806.566433716553,10.317313,"C44H82NO8P"
"3026_318.15_1.8",3026,318.154596329403,1.814764125,"C14H23NO7"
"3027_329.21_8.3",3027,329.210873413086,8.337882772,"C21H28O3"
"3028_138.04_1.6",3028,138.043834686279,1.58577047,"C5H10NP"
"3029_252.11_5.5",3029,252.108785756837,5.47515028,"C8H18F3N3"
"303_379.1_3.1",303,379.099881126767,3.12756185238095,"C16H20O9"
"3030_478.29_7.3",3030,478.292622157506,7.30252702857143,"C23H44NO7P"
"3031_365.09_0.6",3031,365.085295940399,0.640705087272727,"C15H18O9"
"3032_694.4_6.8",3032,694.400867919922,6.780839272,"C37H57N3O8"
"3033_473.15_5.6",3033,473.146657308553,5.58840900833333,"C27H27ClO4"
"3034_510.36_9.5",3034,510.356396993001,9.45625340833333,"C25H52NO7P"
"3035_298.35_7.3",3035,298.346365888688,7.31784946521739,"C20H43N"
"3036_318.3_5.8",3036,318.300256347781,5.8099283,"C18H39NO3"
"3037_598.25_2.8",3037,598.24906198602,2.7932071368421,NA
"3038_647.32_3.8",3038,647.324210273293,3.78024651111111,NA
"3039_136.06_0.7",3039,136.061852416992,0.6552359332,"C5H5N5"
"304_209.12_4.4",304,209.116934814453,4.360425592,"C12H18O4"
"3040_522.36_7.9",3040,522.355358305432,7.90347887619048,"C26H52NO7P"
"3041_171.12_1.5",3041,171.124025344849,1.48036243333333,NA
"3042_219.03_1.4",3042,219.026360169098,1.379823824,"C2H8N6O3S"
"3043_184.07_7.3",3043,184.072830893777,7.33354714090909,"C5H14NO4P"
"3044_751.46_9.4",3044,751.460940044301,9.38402465833333,NA
"3045_230.1_1.9",3045,230.097479167737,1.92268166842105,NA
"3046_292.15_2.9",3046,292.153843152015,2.92050868823529,"C16H21NO4"
"3047_165.05_1.2",3047,165.054534912109,1.24614825909091,NA
"3048_468.18_2.4",3048,468.183219909668,2.40618657142857,"C22H31N5O2S"
"3049_165.06_1.5",3049,165.057946946886,1.49176948888889,"C6H12O3S"
"305_476.15_3.3",305,476.154948425293,3.31235603,"C23H25NO10"
"3050_740.52_10",3050,740.521840820917,10.001727664,"C41H74NO8P"
"3051_715.4_8.8",3051,715.401506927699,8.75887989473684,"C40H60O12"
"3052_650.54_11.7",3052,650.53517950454,11.7473667142857,NA
"3053_461.15_2",3053,461.147758992721,1.98274100666667,"C18H32O8P2"
"3054_518.4_8.4",3054,518.4047313017,8.39056297058823,NA
"3055_348.19_2.8",3055,348.191577911377,2.83844544,"C18H27N3O5"
"3056_356.28_7",3056,356.279268189355,6.974687284,"C20H39NO5"
"3057_429.17_3.7",3057,429.174071061399,3.71245982631579,"C20H28O10"
"3058_163.04_2.7",3058,163.038887329102,2.685202592,"C9H8O4"
"3059_146.08_1.7",3059,146.08111328125,1.74869368,"C6H11NO3"
"306_407.07_2.6",306,407.067643642566,2.55959306875,NA
"3060_419.35_10.7",3060,419.352096557617,10.66853575,"C27H46O3"
"3061_266.25_6.8",3061,266.247779482887,6.8047172952381,"C17H31NO"
"3062_462.19_1.4",3062,462.185778449761,1.44682327058824,NA
"3063_207.1_4.4",3063,207.101396243267,4.36606227916667,"C12H14O3"
"3064_471.18_4",3064,471.183401007401,4.03074837894737,"C20H32O11"
"3065_565.4_8.9",3065,565.404200745323,8.9181166,"C40H52O2"
"3066_409.22_2.3",3066,409.218104892921,2.29635623333333,"C21H32N2O4S"
"3067_370.11_1.6",3067,370.114252726562,1.60035558666667,"C16H21NO10"
"3068_192.16_0.8",3068,192.159544292249,0.75944977,"C9H21NO3"
"3069_380.16_2.1",3069,380.155309295654,2.066424155,"C16H23N5O7"
"307_308.09_0.8",307,308.091023763021,0.815051482380952,"C10H17N3O6S"
"3070_487.22_3.6",3070,487.215052556353,3.63147539473684,"C23H36O12"
"3071_495.33_8.2",3071,495.328909483764,8.22055218235294,"C26H48O7"
"3072_350.18_4.1",3072,350.180665515994,4.12463647142857,"C15H27NO8"
"3073_614.33_7.5",3073,614.329302979759,7.486666725,"C28H48N5O8P"
"3074_356.24_6.1",3074,356.243045043945,6.1011369,NA
"3075_131.12_1",3075,131.121237618583,1.00437937571429,NA
"3076_654.33_9.4",3076,654.332705078125,9.355701536,"C29H45N9O7"
"3077_474.16_3.9",3077,474.160841998686,3.89714262352941,"C20H27NO12"
"3078_1001.25_3.1",3078,1001.25331333705,3.11808837857143,NA
"3079_124.04_0.8",3079,124.039519500732,0.7674196896,NA
"308_342.3_8.4",308,342.299841308594,8.358415312,"C20H41NO4"
"3080_336.25_8",3080,336.253421020508,8.00801336,"C20H33NO3"
"3081_348.13_1.9",3081,348.129070081209,1.92523842105263,"C14H21NO9"
"3082_406.33_9.9",3082,406.329075317383,9.90615484,NA
"3083_431.19_3.6",3083,431.189107795691,3.56618087894737,NA
"3084_180.99_0.5",3084,180.989882820531,0.512612651578947,"C2H8ClN2O2P"
"3085_467.25_3.5",3085,467.249047174382,3.50260260555556,"C21H38O11"
"3086_265.02_0.6",3086,265.023542404633,0.5869195825,"C5H14O8P2"
"3087_467.19_5.5",3087,467.18908450478,5.45751361578947,"C22H28N4O6"
"3088_583.41_9.4",3088,583.414500845725,9.43875291363636,"C40H56O4"
"3089_323.31_8.3",3089,323.305483863467,8.27369566666667,NA
"309_247.2_0.6",309,247.201768239394,0.620858571111111,"C12H26N2O3"
"3090_492.31_6.7",3090,492.307268778483,6.7260175,"C26H47NO5"
"3091_215.09_0.5",3091,215.087888277494,0.514373665384615,"C8H11BFNO4"
"3092_804.54_10.1",3092,804.540645756421,10.14399052,"C40H80NO11P"
"3093_771.5_11.3",3093,771.501468056127,11.292382,NA
"3094_229.12_2.1",3094,229.118329620676,2.075816396,"C10H18N2O5"
"3095_259.21_9",3095,259.205651325113,9.02650466521739,"C18H26O"
"3096_397.38_8.9",3096,397.378756409676,8.9225142,"C24H50N2O3"
"3097_216.1_4.1",3097,216.104983329859,4.0927572375,"C10H17NO2S"
"3098_327.3_7.4",3098,327.300470987956,7.38853083809524,NA
"3099_800.52_10.9",3099,800.519285656157,10.9325627142857,"C44H76NO8P"
"31_216.06_1.4",31,216.063739776827,1.41692580714286,NA
"310_268.09_5.6",310,268.086126963298,5.57880545,"C9H17NO6S"
"3100_540.54_10.6",3100,540.537129090344,10.6262029166667,"C34H69NO3"
"3101_315.13_3.5",3101,315.134016418457,3.499328415,"C17H18N2O4"
"3102_430.14_3.2",3102,430.135009765625,3.1523206875,"C19H19N5O7"
"3103_398.19_1.8",3103,398.192105745014,1.79608152631579,"C19H23N7O3"
"3104_517.19_3.3",3104,517.189132691036,3.2660863,"C19H28N6O11"
"3105_411.05_9.5",3105,411.045146942139,9.5474639,"C15H20N2O5S2"
"3106_174.09_5.1",3106,174.09103457133,5.14920363333333,"C11H13NO2"
"3107_146.05_1.6",3107,146.053173758767,1.62261121363636,"C5H5F2N3"
"3108_138.05_0.7",3108,138.046270098005,0.699480337619048,"C6H6FN3O"
"3109_418.15_2.4",3109,418.149473953711,2.40607991,"C22H19N5O4"
"311_180.05_0.9",311,180.051678180695,0.933569703125,"C6H5N5O2"
"3110_191.03_2.1",3110,191.033849716187,2.08327038,"C10H8O5"
"3111_231.17_2",3111,231.170290528032,2.041556144,"C11H22N2O3"
"3112_637.49_8.8",3112,637.493648529053,8.7760142,"C40H64N2O4"
"3113_335.11_2",3113,335.110025617903,1.96740837777778,NA
"3114_306.28_9",3114,306.279264367563,9.04029902608695,"C20H37NO2"
"3115_441.44_10.3",3115,441.441630045573,10.3015991428571,NA
"3116_277.22_7.1",3116,277.216404419665,7.09518424,"C18H28O2"
"3117_294.14_3.5",3117,294.144756317139,3.5121377,"C14H19N3O4"
"3118_131.12_0.5",3118,131.118955695111,0.546264124782609,"C6H14N2O"
"3119_554.15_2",3119,554.153943230492,1.97341701176471,"C29H32BrNO5"
"312_548.2_3.3",312,548.199726779929,3.30481297058824,"C23H27N9O6"
"3120_280.25_8.9",3120,280.251362612373,8.861796115,NA
"3121_432.27_8.2",3121,432.272760663714,8.16703942857143,NA
"3122_270.15_0.9",3122,270.154909406775,0.890372810952381,NA
"3123_416.37_10.6",3123,416.373861696381,10.61921148,NA
"3124_239.11_0.9",3124,239.11258087243,0.9041971172,"C9H18O7"
"3125_381.08_0.6",3125,381.079523925781,0.6110170628,"C12H22O11"
"3126_466.33_9",3126,466.329328097687,8.98481781538461,"C23H48NO6P"
"3127_429.12_6.6",3127,429.115888093997,6.64543254210526,"C18H24N2O6S2"
"3128_515.09_0.7",3128,515.092612818668,0.656730082631579,"C22H19F3N4O5"
"3129_425.15_6.5",3129,425.148696900145,6.46624038947368,NA
"313_535.52_8.9",313,535.519555954706,8.92581877142857,"C34H66N2O2"
"3130_401.14_3.7",3130,401.140597344723,3.7326725375,"C16H26O10"
"3131_449.07_2.2",3131,449.068611546567,2.17832107894737,"C16H20N2O9S2"
"3132_138.07_0.7",3132,138.066141662598,0.6840573288,"C6H7N3O"
"3133_358.3_7.7",3133,358.295045166876,7.748710296,NA
"3134_412.38_9.8",3134,412.378597606853,9.75155382272727,"C25H49NO3"
"3135_131.05_1.6",3135,131.049212036133,1.592648284,"C9H8O2"
"3136_467.11_10.5",3136,467.109073638916,10.46556925,"C24H20ClFN4OS"
"3137_510.31_6.7",3137,510.307872099035,6.66580096470588,"C31H41N3O2"
"3138_184.07_7.5",3138,184.073057628813,7.48990593809524,NA
"3139_421.37_10.6",3139,421.368208991157,10.6465846666667,"C27H48O3"
"314_371.32_10.6",314,371.315661621094,10.62429324,"C22H42O4"
"3140_138.04_0.7",3140,138.043928600493,0.700973266190476,"C5H10NP"
"3141_380.34_8.8",3141,380.33657043457,8.764120496,NA
"3142_420.22_5",3142,420.222703632556,4.98556604210526,"C20H29N5O5"
"3143_675.37_8.1",3143,675.370083457545,8.12292422631579,"C33H50N6O9"
"3144_256.14_0.9",3144,256.139213868744,0.9039611232,"C9H21NO7"
"3145_549.57_11.5",3145,549.572047424316,11.46756905,NA
"3146_207.07_2.9",3146,207.06526704358,2.86833186363636,"C11H12O5"
"3147_278.05_1.3",3147,278.050828632833,1.33600177894737,"C8H12F3N3O2"
"3148_233.08_1.8",3148,233.078458862849,1.760401588,"C8H10BF2NO4"
"3149_407.09_1.5",3149,407.085309602219,1.46770111,NA
"315_538.23_3.5",315,538.228126525879,3.50036394,"C26H35NO11"
"3150_474.17_1.9",3150,474.173489525205,1.92604379047619,"C20H23N7O7"
"3151_349.2_5.8",3151,349.198655395508,5.845241028,NA
"3152_409.15_3.6",3152,409.146613674718,3.60262076842105,NA
"3153_460.27_6.6",3153,460.269212995257,6.63560751428571,"C25H35N5O2"
"3154_508.19_8.9",3154,508.188383102668,8.92748337916667,"C23H25N9O3S"
"3155_242.17_3.4",3155,242.17495849668,3.425040164,NA
"3156_146.06_1.8",3156,146.059993591309,1.772079788,"C9H7NO"
"3157_451.22_3.3",3157,451.21726820677,3.29049569444445,"C24H34O6S"
"3158_296.97_0.5",3158,296.966293335897,0.500070240909091,"C8H10ClIN2"
"3159_762.49_10.2",3159,762.491133916946,10.1729424285714,"C41H73NO9"
"316_265.68_2.1",316,265.680980682373,2.069936925,NA
"3160_331.14_4",3160,331.138331693761,4.01341400588235,"C15H24O9"
"3161_461.16_3.2",3161,461.16256501955,3.17454305555556,NA
"3162_377.12_4.4",3162,377.120479808134,4.36163953529412,"C17H22O8"
"3163_469.18_2.3",3163,469.181718372163,2.25154915238095,"C20H26N6O6"
"3164_453.34_3.9",3164,453.343696594238,3.904888625,NA
"3165_230.17_4.4",3165,230.174984130859,4.39279504,"C12H23NO3"
"3166_203_0.7",3166,203.00377998387,0.6516187115,"C5H3F3N2O2"
"3167_308.15_3.8",3167,308.148351033529,3.82231187222222,"C16H21NO5"
"3168_340.28_7.8",3168,340.284719238721,7.804700436,"C20H37NO3"
"3169_279.23_5.6",3169,279.231787832467,5.5585764,"C18H30O2"
"317_134.12_1.6",317,134.117611518273,1.57353510769231,NA
"3170_410.17_2.8",3170,410.165490401692,2.7901716,"C16H27NO11"
"3171_314.31_7.2",3171,314.305115919847,7.16164827692308,"C19H39NO2"
"3172_202.13_6.7",3172,202.125931512742,6.68994335714286,"C10H19NOS"
"3173_311.07_1.6",3173,311.073810283954,1.64282143846154,"C12H16O8"
"3174_276.23_7.7",3174,276.231995956026,7.72435717391304,"C18H29NO"
"3175_611.16_3",3175,611.160380859375,3.010766048,"C27H30O16"
"3176_409.34_7.1",3176,409.342938741048,7.100292475,"C24H44N2O3"
"3177_321.96_0.7",3177,321.961892700195,0.7268631425,"C7H7Cl2N3O6"
"3178_534.49_11.6",3178,534.488424201411,11.5517288421053,"C32H65NO3"
"3179_552.4_9.6",3179,552.401847839758,9.64089873333333,"C28H58NO7P"
"318_684.26_3.6",318,684.261911492599,3.60713675263158,NA
"3180_248.11_1.8",3180,248.113274002226,1.8406686,NA
"3181_540.22_2.2",3181,540.219538071576,2.19747724705882,"C28H31N5O5"
"3182_518.32_7",3182,518.324675293335,7.01718752,"C26H48NO7P"
"3183_730.24_10.9",3183,730.24499981281,10.8982984615385,NA
"3184_426.2_3.2",3184,426.196888850602,3.24356489230769,"C22H30FN3O2"
"3185_385.11_1.9",3185,385.106547043613,1.89703102083333,"C16H22N2O8S"
"3186_624.23_3.7",3186,624.228558349609,3.704126735,"C29H37NO14"
"3187_615.5_11.2",3187,615.495396729443,11.22537728,"C39H66O5"
"3188_256.14_1.2",3188,256.138874816895,1.21036494,"C9H21NO7"
"3189_203_1.5",3189,203.003615529914,1.48910348421053,"C7H5BClNO2"
"319_324.11_2.8",319,324.107870001542,2.7683837,"C15H17NO7"
"3190_385.31_8.3",3190,385.305978298981,8.27046643125,"C21H40N2O4"
"3191_166.09_1.6",3191,166.086175842285,1.586593812,"C9H11NO2"
"3192_335.26_10.9",3192,335.257989501953,10.85643956,"C21H36O4"
"3193_375.15_3.3",3193,375.152537537468,3.25527444,NA
"3194_435.16_4.8",3194,435.155117988925,4.7617961125,"C24H22N2O6"
"3195_268.18_1.4",3195,268.17650604248,1.42590953333333,"C12H23N5O3"
"3196_390.75_2.5",3196,390.752820332845,2.482235925,NA
"3197_265.13_2.2",3197,265.129269918137,2.23907803333333,"C12H18N4O4"
"3198_155.15_2.3",3198,155.154207865397,2.28013620952381,"C9H18N2"
"3199_411.32_8.5",3199,411.32292175293,8.48854754166667,"C23H42N2O4"
"32_369.17_2.8",32,369.166222000303,2.784283235,"C18H20N6O3"
"320_323.07_2.2",320,323.073744274946,2.23787502857143,"C13H16O8"
"3200_292.18_3.8",3200,292.175208537547,3.84336977333333,NA
"3201_611.16_2.8",3201,611.160940069901,2.83016517368421,NA
"3202_489.18_2.5",3202,489.178775988127,2.51560310526316,"C18H34O16"
"3203_323.06_1.5",3203,323.064519501606,1.505129505,"C8H20O9P2"
"3204_484.4_10.7",3204,484.401064555969,10.7030317222222,NA
"3205_474.31_5.7",3205,474.306128540698,5.746992224,"C21H45BO9"
"3206_300.29_8.9",3206,300.289290161133,8.896706248,"C18H37NO2"
"3207_556.28_6.9",3207,556.281009449678,6.86601364705882,NA
"3208_354.98_8.3",3208,354.983573913574,8.3487392,"C12H16N2S4"
"3209_759.43_9",3209,759.429067511308,8.95169988947369,"C42H62O12"
"321_607.29_11.4",321,607.291170654297,11.4391978,NA
"3210_245.23_8.9",3210,245.226036435082,8.86785908095238,"C18H30O"
"3211_474.23_3.9",3211,474.232878876724,3.94588386,NA
"3212_504.21_3.7",3212,504.208210246709,3.66215878666667,"C24H27F2N5O5"
"3213_401.26_10",3213,401.263449417917,9.955298,NA
"3214_385.11_1.9",3214,385.106740680358,1.90299649047619,NA
"3215_306.24_6.8",3215,306.240251813616,6.80466999047619,NA
"3216_252.11_2.3",3216,252.10844930043,2.29851370476191,"C9H17NO7"
"3217_341.21_8.3",3217,341.210294451032,8.25942382380952,"C22H30O4"
"3218_370.21_1.1",3218,370.207103730576,1.073761785,"C20H27N5S"
"3219_745.52_10.7",3219,745.522064208984,10.6933383333333,NA
"322_509.16_3.7",322,509.163141523089,3.66280587142857,NA
"3220_290.27_5.8",3220,290.268865966797,5.833525936,"C16H35NO3"
"3221_553.25_2.7",3221,553.250647293894,2.73400114736842,"C26H38N6O5"
"3222_203.15_0.7",3222,203.150337219238,0.653245502380952,"C8H18N4O2"
"3223_304.26_9.4",3223,304.260766892206,9.38320172857143,NA
"3224_766.58_10.3",3224,766.58298601423,10.2870191428571,"C44H79NO9"
"3225_265.02_0.5",3225,265.015585036505,0.50215516047619,"C8H10N4O2S"
"3226_452.37_7.9",3226,452.373659769694,7.88271289166667,"C27H51NO5"
"3227_250.09_1.8",3227,250.092243376445,1.834218,"C9H17NO8"
"3228_532.42_8.5",3228,532.420885871438,8.51262057058823,NA
"3229_175.11_1.9",3229,175.114985148112,1.92288215333333,"C9H18OS"
"323_237.04_1.3",323,237.036767323812,1.32612683888889,NA
"3230_234.15_3.5",3230,234.151821984694,3.53952906666667,"C11H23NO2S"
"3231_165.05_1.7",3231,165.054428620772,1.65750649545455,NA
"3232_291.09_2",3232,291.085166568582,1.98205333333333,"C15H16O7"
"3233_335.15_8.9",3233,335.151208786737,8.94409944285714,"C14H24N4O2S"
"3234_537.3_7.4",3234,537.303610839844,7.366923344,NA
"3235_629.56_11.9",3235,629.559127809723,11.94809515,NA
"3236_409.27_6.8",3236,409.273616028133,6.752445875,"C25H38O3"
"3237_463.16_2.4",3237,463.15713778432,2.35327263181818,NA
"3238_346.3_7",3238,346.295373535156,6.969139252,NA
"3239_374.18_2.2",3239,374.181077655993,2.20131600526316,"C18H25N5O5"
"324_520.24_4.4",324,520.238728332519,4.373966515,"C24H33N5O8"
"3240_313.24_6.4",3240,313.23713562074,6.387985712,NA
"3241_175.11_5.5",3241,175.114722756778,5.46038840588235,"C9H18OS"
"3242_355.15_3.3",3242,355.151465782752,3.34553289230769,"C16H24N2O8"
"3243_439.12_3.1",3243,439.122432035558,3.07208718823529,"C20H24O12"
"3244_163.06_1.6",3244,163.060004882813,1.579367276,"C6H12O6"
"3245_263.15_3.6",3245,263.148897094727,3.571054208,"C12H22O6"
"3246_620.26_9.5",3246,620.26368286206,9.474133252,NA
"3247_254.25_6.1",3247,254.247827258126,6.11965093571429,"C16H33NO2"
"3248_351.15_3.7",3248,351.146950169613,3.66860207894737,"C16H30O2S3"
"3249_787.23_2.5",3249,787.229158189562,2.52279115,NA
"325_388.14_5.6",325,388.142057939009,5.57733904545455,"C17H25NO7S"
"3250_549.16_2.4",3250,549.158007170025,2.35686527894737,"C26H30O14"
"3251_242_1.6",3251,241.998874845959,1.56197533809524,NA
"3252_294.24_7.1",3252,294.242891394915,7.11660446086957,"C18H33NO3"
"3253_449.35_6.1",3253,449.349406849254,6.12349903636364,NA
"3254_494.18_2.3",3254,494.184644487773,2.29717492777778,"C20H33NO14"
"3255_975.64_7.9",3255,975.638865152995,7.86948503333333,"C59H88N2O8"
"3256_190.13_1.9",3256,190.126163119362,1.9027029952381,"C9H19NOS"
"3257_644.29_3",3257,644.290795898834,2.955580065,"C31H47N3O9"
"3258_177.04_0.7",3258,177.039464569092,0.7372703385,NA
"3259_465.19_2.6",3259,465.185394736146,2.62343262941176,"C22H28N2O9"
"326_643.13_3.2",326,643.127060953776,3.21480787333333,"C28H28O16"
"3260_826.54_10.6",3260,826.538732529097,10.644224875,"C48H76NO8P"
"3261_400.2_4.4",3261,400.1962890625,4.35989602352941,NA
"3262_421.32_6.1",3262,421.317182995024,6.12264947619048,"C23H40N4O3"
"3263_272.13_2.1",3263,272.128793335041,2.11341495,"C16H17NO3"
"3264_600.52_11.9",3264,600.519400702583,11.8894979444444,"C36H71N3O"
"3265_441.23_3",3265,441.22589183989,2.97239801904762,NA
"3266_222.03_0.6",3266,222.029219887473,0.600474377727273,"C5H14NO4P"
"3267_580.53_11.7",3267,580.529710250175,11.6902720909091,"C36H69NO4"
"3268_125.07_0.7",3268,125.071263885498,0.7318278472,"C6H8N2O"
"3269_751.44_6.5",3269,751.437889685998,6.51845409230769,"C45H58N4O6"
"327_265.14_4.9",327,265.140045778351,4.942469948,"C11H24N2OS2"
"3270_416.2_4",3270,416.196263313894,3.9596384625,"C25H25N3O3"
"3271_297.29_8.7",3271,297.289811633882,8.74493753809524,NA
"3272_409.27_9.6",3272,409.273064022973,9.55928155238095,"C27H38O4"
"3273_291.07_1.1",3273,291.069399516414,1.13441664761905,"C10H12N4O5"
"3274_138.06_0.7",3274,138.055054016113,0.6829205052,"C7H7NO2"
"3275_242.12_0.7",3275,242.123432762122,0.652233062631579,"C8H19NO7"
"3276_412.16_3",3276,412.159964668062,3.0106305,"C19H27NO10"
"3277_490.16_2.6",3277,490.155739232113,2.56884774210526,"C25H23N5O4S"
"3278_311.22_7.3",3278,311.221378785205,7.292117768,"C18H30O4"
"3279_359.17_2.8",3279,359.169872284323,2.76041711666667,"C17H26O8"
"328_219.1_2.6",328,219.101588440304,2.586867295,"C13H16O4"
"3280_144_0.5",3280,143.996907653809,0.5204165088,NA
"3281_463.38_10.2",3281,463.378034319197,10.2403454285714,"C29H50O4"
"3282_166.09_1.9",3282,166.086299743652,1.867891028,NA
"3283_768.54_6.1",3283,768.537225341797,6.12207537,"C41H79NO9"
"3284_330.26_7.7",3284,330.263627929688,7.695981712,"C18H35NO4"
"3285_128.14_1.9",3285,128.143497924805,1.928143464,"C8H17N"
"3286_385.14_3.4",3286,385.13940963805,3.43243137,"C20H20N2O6"
"3287_499.18_3.9",3287,499.1775007706,3.89377579047619,NA
"3288_742.54_9.7",3288,742.538421633936,9.684864064,"C41H76NO8P"
"3289_480.31_8",3289,480.308569771903,8.03719436190476,"C23H46NO7P"
"329_468.21_3.4",329,468.208240328275,3.3654183047619,"C19H33NO12"
"3290_524.22_3",3290,524.222712466591,2.98397372631579,"C28H33N3O5S"
"3291_436.22_4",3291,436.217533312856,3.98476107894737,"C21H27F2N5O3"
"3292_561.17_0.9",3292,561.171013726815,0.90502615,"C18H34N4O12P2"
"3293_219.17_7.2",3293,219.174037475586,7.234933812,"C15H22O"
"3294_408.39_6",3294,408.394734703398,5.99195813809524,"C25H49N3O"
"3295_543.13_1.4",3295,543.132264637931,1.39592057619048,NA
"3296_749.37_6.3",3296,749.370948204627,6.30924593076923,NA
"3297_179.11_4.4",3297,179.106488037109,4.368291856,"C11H14O2"
"3298_301.09_2.2",3298,301.091889880952,2.2418743952381,"C13H16O8"
"3299_333.2_7.1",3299,333.203829956433,7.120453236,NA
"33_742.54_10.2",33,742.536956788197,10.1604867826087,NA
"330_451.36_11.5",330,451.356999207115,11.54384425,"C31H46O2"
"3300_325.14_1.7",3300,325.139180234809,1.7493909,NA
"3301_294.03_1.3",3301,294.028181457867,1.333865255,"C8H17NO3S3"
"3302_221.19_0.6",3302,221.186056591717,0.595601730952381,"C10H24N2O3"
"3303_184.07_7.9",3303,184.072895231701,7.89699241904762,"C5H14NO4P"
"3304_218.12_4.1",3304,218.120631263417,4.12339352857143,"C10H21NO3S"
"3305_203.05_0.6",3305,203.05266998291,0.6138683784,NA
"3306_564.31_7",3306,564.307299296061,7.02906545,"C28H48NO7P"
