CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
425	3609	45	0.8912	-14.016
581	3609	45	0.9224	18.011
1263	3609	45	0.9489	0.000
1333	3609	45	0.917	18.011
1973	3609	45	0.9709	0.000
3181	3609	45	0.9749	0.000
3588	3609	45	0.8912	-14.016
173	3181	45	0.9769	0.000
1263	3181	45	0.9448	0.000
1973	3181	45	0.9739	0.000
1551	1568	45	0.9643	42.011
1568	1574	45	0.9648	-42.011
1568	1595	45	0.8818	-28.031
1568	1615	45	0.9468	-56.026
1568	1668	45	0.9686	-42.011
1568	1762	45	0.8839	-14.016
781	3176	45	0.9502	25.980
1606	3176	45	0.8884	210.038
1628	3176	45	0.9047	210.038
1758	3176	45	0.8884	-155.095
3176	3218	45	0.9107	-15.995
3176	3234	45	0.9366	17.027
139	3663	45	0.9426	174.053
712	3663	45	1.0	0.000
1324	3663	45	0.954	174.053
1884	3663	45	0.9395	336.085
2292	3663	45	0.9843	0.000
2846	3663	45	0.942	191.044
2853	3663	45	0.9541	174.018
3663	3968	45	0.9395	-336.084
1569	1595	45	0.8646	42.011
173	1274	45	0.886	14.016
425	1274	45	0.9888	-0.000
963	1274	45	0.9495	-0.000
1274	1655	45	0.9008	27.995
1274	2713	45	0.9467	0.000
1274	3043	45	1.0	-0.011
1274	3588	45	0.9888	0.000
1449	3168	45	0.8953	130.953
1631	3168	45	0.9264	-155.094
1642	3168	45	0.9243	-155.095
1712	3168	45	0.9305	-155.095
2486	3168	45	0.9264	-155.095
3168	3212	45	0.9183	-28.031
3168	3218	45	0.9129	14.016
3168	3757	45	0.8953	-130.953
173	1263	45	0.9485	0.000
1263	1973	45	0.9506	0.000
1449	3757	45	1.0	-0.000
3212	3757	45	0.8678	-102.922
3213	3757	45	0.8425	-286.048
3593	3757	45	0.9278	-108.021
131	1642	45	0.9313	112.032
529	1642	45	0.9182	112.032
1631	1642	45	0.9367	0.001
1642	1647	45	0.9323	-30.011
1642	1709	45	0.8601	-323.121
1642	1712	45	0.9404	-0.000
1642	2486	45	0.9367	-0.001
1642	2908	45	0.9309	-47.001
712	1884	45	0.9395	-336.085
1823	1884	45	0.9478	-18.011
1884	2292	45	0.9426	336.085
1884	2428	45	0.9364	180.043
1884	3968	45	1.0	0.001
1709	2043	45	0.8705	-42.010
2043	3852	45	1.0	-0.001
2354	2850	45	0.8478	-191.043
3218	3346	45	0.9316	17.027
88	173	45	0.9192	18.010
173	581	45	0.9203	-18.010
173	1333	45	0.9129	-18.010
173	1973	45	0.9732	0.000
173	3043	45	0.886	14.005
787	1682	45	0.9484	14.016
139	712	45	0.9426	174.053
712	1324	45	0.954	-174.053
712	2292	45	0.9843	-0.000
712	2846	45	0.942	-191.044
712	2853	45	0.9541	-174.018
712	3968	45	0.9395	-336.084
936	3560	45	0.9206	108.021
3560	3608	45	0.9156	-15.995
1563	1676	45	0.9333	-14.016
1602	1676	45	0.8464	14.015
1551	1606	45	0.92	42.011
1574	1606	45	0.9046	42.011
1606	1628	45	0.9466	-0.000
1606	1668	45	0.9296	-42.011
1615	1762	45	0.8603	42.010
1449	3213	45	0.8425	286.048
425	3043	45	0.9888	-0.011
963	3043	45	0.9495	-0.011
1655	3043	45	0.9008	-28.006
2713	3043	45	0.9467	-0.011
3043	3588	45	0.9888	0.011
1449	3593	45	0.9278	108.020
1712	3593	45	0.8407	-178.027
3593	3608	45	0.9202	14.016
781	1758	45	0.8759	181.074
781	3234	45	0.9244	43.007
131	1631	45	0.9219	112.031
529	1631	45	0.9248	112.031
1631	1647	45	0.9392	-30.010
1631	1712	45	0.9456	0.001
1631	2486	45	1.0	0.000
1631	2908	45	0.9405	-47.000
1631	3212	45	0.9055	-183.125
88	1333	45	0.9774	0.000
581	1333	45	0.9744	0.000
1333	3080	45	0.9333	0.000
88	3080	45	0.9316	0.000
529	3080	45	0.9174	256.074
581	3080	45	0.9361	0.000
1551	1615	45	0.9484	-14.015
1563	1615	45	0.8803	27.995
1569	1615	45	0.8832	14.016
1574	1615	45	0.9572	-14.015
1615	1668	45	0.9521	14.015
326	1293	45	0.9401	0.000
1551	1628	45	0.9402	42.011
1574	1628	45	0.9431	42.011
1628	1668	45	0.9529	-42.011
1563	1602	45	0.8656	-28.031
139	2846	45	0.9644	-16.991
1324	2846	45	0.9584	-16.991
1953	2846	45	0.9486	145.063
2292	2846	45	0.9526	-191.043
2428	2846	45	0.954	-35.001
2846	2853	45	0.9685	17.026
1758	3234	45	0.8799	-138.068
131	2486	45	0.9219	112.031
529	2486	45	0.9248	112.031
1647	2486	45	0.9392	30.011
1712	2486	45	0.9456	-0.000
2486	2908	45	0.9405	-47.001
2486	3212	45	0.9055	-183.126
1449	3212	45	0.8678	102.922
139	2288	45	0.9533	0.001
1647	2288	45	0.9288	14.017
1953	2288	45	0.9526	162.054
2288	2428	45	0.9383	18.010
2288	3085	45	0.8895	174.052
2288	3218	45	0.858	-125.085
139	2853	45	0.9575	0.035
1324	2853	45	0.9502	0.035
1953	2853	45	0.9494	162.089
2292	2853	45	0.9585	-174.017
2428	2853	45	0.9496	-17.975
88	529	45	0.9244	-256.074
131	529	45	0.9301	-0.000
529	581	45	0.9165	256.074
529	1647	45	0.942	82.021
529	1712	45	0.9335	112.032
529	2908	45	0.9549	65.031
139	1953	45	0.9628	-162.053
1324	1953	45	0.9512	-162.053
1953	2428	45	0.9394	180.064
88	2908	45	0.9209	-191.043
131	2908	45	0.9482	65.031
1647	2908	45	0.9579	-16.990
425	2713	45	0.9454	0.000
963	2713	45	0.9735	0.000
1655	2713	45	0.8758	-27.995
2713	3588	45	0.9454	0.000
1551	1569	45	0.8936	-28.031
1551	1574	45	0.9605	0.000
1551	1668	45	0.9671	-0.000
1709	3852	45	0.8705	-42.011
88	581	45	0.9822	0.000
139	1324	45	0.9591	0.000
1324	2292	45	0.9622	174.053
1324	2428	45	0.9532	18.010
1823	2547	45	0.9192	0.000
139	2292	45	0.9492	174.053
2292	2428	45	0.9365	-156.042
2292	3968	45	0.9426	-336.084
425	963	45	0.9481	0.000
425	1655	45	0.9078	27.995
425	3588	45	1.0	0.000
963	1655	45	0.882	27.995
1655	2354	45	0.8544	-43.990
1655	3588	45	0.9078	-27.995
1569	1668	45	0.9023	28.031
1574	1668	45	0.9687	-0.000
963	3588	45	0.9481	0.000
139	2428	45	0.9496	18.011
1823	3968	45	0.9478	-18.010
131	1647	45	0.9434	82.021
2428	3968	45	0.9364	-180.042
1950	2986	46	0.8635	-49.979
2986	3303	46	0.7823	-0.036
1951	3931	48	1.0	0.000
2744	4182	50	0.9049	-2.016
2744	4373	50	0.9049	-2.016
4182	4373	50	1.0	0.000
597	4263	51	0.8126	56.753
4246	4263	51	0.8984	26.016
555	597	51	0.8591	2.088
3799	4031	52	1.0	-0.000
752	2157	53	0.918	-0.001
945	1493	53	0.8783	180.063
945	1708	53	0.8926	-45.058
945	1795	53	0.9025	-131.058
945	1845	53	0.9531	0.000
945	2096	53	0.9781	-86.000
945	2109	53	0.8746	2.014
945	2265	53	0.9118	-86.000
945	2715	53	0.9352	-17.026
945	3086	53	0.9025	-131.058
945	3701	53	1.0	0.000
1106	1740	53	0.8678	63.069
1106	2087	53	0.8772	28.029
1106	2109	53	0.875	63.067
1596	2168	53	0.899	0.001
2087	2168	53	0.8909	0.003
2109	2168	53	0.8699	-35.035
1596	1740	53	0.8768	35.038
1740	2087	53	0.878	-35.040
1740	2109	53	0.8793	-0.002
1708	1886	53	0.9002	14.015
1795	1886	53	0.898	100.016
1845	1886	53	0.8612	-31.042
1886	1965	53	1.0	0.000
1886	3086	53	0.898	-100.016
2109	2157	53	0.8726	180.064
1493	2096	53	0.8836	-266.063
1708	2096	53	0.8838	-40.942
1795	2096	53	0.889	45.058
1845	2096	53	0.9466	-86.000
2096	2265	53	0.9141	0.000
2096	2715	53	0.9307	68.974
2096	3086	53	0.889	-45.058
2096	3701	53	0.9781	86.000
1493	1845	53	0.8636	-180.063
1493	3701	53	0.8783	-180.063
1596	2109	53	0.9298	35.036
2087	2109	53	0.9745	35.038
2109	3701	53	0.8724	-2.014
1596	2087	53	0.9376	-0.002
1708	2265	53	0.8751	-40.942
1795	2265	53	0.8916	45.059
1845	2265	53	0.9094	-86.000
2265	2715	53	0.913	68.974
2265	3086	53	0.8916	-45.059
2265	3701	53	0.9118	86.000
1708	3701	53	0.8926	45.058
1795	3701	53	0.9025	131.058
1845	3701	53	0.9531	0.000
2715	3701	53	0.9352	17.026
3086	3701	53	0.9025	131.058
1708	2715	53	0.8857	28.032
1795	2715	53	0.8831	114.032
1845	2715	53	0.9372	-17.026
2715	3086	53	0.8831	-114.032
1708	1845	53	0.8896	45.058
1795	1845	53	0.9013	131.058
1845	1965	53	0.8612	-31.042
1845	3086	53	0.9013	-131.058
1708	3086	53	0.8989	-86.000
1795	3086	53	1.0	0.000
1965	3086	53	0.898	-100.016
1708	1795	53	0.8989	-86.000
1795	1965	53	0.898	100.016
1708	1965	53	0.9002	14.015
3055	4275	54	0.8437	98.110
3055	4286	54	0.8644	56.063
4286	4305	54	0.7123	-28.033
4286	4320	54	0.7657	-126.106
3055	4125	54	0.7619	-45.058
3055	4320	54	0.8425	-70.043
134	974	55	0.8711	-0.000
564	974	55	0.8259	15.995
974	1250	55	0.8397	-15.995
974	2783	55	0.8397	-15.995
313	3014	55	0.8468	0.000
2448	3014	55	0.869	-0.002
134	3270	55	0.9082	-15.995
514	3270	55	1.0	-0.000
564	3270	55	0.8367	0.000
697	3270	55	0.8818	-15.995
1098	3270	55	0.8479	-15.995
1250	3270	55	0.9327	0.000
1369	3270	55	0.7645	-14.988
2783	3270	55	0.9327	0.000
3068	3270	55	0.9169	162.052
3073	3270	55	0.9169	162.054
134	313	55	0.8215	-162.053
313	697	55	0.7914	162.053
313	2448	55	0.9126	0.003
313	3068	55	0.8494	-15.994
313	3073	55	0.8494	-15.996
134	2783	55	0.9276	-15.995
514	2783	55	0.9327	-0.001
564	2783	55	0.8915	-0.000
697	2783	55	0.8882	-15.995
1250	2783	55	1.0	-0.000
1369	2783	55	0.742	-14.988
2783	3068	55	0.8971	-162.052
2783	3073	55	0.8971	-162.053
134	514	55	0.9082	-15.995
514	564	55	0.8367	-0.000
514	697	55	0.8818	15.994
514	1098	55	0.8479	15.994
514	1250	55	0.9327	-0.000
514	1369	55	0.7645	14.988
514	3068	55	0.9169	-162.053
514	3073	55	0.9169	-162.054
134	2448	55	0.8318	-162.050
697	2448	55	0.7981	-162.050
2448	3068	55	0.8585	-15.997
2448	3073	55	0.8585	-15.998
134	697	55	0.9278	-0.000
564	697	55	0.8352	15.995
697	1098	55	0.8763	0.000
697	1250	55	0.8882	-15.995
697	1369	55	0.7738	-1.007
134	1369	55	0.8129	-1.007
1098	1369	55	0.7889	-1.007
1250	1369	55	0.742	14.988
564	3068	55	0.8164	-162.052
1250	3068	55	0.8971	-162.052
3068	3073	55	1.0	-0.001
564	1435	55	0.761	-26.034
564	3073	55	0.8164	-162.053
1250	3073	55	0.8971	-162.054
134	564	55	0.8654	-15.995
564	1250	55	0.8915	0.000
134	1250	55	0.9276	-15.995
429	2502	56	1.0	0.000
5	2169	58	1.0	-0.000
39	2169	58	0.9483	162.053
49	2169	58	0.9766	-15.995
1119	2169	58	0.9192	162.054
1532	2169	58	0.9766	-15.995
2099	2169	58	0.9483	162.053
2169	2277	58	0.9483	-162.053
2169	2685	58	0.902	0.000
2169	2731	58	0.9511	0.003
2169	3008	58	0.902	0.000
2169	3259	58	0.9766	15.995
39	207	58	0.947	15.996
49	207	58	0.9297	-162.052
207	1532	58	0.9297	162.052
207	1547	58	0.9229	15.994
207	2099	58	0.947	-15.996
207	2277	58	0.947	-15.995
207	3259	58	0.9297	162.053
49	2999	58	0.9358	-30.011
1532	2999	58	0.9358	-30.011
2731	2999	58	0.9269	-14.019
2999	3259	58	0.9358	30.011
2999	3807	58	1.0	0.000
39	3829	58	0.9241	-162.053
2099	3829	58	0.9241	-162.053
2277	3829	58	0.9241	-162.053
2454	3829	58	1.0	-0.001
5	39	58	0.9483	-162.053
39	2099	58	1.0	-0.000
39	2277	58	1.0	0.000
39	2454	58	0.9241	-162.052
39	2731	58	0.9386	162.056
5	1119	58	0.9192	-162.054
1119	3812	58	0.936	15.996
5	1532	58	0.9766	15.995
49	1532	58	1.0	-0.000
1532	1547	58	0.9614	-146.058
1532	2731	58	0.9532	-15.992
1532	3259	58	1.0	0.001
1532	3807	58	0.9358	-30.010
1532	3812	58	0.9226	-162.052
5	2099	58	0.9483	-162.053
2099	2277	58	1.0	0.000
2099	2454	58	0.9241	-162.052
2099	2731	58	0.9386	162.056
5	49	58	0.9766	15.995
5	2277	58	0.9483	-162.053
5	2685	58	0.902	0.000
5	2731	58	0.9511	0.003
5	3008	58	0.902	-0.000
5	3259	58	0.9766	15.995
2685	3008	58	1.0	-0.000
49	3812	58	0.9226	-162.052
1547	3812	58	0.9554	-15.994
3259	3812	58	0.9226	-162.053
49	3259	58	1.0	0.001
1547	3259	58	0.9614	146.058
2731	3259	58	0.9532	15.992
3259	3807	58	0.9358	-30.011
49	1547	58	0.9614	-146.058
2277	2454	58	0.9241	-162.052
49	3807	58	0.9358	-30.011
2731	3807	58	0.9269	-14.019
2277	2731	58	0.9386	162.056
49	2731	58	0.9532	-15.992
826	1244	59	1.0	-0.000
1244	2833	59	1.0	-0.000
826	2833	59	1.0	-0.000
1417	2729	60	0.919	105.079
320	2729	60	0.9865	0.000
1922	2729	60	0.9805	-0.000
2729	3904	60	0.9865	-0.012
2729	3911	60	0.9865	0.012
320	2252	60	0.9705	0.000
548	2252	60	0.963	0.000
601	2252	60	0.9684	0.000
1238	2252	60	0.9533	0.000
1377	2252	60	0.9476	0.000
1524	2252	60	0.9525	0.000
1841	2252	60	0.9476	0.000
1922	2252	60	0.9715	-0.000
2252	2661	60	0.963	0.000
2252	3904	60	0.9705	-0.012
2252	3911	60	0.9705	0.012
320	601	60	0.9762	0.000
548	601	60	0.9612	0.000
601	1238	60	0.9585	-0.000
601	1377	60	0.9534	0.000
601	1524	60	0.9535	0.000
601	1841	60	0.9534	0.000
601	1922	60	0.973	0.000
601	2661	60	0.9612	0.000
601	3904	60	0.9762	-0.012
601	3911	60	0.9762	0.012
320	1377	60	0.9632	0.000
548	1377	60	0.9478	0.000
1238	1377	60	0.9494	0.000
1377	1841	60	1.0	0.000
1377	2661	60	0.9478	0.000
1377	3904	60	0.9632	-0.012
1377	3911	60	0.9632	0.012
320	548	60	0.9686	0.000
548	1238	60	0.9594	-0.000
548	1524	60	0.9535	0.000
548	1841	60	0.9478	0.000
548	1922	60	0.9681	0.000
548	2661	60	1.0	0.000
548	3904	60	0.9686	-0.012
548	3911	60	0.9686	0.012
320	1922	60	0.9847	0.000
1238	1922	60	0.9658	0.000
1524	1922	60	0.9606	0.000
1922	2661	60	0.9681	-0.000
1922	3904	60	0.9847	-0.012
1922	3911	60	0.9847	0.012
320	1238	60	0.9636	-0.000
1238	1524	60	0.953	0.000
1238	1841	60	0.9494	0.000
1238	2661	60	0.9594	0.000
1238	3904	60	0.9636	-0.011
1238	3911	60	0.9636	0.013
320	2661	60	0.9686	0.000
1524	2661	60	0.9535	0.000
1841	2661	60	0.9478	0.000
2661	3904	60	0.9686	-0.012
2661	3911	60	0.9686	0.012
320	3911	60	1.0	0.012
1841	3911	60	0.9632	0.012
3904	3911	60	1.0	0.024
320	1841	60	0.9632	0.000
320	3904	60	1.0	-0.012
1841	3904	60	0.9632	-0.012
1021	3768	62	1.0	0.000
151	1592	63	0.8988	-206.019
450	1592	63	0.8858	-206.019
740	1592	63	0.896	-206.019
151	740	63	0.9213	-0.000
450	740	63	0.9164	-0.000
151	450	63	0.9812	-0.000
151	728	63	0.8613	-78.011
652	4090	64	1.0	0.000
4001	4009	65	1.0	0.000
848	3407	66	0.7576	106.026
373	733	67	0.8649	-44.026
733	1067	67	0.7994	30.010
209	373	67	0.8033	14.016
373	704	67	0.8033	-14.016
373	1067	67	0.9114	-14.016
373	1441	67	0.7849	-42.047
209	2436	67	0.9383	0.000
704	2436	67	0.9383	0.000
1067	2436	67	0.7945	0.000
1441	2436	67	0.8627	28.031
209	1441	67	0.8847	-28.031
704	1441	67	0.8847	-28.031
209	704	67	1.0	0.000
704	1067	67	0.8315	0.000
209	1067	67	0.8315	0.000
3572	3584	68	0.9589	158.037
3574	3584	68	0.9571	86.001
3581	3584	68	0.9445	144.043
3584	3738	68	0.9564	-86.001
3584	3963	68	1.0	0.000
623	1513	68	0.9611	62.110
1361	1513	68	1.0	0.000
1513	2095	68	0.9832	-0.036
1513	2773	68	1.0	0.000
9	66	68	0.9751	15.993
23	66	68	0.9698	15.995
66	149	68	0.9905	0.000
66	1549	68	0.9648	-146.058
66	1570	68	0.9611	-15.995
66	1576	68	0.9841	0.000
66	1629	68	0.9545	-0.000
66	1707	68	0.9841	0.000
66	2080	68	0.9732	-15.995
66	2957	68	0.9852	0.000
66	3097	68	0.9545	-0.000
9	23	68	0.9837	-0.002
9	149	68	0.9765	15.994
9	1570	68	0.9777	-0.001
9	1576	68	0.971	15.994
9	1707	68	0.971	15.994
9	2080	68	0.9877	-0.002
9	2100	68	0.9582	-0.002
9	2206	68	0.9521	-162.055
9	2957	68	0.974	15.994
23	1576	68	0.97	15.995
149	1576	68	0.9849	0.000
1549	1576	68	0.9736	146.058
1570	1576	68	0.9663	15.995
1576	1707	68	1.0	-0.000
1576	2080	68	0.9672	-15.995
1576	2302	68	0.9631	-0.000
1576	2957	68	0.9882	-0.000
119	493	68	0.9549	-32.062
623	2488	68	0.9748	88.089
2095	2488	68	0.9755	26.016
2488	2805	68	0.9674	144.076
111	2805	68	0.9424	-42.972
23	2080	68	0.9788	-0.000
149	2080	68	0.9716	-15.995
1570	2080	68	0.9732	-0.000
1707	2080	68	0.9672	-15.995
2080	2100	68	0.9565	-0.000
2080	2206	68	0.95	-162.053
2080	2957	68	0.9697	15.995
1549	1589	68	0.9846	-0.000
1589	2116	68	0.9765	-15.995
3574	3738	68	0.967	-0.000
3738	3963	68	0.9564	86.001
91	1196	68	0.9682	0.000
1156	1196	68	0.9579	-15.996
2688	2805	68	0.9692	162.053
2805	3586	68	0.9622	-248.053
23	149	68	0.9678	15.995
149	1549	68	0.9663	-146.058
149	1570	68	0.9626	-15.995
149	1629	68	0.9558	-0.000
149	1707	68	0.9849	-0.000
149	2957	68	0.9861	-0.000
149	3097	68	0.9558	-0.000
623	2773	68	0.9611	62.110
1361	2773	68	1.0	0.000
2095	2773	68	0.9832	0.036
2688	3586	68	0.9633	-86.000
3574	3586	68	0.9563	-51.995
23	2100	68	0.959	-0.000
1570	2100	68	0.96	-0.000
2100	2206	68	0.974	-162.053
2100	2302	68	0.953	15.995
23	1570	68	0.9784	0.000
23	1707	68	0.97	15.995
23	2206	68	0.9551	-162.053
23	2957	68	0.9689	15.995
1361	2095	68	0.9832	-0.036
1549	1707	68	0.9736	146.058
1549	2116	68	0.9706	-15.995
1549	2302	68	0.9542	146.058
1549	2957	68	0.9697	146.058
1629	2302	68	0.9586	0.000
1707	2302	68	0.9631	-0.000
2302	2957	68	0.9621	0.000
2302	3097	68	0.9586	-0.000
633	2206	68	0.9549	-162.053
1570	2206	68	0.9598	-162.053
2116	2206	68	0.9554	-15.995
2116	2688	68	0.9805	108.021
2688	3572	68	0.9499	-106.041
1629	3097	68	1.0	0.000
91	1156	68	0.9713	15.996
1156	3574	68	0.9483	160.015
1156	3750	68	0.9491	-0.001
91	3574	68	0.9456	176.011
3574	3581	68	0.9435	-58.042
3574	3963	68	0.9571	86.001
3572	3963	68	0.9589	158.037
3581	3963	68	0.9445	144.043
1570	2957	68	0.9646	15.995
1707	2957	68	0.9882	0.000
623	1361	68	0.9611	62.109
119	623	68	0.9721	-2.016
1570	1707	68	0.9663	15.995
448	496	71	0.902	2.016
496	959	71	1.0	0.000
496	1209	71	1.0	0.000
496	2812	71	0.702	-238.230
448	959	71	0.902	2.016
448	1209	71	0.902	2.016
959	1209	71	1.0	0.000
1209	2812	71	0.702	-238.230
959	2812	71	0.702	-238.230
530	1523	72	1.0	-0.000
530	2561	72	1.0	-0.000
530	2568	72	0.9422	-14.016
1523	2561	72	1.0	0.000
1523	2568	72	0.9422	-14.015
349	388	72	0.9499	-10.020
388	2568	72	0.9655	-46.006
2561	2568	72	0.9422	-14.015
392	1418	73	0.8309	-0.000
732	1418	73	0.8277	-1.980
950	1418	73	0.8087	-14.016
1066	1418	73	0.8041	20.004
1179	1418	73	0.8365	-14.017
1418	1959	73	0.8309	0.000
1418	2444	73	1.0	0.000
1418	2506	73	1.0	0.000
1418	3541	73	0.8332	0.000
1418	4191	73	0.8309	0.000
392	3541	73	0.8713	-0.000
732	3541	73	0.8385	-1.979
1066	3541	73	0.7952	20.005
1179	3541	73	0.8079	-14.016
1959	3541	73	0.8713	-0.000
2444	3541	73	0.8332	0.000
2506	3541	73	0.8332	-0.000
3425	3541	73	0.7891	-15.995
3541	4191	73	0.8713	0.000
392	732	73	0.8158	1.979
392	1066	73	0.7933	-20.005
392	1179	73	0.8711	14.016
392	1959	73	1.0	0.000
392	2444	73	0.8309	-0.000
392	2506	73	0.8309	0.000
392	3425	73	0.8424	15.995
392	4191	73	1.0	0.000
732	1066	73	0.842	-21.984
950	1066	73	0.803	-34.021
1066	1959	73	0.7933	20.005
1066	2444	73	0.8041	20.005
1066	2506	73	0.8041	20.005
1066	4191	73	0.7933	20.005
732	950	73	0.8701	12.037
732	1179	73	0.8163	12.037
732	1959	73	0.8158	-1.979
732	2444	73	0.8277	-1.979
732	2506	73	0.8277	-1.979
732	4191	73	0.8158	-1.979
919	3425	73	0.8403	-14.016
950	3425	73	0.8375	1.979
1179	3425	73	0.8628	1.979
1959	3425	73	0.8424	15.995
3425	4191	73	0.8424	-15.995
950	2444	73	0.8087	-14.016
1179	2444	73	0.8365	-14.016
1959	2444	73	0.8309	-0.000
2444	2506	73	1.0	0.000
2444	4191	73	0.8309	0.000
1179	4191	73	0.8711	-14.016
1959	4191	73	1.0	0.000
2506	4191	73	0.8309	-0.000
919	950	73	0.8232	-15.995
950	1179	73	0.8387	0.000
950	2506	73	0.8087	-14.016
1179	2506	73	0.8365	-14.016
1959	2506	73	0.8309	0.000
1179	1959	73	0.8711	-14.016
1258	1413	74	1.0	0.000
1413	1451	74	0.7546	106.992
1413	2238	74	0.7681	91.993
1413	3735	74	0.7681	91.992
1258	3735	74	0.7681	91.992
2238	3735	74	1.0	-0.000
1258	1451	74	0.7546	106.992
1451	2172	74	0.8473	-4.979
1258	2238	74	0.7681	91.993
129	2193	75	0.8973	-18.010
1019	2193	75	1.0	0.000
129	1019	75	0.8973	-18.010
69	4024	76	0.8946	-2.014
140	4024	76	0.896	-23.999
372	4024	76	1.0	-0.001
449	4024	76	0.9156	-28.030
484	4024	76	0.8973	26.016
543	4024	76	0.8964	-16.030
617	4024	76	0.8844	-26.015
2181	4024	76	0.896	-24.000
2769	4024	76	1.0	0.000
4024	4108	76	0.9032	23.999
206	2721	76	0.8515	0.000
227	2721	76	0.8323	0.000
743	2721	76	0.8743	0.000
1458	2721	76	0.8155	-0.000
2721	3409	76	1.0	-0.000
206	1458	76	0.8763	0.000
227	1458	76	0.854	0.000
743	1458	76	0.8394	0.000
1458	3409	76	0.8155	-0.000
3316	3363	76	0.8641	28.031
3363	3475	76	0.8599	2.015
21	4057	76	0.8757	-134.026
45	4057	76	0.9338	-0.004
69	4057	76	0.8985	28.027
87	4057	76	0.914	-162.057
484	4057	76	0.9116	56.058
543	4057	76	0.8745	14.011
1010	4057	76	0.8985	-162.058
205	1495	76	0.9011	-75.021
236	1495	76	0.9074	179.079
520	1495	76	0.9008	-75.021
585	1495	76	0.9368	-0.000
941	1495	76	0.9485	0.000
961	1495	76	0.9187	0.000
1232	1495	76	0.8957	-0.000
1495	2094	76	0.9235	-179.083
1495	2160	76	0.9113	-193.058
1495	3915	76	0.9187	-0.000
585	2160	76	0.9269	-193.058
941	2160	76	0.9207	-193.058
961	2160	76	0.9065	-193.058
1232	2160	76	0.8838	-193.058
2136	2160	76	0.8744	0.041
2160	2300	76	0.8712	-131.049
2160	3915	76	0.9065	193.058
743	3475	76	0.8191	142.099
69	372	76	0.8946	-2.014
140	372	76	0.896	-23.998
372	449	76	0.9156	28.029
372	484	76	0.8973	-26.017
372	543	76	0.8964	16.029
372	617	76	0.8844	26.014
372	2181	76	0.896	23.999
372	2769	76	1.0	-0.001
372	4108	76	0.9032	23.998
105	205	76	0.9326	-0.000
105	257	76	0.9228	-0.000
105	520	76	0.9069	-0.000
105	1930	76	0.9228	-0.000
105	2746	76	0.9228	-0.000
206	4314	76	0.8173	-32.050
1751	4314	76	0.8084	-32.050
21	2137	76	0.9605	0.000
53	2137	76	0.901	2.015
69	2137	76	0.9086	162.053
78	2137	76	0.9092	-179.079
87	2137	76	0.8982	-28.031
101	2137	76	0.8626	-179.079
150	2137	76	0.8921	-26.016
1010	2137	76	0.8917	-28.032
2137	4037	76	0.8732	-162.053
1247	2136	76	0.8673	-0.003
1247	2173	76	1.0	0.000
206	658	76	0.8008	21.984
658	743	76	0.8352	-21.984
227	1748	76	0.8128	-471.282
45	484	76	0.8926	-56.061
449	484	76	0.8923	-54.046
484	543	76	0.8588	42.046
484	617	76	0.836	52.031
484	2769	76	0.8973	26.016
484	4108	76	0.8336	50.015
206	743	76	0.888	0.000
227	743	76	0.8613	0.000
743	968	76	0.8187	28.031
743	1751	76	0.8248	0.000
743	2268	76	0.8212	-29.063
743	3409	76	0.8743	-0.000
140	543	76	0.8575	-7.969
449	543	76	0.8869	-12.000
543	2181	76	0.8521	7.969
543	2769	76	0.8964	-16.031
543	4037	76	0.894	-14.015
205	2746	76	0.9254	-0.000
257	2746	76	1.0	0.000
520	2746	76	0.9251	0.000
1930	2746	76	1.0	0.000
236	585	76	0.9216	179.079
236	941	76	0.922	179.079
236	1232	76	0.8816	179.080
236	1357	76	0.8904	179.079
236	2094	76	0.9112	-0.004
236	2136	76	0.8792	-14.019
236	2300	76	0.8813	-145.027
69	2769	76	0.8946	-2.015
140	2769	76	0.896	-23.999
449	2769	76	0.9156	-28.030
617	2769	76	0.8844	-26.015
2181	2769	76	0.896	-24.000
2769	4108	76	0.9032	24.000
205	585	76	0.8961	-75.021
585	941	76	0.9506	-0.000
585	961	76	0.9366	-0.000
585	1232	76	0.9052	0.000
585	2094	76	0.9307	-179.083
585	2136	76	0.8956	-193.098
585	3915	76	0.9366	-0.000
2136	2173	76	0.8673	0.003
21	4037	76	0.8923	-162.052
45	4037	76	0.8644	-28.031
69	4037	76	0.9215	0.000
78	4037	76	0.8731	-341.132
449	4037	76	0.8939	-26.015
21	53	76	0.9041	-2.015
53	78	76	0.8634	181.094
53	87	76	0.9133	30.046
53	150	76	0.8737	28.031
53	210	76	0.883	26.015
53	1010	76	0.9002	30.048
941	2136	76	0.9073	-193.098
961	2136	76	0.9027	-193.098
1232	2136	76	0.8687	-193.099
2136	2300	76	0.876	-131.008
2136	3915	76	0.9027	193.098
21	87	76	0.9117	28.031
45	87	76	0.8922	162.053
78	87	76	0.8675	-151.048
87	150	76	0.9175	-2.015
87	210	76	0.8301	-4.031
87	1010	76	0.9302	0.002
21	78	76	0.9179	179.079
78	101	76	0.9186	-0.000
101	245	76	0.8575	-2.015
192	245	76	0.8453	-30.044
21	1010	76	0.9131	28.033
45	1010	76	0.8754	162.055
150	1010	76	0.9051	2.016
210	1010	76	0.8368	4.033
140	4108	76	0.9569	0.000
617	4108	76	0.8804	-2.016
2181	4108	76	0.9569	-0.000
205	257	76	0.9254	-0.000
257	520	76	0.9251	0.000
257	1930	76	1.0	0.000
